Network_no	Model_no	func_type	model
4200	0	IMR	[212, 113, 142, 178, 178, 77, 212, 43, 113, 142, 77, 178]
4201	0	IMR	[232, 212, 142, 232, 77, 43, 232, 142, 178, 232, 232, 23]
4202	0	IMR	[113, 113, 113, 77, 23, 23, 113, 23, 43, 23, 178, 23]
4203	0	IMR	[23, 77, 232, 178, 23, 43, 23, 43, 43, 178, 23, 23]
4204	0	IMR	[142, 232, 232, 77, 232, 142, 178, 178, 232, 212, 232, 232]
4205	0	IMR	[43, 43, 232, 178, 77, 23, 113, 43, 113, 43, 113, 77]
4206	0	IMR	[43, 142, 232, 142, 178, 212, 232, 43, 142, 232, 178, 43]
4207	0	IMR	[77, 43, 142, 43, 77, 43, 178, 77, 23, 77, 178, 23]
4208	0	IMR	[142, 212, 178, 212, 232, 232, 43, 212, 43, 142, 212, 142]
4209	0	IMR	[23, 142, 23, 23, 113, 23, 113, 212, 212, 142, 232, 43]
4210	0	IMR	[77, 43, 77, 23, 77, 113, 23, 232, 23, 113, 113, 43]
4211	0	IMR	[43, 212, 142, 77, 142, 23, 232, 43, 212, 212, 178, 212]
4212	0	IMR	[77, 113, 23, 23, 23, 113, 23, 23, 23, 23, 23, 23]
4213	0	IMR	[232, 232, 43, 232, 142, 232, 232, 232, 178, 232, 232, 232]
4214	0	IMR	[77, 43, 43, 113, 43, 23, 23, 23, 77, 178, 23, 23]
4215	0	IMR	[43, 113, 77, 77, 23, 77, 23, 113, 23, 212, 23, 113]
4216	0	IMR	[178, 77, 43, 23, 43, 23, 23, 142, 43, 43, 77, 23]
4217	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 212, 232]
4218	0	IMR	[77, 23, 23, 23, 43, 113, 23, 23, 23, 23, 23, 23]
4219	0	IMR	[232, 232, 212, 232, 142, 212, 178, 232, 232, 232, 232, 212]
4220	0	IMR	[23, 212, 113, 232, 43, 232, 212, 178, 232, 232, 232, 212]
4221	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4222	0	IMR	[23, 23, 23, 43, 23, 23, 43, 23, 23, 23, 43, 43]
4223	0	IMR	[113, 178, 232, 142, 232, 77, 113, 178, 142, 77, 113, 232]
4224	0	IMR	[232, 212, 232, 232, 212, 232, 232, 232, 232, 232, 232, 232]
4225	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4226	0	IMR	[212, 212, 232, 232, 142, 232, 212, 212, 178, 232, 142, 232]
4227	0	IMR	[23, 23, 23, 23, 23, 23, 43, 23, 23, 23, 23, 23]
4228	0	IMR	[178, 142, 212, 178, 113, 178, 212, 43, 212, 232, 178, 77]
4229	0	IMR	[77, 113, 23, 23, 23, 23, 23, 23, 77, 23, 23, 23]
4230	0	IMR	[113, 23, 77, 113, 113, 23, 43, 23, 43, 23, 113, 23]
4231	0	IMR	[232, 232, 77, 142, 232, 212, 142, 43, 232, 142, 232, 43]
4232	0	IMR	[232, 232, 232, 232, 232, 113, 142, 178, 232, 232, 232, 212]
4233	0	IMR	[23, 77, 113, 23, 23, 23, 232, 23, 23, 23, 142, 23]
4234	0	IMR	[77, 178, 142, 23, 142, 142, 43, 113, 142, 43, 178, 142]
4235	0	IMR	[142, 142, 113, 113, 43, 232, 113, 23, 212, 43, 113, 77]
4236	0	IMR	[142, 212, 232, 232, 142, 77, 77, 232, 232, 113, 178, 77]
4237	0	IMR	[77, 142, 178, 77, 142, 77, 23, 43, 77, 142, 23, 43]
4238	0	IMR	[232, 142, 142, 43, 23, 232, 142, 212, 142, 77, 43, 113]
4239	0	IMR	[43, 178, 232, 232, 232, 232, 232, 142, 232, 232, 212, 77]
4240	0	IMR	[77, 77, 113, 23, 113, 23, 77, 23, 23, 43, 23, 23]
4241	0	IMR	[23, 23, 43, 77, 43, 142, 77, 23, 23, 23, 142, 23]
4242	0	IMR	[178, 43, 77, 178, 178, 43, 113, 178, 43, 178, 77, 43]
4243	0	IMR	[232, 232, 178, 232, 232, 232, 232, 142, 232, 232, 232, 232]
4244	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4245	0	IMR	[232, 232, 212, 232, 142, 178, 113, 23, 23, 43, 178, 232]
4246	0	IMR	[212, 77, 232, 23, 43, 43, 113, 178, 77, 142, 77, 23]
4247	0	IMR	[232, 232, 232, 77, 178, 212, 178, 212, 232, 178, 178, 43]
4248	0	IMR	[43, 23, 23, 77, 77, 77, 178, 23, 113, 23, 23, 23]
4249	0	IMR	[113, 212, 113, 113, 23, 43, 77, 43, 77, 43, 23, 77]
4250	0	IMR	[142, 23, 77, 232, 23, 212, 178, 212, 232, 77, 212, 142]
4251	0	IMR	[212, 77, 212, 232, 178, 212, 232, 232, 212, 232, 232, 43]
4252	0	IMR	[178, 178, 232, 43, 232, 178, 23, 232, 178, 232, 232, 232]
4253	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4254	0	IMR	[232, 142, 142, 212, 232, 232, 77, 232, 232, 212, 142, 232]
4255	0	IMR	[142, 77, 178, 113, 212, 23, 113, 113, 232, 212, 142, 142]
4256	0	IMR	[77, 23, 23, 23, 232, 113, 178, 77, 23, 43, 23, 43]
4257	0	IMR	[178, 43, 77, 113, 77, 232, 113, 23, 178, 77, 23, 23]
4258	0	IMR	[23, 77, 23, 23, 23, 23, 23, 23, 113, 23, 23, 23]
4259	0	IMR	[142, 178, 77, 142, 77, 23, 142, 43, 232, 142, 212, 77]
4260	0	IMR	[43, 232, 178, 178, 113, 43, 212, 142, 77, 113, 23, 178]
4261	0	IMR	[178, 178, 178, 43, 77, 113, 113, 113, 142, 178, 178, 178]
4262	0	IMR	[113, 23, 23, 23, 23, 23, 23, 77, 23, 43, 23, 23]
4263	0	IMR	[23, 23, 23, 43, 23, 77, 23, 23, 23, 77, 23, 23]
4264	0	IMR	[23, 232, 23, 23, 77, 23, 23, 43, 77, 142, 232, 178]
4265	0	IMR	[142, 113, 232, 43, 178, 232, 113, 142, 212, 77, 113, 23]
4266	0	IMR	[178, 232, 232, 232, 142, 232, 77, 178, 232, 178, 232, 232]
4267	0	IMR	[23, 43, 23, 43, 43, 23, 23, 77, 23, 142, 23, 23]
4268	0	IMR	[212, 23, 142, 232, 178, 23, 113, 43, 232, 43, 23, 77]
4269	0	IMR	[232, 232, 232, 178, 232, 232, 232, 232, 232, 232, 232, 232]
4270	0	IMR	[232, 142, 178, 232, 232, 212, 232, 232, 232, 232, 178, 232]
4271	0	IMR	[23, 23, 43, 178, 77, 23, 23, 23, 43, 23, 23, 23]
4272	0	IMR	[77, 23, 23, 23, 142, 43, 77, 43, 77, 23, 43, 178]
4273	0	IMR	[23, 113, 212, 178, 23, 23, 43, 23, 23, 23, 23, 23]
4274	0	IMR	[23, 23, 113, 43, 23, 23, 23, 232, 23, 23, 23, 23]
4275	0	IMR	[113, 23, 113, 178, 23, 113, 23, 23, 23, 212, 23, 23]
4276	0	IMR	[23, 178, 212, 113, 232, 178, 23, 23, 142, 232, 178, 212]
4277	0	IMR	[232, 113, 178, 43, 232, 232, 232, 77, 142, 232, 142, 232]
4278	0	IMR	[232, 232, 232, 232, 232, 232, 178, 232, 232, 178, 212, 232]
4279	0	IMR	[23, 43, 23, 142, 23, 23, 113, 142, 113, 77, 113, 113]
4280	0	IMR	[178, 232, 232, 232, 212, 232, 232, 232, 178, 232, 43, 142]
4281	0	IMR	[212, 113, 232, 232, 178, 113, 142, 178, 232, 23, 113, 212]
4282	0	IMR	[23, 113, 23, 23, 43, 43, 23, 43, 23, 23, 113, 23]
4283	0	IMR	[232, 232, 178, 232, 212, 178, 142, 232, 178, 232, 232, 113]
4284	0	IMR	[113, 142, 212, 23, 43, 113, 113, 23, 113, 77, 23, 77]
4285	0	IMR	[43, 212, 212, 232, 142, 142, 232, 232, 77, 232, 212, 232]
4286	0	IMR	[232, 178, 178, 142, 43, 232, 212, 212, 43, 113, 232, 232]
4287	0	IMR	[212, 232, 113, 232, 212, 212, 113, 77, 43, 178, 178, 232]
4288	0	IMR	[43, 232, 113, 232, 212, 212, 178, 178, 178, 142, 23, 232]
4289	0	IMR	[23, 23, 113, 23, 23, 113, 23, 23, 23, 23, 23, 113]
4290	0	IMR	[178, 232, 77, 232, 232, 232, 232, 77, 23, 212, 77, 232]
4291	0	IMR	[23, 142, 23, 23, 43, 43, 43, 23, 212, 43, 142, 43]
4292	0	IMR	[23, 178, 23, 212, 232, 77, 178, 142, 178, 43, 232, 232]
4293	0	IMR	[43, 77, 232, 212, 43, 178, 212, 23, 23, 113, 77, 212]
4294	0	IMR	[113, 212, 232, 232, 178, 232, 232, 77, 212, 23, 178, 178]
4295	0	IMR	[178, 232, 77, 232, 77, 232, 113, 178, 43, 212, 212, 142]
4296	0	IMR	[43, 43, 113, 23, 178, 77, 212, 142, 178, 77, 43, 212]
4297	0	IMR	[212, 77, 23, 232, 232, 43, 232, 142, 212, 23, 178, 178]
4298	0	IMR	[23, 23, 142, 113, 142, 23, 142, 77, 113, 23, 23, 23]
4299	0	IMR	[232, 77, 212, 232, 212, 232, 142, 232, 232, 232, 232, 142]
4300	0	IMR	[212, 178, 232, 232, 232, 142, 232, 232, 232, 178, 232, 232]
4301	0	IMR	[232, 142, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4302	0	IMR	[23, 113, 77, 113, 23, 23, 43, 113, 77, 23, 113, 212]
4303	0	IMR	[178, 178, 142, 142, 142, 142, 142, 178, 77, 232, 113, 43]
4304	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4305	0	IMR	[23, 113, 178, 232, 232, 23, 113, 113, 212, 212, 113, 142]
4306	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 142, 232, 232, 232]
4307	0	IMR	[232, 178, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4308	0	IMR	[23, 212, 178, 178, 142, 232, 232, 232, 212, 232, 232, 232]
4309	0	IMR	[113, 232, 142, 77, 232, 43, 77, 23, 23, 113, 43, 23]
4310	0	IMR	[142, 232, 232, 232, 232, 232, 178, 232, 232, 232, 232, 232]
4311	0	IMR	[43, 232, 232, 232, 212, 232, 178, 232, 142, 232, 142, 232]
4312	0	IMR	[232, 232, 142, 113, 43, 212, 232, 178, 212, 232, 232, 113]
4313	0	IMR	[43, 77, 113, 178, 142, 113, 113, 43, 212, 178, 113, 142]
4314	0	IMR	[212, 77, 113, 232, 113, 232, 43, 142, 232, 232, 77, 212]
4315	0	IMR	[232, 113, 232, 212, 212, 142, 77, 77, 212, 232, 43, 142]
4316	0	IMR	[232, 212, 178, 212, 142, 212, 178, 178, 43, 142, 178, 212]
4317	0	IMR	[178, 23, 113, 43, 23, 113, 23, 23, 23, 23, 23, 77]
4318	0	IMR	[232, 232, 232, 142, 232, 232, 232, 232, 232, 232, 232, 232]
4319	0	IMR	[178, 142, 142, 232, 232, 212, 232, 232, 232, 232, 232, 212]
4320	0	IMR	[43, 43, 212, 23, 77, 43, 142, 77, 43, 142, 113, 23]
4321	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4322	0	IMR	[43, 23, 23, 77, 23, 113, 212, 113, 113, 113, 77, 43]
4323	0	IMR	[232, 232, 232, 232, 232, 232, 232, 142, 232, 232, 232, 232]
4324	0	IMR	[23, 23, 23, 43, 23, 23, 23, 23, 43, 23, 113, 23]
4325	0	IMR	[113, 232, 142, 113, 113, 212, 142, 23, 43, 232, 232, 113]
4326	0	IMR	[77, 77, 142, 77, 77, 77, 142, 178, 142, 43, 77, 212]
4327	0	IMR	[113, 142, 23, 113, 212, 178, 178, 178, 23, 232, 232, 232]
4328	0	IMR	[178, 23, 23, 43, 77, 23, 113, 23, 23, 113, 178, 43]
4329	0	IMR	[77, 178, 232, 113, 178, 212, 43, 178, 212, 43, 232, 232]
4330	0	IMR	[178, 232, 43, 232, 232, 142, 232, 232, 232, 232, 232, 232]
4331	0	IMR	[23, 43, 142, 43, 23, 23, 23, 23, 23, 43, 23, 113]
4332	0	IMR	[23, 178, 77, 23, 43, 23, 43, 43, 232, 43, 23, 113]
4333	0	IMR	[212, 178, 77, 43, 43, 232, 43, 232, 113, 212, 178, 113]
4334	0	IMR	[232, 232, 232, 232, 113, 113, 232, 212, 142, 43, 232, 212]
4335	0	IMR	[23, 212, 178, 178, 113, 212, 142, 212, 232, 232, 232, 142]
4336	0	IMR	[23, 23, 43, 178, 23, 43, 23, 43, 43, 23, 23, 23]
4337	0	IMR	[142, 232, 212, 232, 232, 178, 232, 232, 142, 232, 232, 212]
4338	0	IMR	[232, 232, 232, 232, 212, 232, 232, 232, 232, 142, 232, 212]
4339	0	IMR	[232, 77, 232, 23, 212, 113, 232, 178, 232, 232, 212, 142]
4340	0	IMR	[77, 212, 232, 113, 232, 113, 77, 212, 232, 232, 43, 178]
4341	0	IMR	[232, 212, 212, 178, 212, 232, 77, 178, 178, 77, 113, 142]
4342	0	IMR	[23, 142, 77, 77, 77, 23, 23, 43, 23, 77, 178, 23]
4343	0	IMR	[142, 23, 43, 212, 23, 142, 23, 23, 43, 23, 23, 77]
4344	0	IMR	[77, 178, 23, 113, 232, 178, 142, 232, 113, 142, 178, 212]
4345	0	IMR	[43, 43, 43, 113, 23, 23, 43, 142, 23, 23, 43, 43]
4346	0	IMR	[178, 178, 178, 212, 23, 23, 43, 142, 43, 23, 43, 23]
4347	0	IMR	[142, 232, 178, 23, 212, 113, 23, 113, 43, 43, 77, 23]
4348	0	IMR	[77, 77, 23, 23, 77, 77, 142, 23, 23, 23, 23, 23]
4349	0	IMR	[113, 43, 212, 178, 23, 43, 142, 77, 142, 43, 43, 77]
4350	0	IMR	[212, 232, 43, 23, 113, 178, 77, 113, 142, 77, 43, 23]
4351	0	IMR	[113, 232, 23, 23, 178, 212, 113, 43, 43, 23, 23, 142]
4352	0	IMR	[77, 232, 178, 232, 178, 142, 142, 212, 232, 232, 232, 178]
4353	0	IMR	[142, 212, 212, 178, 43, 113, 178, 77, 142, 232, 142, 43]
4354	0	IMR	[212, 232, 23, 212, 77, 178, 212, 77, 178, 232, 232, 142]
4355	0	IMR	[77, 113, 23, 23, 23, 23, 23, 23, 43, 43, 77, 77]
4356	0	IMR	[23, 212, 232, 178, 178, 43, 113, 212, 232, 23, 23, 232]
4357	0	IMR	[23, 142, 178, 23, 113, 178, 77, 212, 212, 212, 77, 113]
4358	0	IMR	[142, 23, 23, 113, 43, 43, 77, 212, 142, 113, 142, 23]
4359	0	IMR	[212, 212, 212, 232, 232, 232, 232, 232, 232, 232, 113, 142]
4360	0	IMR	[232, 232, 232, 113, 232, 232, 232, 232, 212, 178, 142, 232]
4361	0	IMR	[142, 212, 232, 232, 232, 232, 212, 212, 232, 232, 212, 232]
4362	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4363	0	IMR	[23, 23, 77, 23, 77, 212, 23, 23, 23, 113, 23, 142]
4364	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4365	0	IMR	[232, 232, 232, 232, 142, 232, 232, 77, 212, 232, 232, 232]
4366	0	IMR	[232, 77, 142, 232, 178, 232, 232, 232, 178, 178, 43, 212]
4367	0	IMR	[77, 23, 23, 23, 23, 23, 23, 23, 113, 23, 23, 23]
4368	0	IMR	[23, 23, 23, 77, 23, 23, 23, 23, 113, 23, 23, 113]
4369	0	IMR	[113, 212, 178, 232, 43, 212, 212, 77, 43, 77, 77, 232]
4370	0	IMR	[142, 43, 77, 113, 23, 77, 178, 142, 77, 232, 23, 23]
4371	0	IMR	[43, 232, 232, 232, 178, 142, 212, 232, 142, 232, 232, 232]
4372	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4373	0	IMR	[113, 113, 23, 43, 23, 43, 23, 23, 178, 23, 23, 212]
4374	0	IMR	[43, 23, 212, 77, 178, 113, 23, 23, 23, 23, 113, 43]
4375	0	IMR	[23, 23, 113, 23, 212, 43, 113, 23, 43, 212, 43, 43]
4376	0	IMR	[178, 232, 178, 232, 113, 77, 43, 212, 43, 142, 232, 232]
4377	0	IMR	[77, 142, 232, 232, 77, 212, 232, 232, 232, 232, 23, 232]
4378	0	IMR	[232, 43, 212, 142, 113, 212, 142, 212, 232, 113, 178, 212]
4379	0	IMR	[77, 113, 142, 113, 113, 23, 232, 77, 113, 23, 178, 77]
4380	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4381	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4382	0	IMR	[23, 23, 43, 23, 77, 23, 23, 23, 23, 43, 23, 142]
4383	0	IMR	[232, 178, 113, 23, 77, 142, 142, 232, 113, 178, 142, 142]
4384	0	IMR	[23, 113, 113, 23, 23, 43, 77, 23, 23, 232, 77, 77]
4385	0	IMR	[23, 23, 23, 23, 23, 23, 77, 43, 23, 23, 23, 23]
4386	0	IMR	[232, 232, 232, 232, 232, 232, 212, 232, 178, 178, 232, 232]
4387	0	IMR	[142, 232, 113, 43, 178, 113, 212, 178, 113, 212, 212, 77]
4388	0	IMR	[113, 23, 43, 212, 212, 212, 232, 142, 232, 232, 142, 142]
4389	0	IMR	[23, 232, 23, 23, 142, 232, 77, 23, 212, 212, 43, 77]
4390	0	IMR	[232, 23, 43, 232, 232, 178, 23, 142, 178, 232, 212, 142]
4391	0	IMR	[142, 232, 178, 43, 232, 232, 232, 178, 232, 232, 232, 178]
4392	0	IMR	[232, 232, 232, 232, 178, 232, 142, 232, 142, 232, 232, 232]
4393	0	IMR	[43, 23, 113, 23, 77, 23, 77, 77, 142, 23, 178, 43]
4394	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 178, 142]
4395	0	IMR	[178, 23, 113, 178, 212, 113, 113, 178, 142, 232, 212, 43]
4396	0	IMR	[232, 43, 232, 113, 23, 142, 178, 142, 77, 113, 178, 178]
4397	0	IMR	[23, 142, 77, 77, 178, 212, 113, 113, 212, 142, 77, 77]
4398	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 43]
4399	0	IMR	[23, 23, 43, 23, 77, 23, 23, 23, 77, 23, 23, 23]
4400	0	IMR	[232, 232, 142, 232, 232, 212, 232, 232, 178, 232, 232, 232]
4401	0	IMR	[77, 23, 23, 43, 178, 142, 23, 113, 43, 23, 113, 232]
4402	0	IMR	[23, 23, 23, 113, 77, 23, 23, 77, 43, 23, 43, 43]
4403	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4404	0	IMR	[23, 212, 113, 232, 232, 142, 212, 178, 23, 43, 23, 178]
4405	0	IMR	[232, 212, 212, 43, 232, 232, 232, 232, 232, 232, 232, 232]
4406	0	IMR	[142, 113, 142, 142, 77, 43, 23, 142, 232, 113, 77, 178]
4407	0	IMR	[212, 232, 142, 142, 142, 77, 142, 232, 43, 232, 212, 43]
4408	0	IMR	[43, 77, 77, 232, 232, 23, 43, 232, 232, 23, 142, 178]
4409	0	IMR	[23, 77, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4410	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4411	0	IMR	[232, 232, 232, 232, 232, 232, 232, 212, 232, 232, 232, 232]
4412	0	IMR	[232, 232, 232, 232, 178, 178, 232, 232, 232, 232, 232, 212]
4413	0	IMR	[113, 178, 212, 232, 43, 43, 232, 178, 77, 232, 43, 212]
4414	0	IMR	[232, 43, 232, 23, 113, 43, 212, 77, 142, 178, 77, 142]
4415	0	IMR	[23, 23, 212, 113, 23, 23, 43, 23, 23, 113, 23, 43]
4416	0	IMR	[232, 178, 212, 232, 142, 142, 212, 232, 212, 178, 113, 232]
4417	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4418	0	IMR	[232, 43, 43, 23, 142, 178, 113, 113, 77, 23, 23, 23]
4419	0	IMR	[23, 23, 43, 178, 23, 23, 23, 23, 113, 212, 23, 43]
4420	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4421	0	IMR	[232, 178, 212, 232, 23, 232, 212, 232, 232, 77, 113, 77]
4422	0	IMR	[43, 23, 43, 23, 232, 232, 178, 232, 142, 43, 212, 43]
4423	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 113, 23]
4424	0	IMR	[232, 232, 232, 212, 232, 232, 178, 232, 232, 232, 232, 232]
4425	0	IMR	[232, 23, 232, 232, 142, 232, 212, 232, 212, 178, 178, 232]
4426	0	IMR	[178, 178, 232, 178, 23, 178, 142, 232, 113, 77, 142, 23]
4427	0	IMR	[232, 23, 77, 232, 113, 178, 113, 43, 212, 232, 232, 113]
4428	0	IMR	[23, 23, 43, 23, 23, 23, 23, 23, 23, 23, 77, 77]
4429	0	IMR	[212, 232, 142, 23, 178, 178, 212, 212, 232, 232, 232, 178]
4430	0	IMR	[113, 113, 23, 43, 212, 23, 23, 23, 23, 23, 23, 43]
4431	0	IMR	[113, 43, 23, 77, 113, 43, 113, 113, 43, 43, 113, 113]
4432	0	IMR	[77, 212, 113, 212, 212, 178, 178, 23, 77, 113, 142, 178]
4433	0	IMR	[178, 113, 232, 23, 142, 142, 178, 77, 178, 178, 43, 43]
4434	0	IMR	[113, 113, 113, 142, 142, 142, 43, 43, 113, 178, 178, 113]
4435	0	IMR	[23, 43, 113, 77, 142, 113, 212, 142, 212, 212, 178, 178]
4436	0	IMR	[23, 113, 23, 23, 23, 113, 23, 23, 113, 23, 113, 23]
4437	0	IMR	[113, 142, 212, 113, 113, 77, 113, 212, 77, 232, 113, 113]
4438	0	IMR	[232, 232, 232, 212, 232, 232, 232, 212, 232, 232, 232, 232]
4439	0	IMR	[113, 43, 43, 77, 113, 43, 113, 77, 23, 113, 212, 77]
4440	0	IMR	[232, 23, 23, 113, 43, 113, 77, 113, 232, 113, 77, 178]
4441	0	IMR	[142, 212, 43, 23, 77, 23, 232, 113, 77, 113, 23, 212]
4442	0	IMR	[23, 23, 113, 77, 23, 23, 23, 23, 23, 23, 23, 113]
4443	0	IMR	[232, 43, 142, 142, 178, 77, 142, 178, 43, 77, 142, 232]
4444	0	IMR	[77, 23, 113, 77, 77, 77, 23, 113, 23, 113, 23, 23]
4445	0	IMR	[113, 142, 113, 113, 232, 142, 113, 212, 23, 43, 43, 23]
4446	0	IMR	[23, 23, 23, 77, 23, 43, 23, 43, 23, 23, 23, 23]
4447	0	IMR	[113, 142, 142, 232, 113, 23, 23, 232, 232, 178, 232, 113]
4448	0	IMR	[113, 43, 23, 23, 77, 23, 77, 77, 113, 77, 43, 23]
4449	0	IMR	[113, 23, 142, 178, 23, 142, 178, 212, 142, 23, 23, 43]
4450	0	IMR	[43, 212, 212, 178, 178, 77, 43, 232, 23, 77, 142, 142]
4451	0	IMR	[178, 178, 113, 23, 142, 23, 142, 43, 23, 178, 212, 23]
4452	0	IMR	[232, 232, 232, 178, 232, 232, 232, 232, 178, 178, 212, 232]
4453	0	IMR	[23, 23, 23, 23, 23, 23, 142, 77, 23, 23, 23, 23]
4454	0	IMR	[232, 113, 178, 232, 232, 232, 113, 43, 23, 178, 212, 113]
4455	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4456	0	IMR	[212, 77, 142, 212, 212, 23, 232, 212, 212, 232, 178, 23]
4457	0	IMR	[212, 77, 212, 113, 77, 77, 77, 77, 43, 212, 178, 77]
4458	0	IMR	[43, 23, 113, 23, 113, 23, 23, 113, 23, 23, 23, 77]
4459	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4460	0	IMR	[23, 77, 43, 113, 113, 23, 232, 23, 178, 77, 212, 43]
4461	0	IMR	[77, 113, 23, 232, 77, 212, 43, 212, 178, 142, 113, 43]
4462	0	IMR	[113, 113, 232, 113, 77, 23, 23, 43, 142, 77, 23, 113]
4463	0	IMR	[142, 212, 178, 142, 232, 212, 142, 178, 142, 23, 232, 23]
4464	0	IMR	[232, 212, 77, 142, 232, 43, 23, 178, 77, 232, 113, 43]
4465	0	IMR	[232, 232, 178, 178, 142, 232, 212, 232, 142, 232, 232, 232]
4466	0	IMR	[178, 77, 77, 43, 23, 43, 232, 178, 212, 43, 23, 23]
4467	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 142]
4468	0	IMR	[113, 142, 77, 23, 23, 23, 77, 113, 23, 43, 43, 23]
4469	0	IMR	[23, 232, 43, 212, 23, 232, 212, 77, 232, 178, 77, 43]
4470	0	IMR	[232, 232, 212, 232, 232, 178, 232, 232, 212, 232, 178, 232]
4471	0	IMR	[178, 142, 23, 23, 142, 113, 212, 113, 113, 23, 178, 43]
4472	0	IMR	[178, 23, 77, 113, 23, 23, 77, 23, 23, 23, 43, 43]
4473	0	IMR	[43, 232, 232, 232, 23, 142, 23, 77, 178, 23, 43, 113]
4474	0	IMR	[77, 23, 23, 23, 23, 23, 23, 23, 23, 23, 178, 43]
4475	0	IMR	[113, 23, 77, 178, 23, 77, 23, 77, 212, 23, 43, 23]
4476	0	IMR	[23, 23, 23, 77, 113, 23, 23, 23, 77, 23, 43, 23]
4477	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4478	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 212, 142]
4479	0	IMR	[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]
4480	0	IMR	[232, 178, 232, 232, 232, 232, 43, 232, 232, 232, 178, 232]
4481	0	IMR	[212, 232, 142, 142, 77, 212, 142, 178, 77, 212, 43, 77]
4482	0	IMR	[113, 23, 23, 23, 23, 77, 23, 43, 23, 23, 23, 23]
4483	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 43, 23, 43]
4484	0	IMR	[23, 23, 23, 23, 23, 77, 77, 77, 23, 113, 178, 43]
4485	0	IMR	[142, 232, 178, 232, 178, 77, 232, 178, 212, 232, 43, 232]
4486	0	IMR	[178, 178, 77, 142, 142, 23, 77, 77, 232, 23, 23, 43]
4487	0	IMR	[232, 212, 43, 77, 178, 113, 77, 77, 212, 178, 77, 232]
4488	0	IMR	[232, 232, 77, 142, 232, 232, 178, 232, 178, 113, 232, 142]
4489	0	IMR	[77, 23, 77, 113, 23, 23, 77, 43, 113, 43, 23, 77]
4490	0	IMR	[232, 232, 232, 232, 232, 232, 142, 232, 232, 232, 232, 232]
4491	0	IMR	[113, 23, 23, 23, 23, 113, 23, 43, 178, 23, 43, 77]
4492	0	IMR	[142, 232, 232, 142, 232, 232, 77, 77, 232, 212, 232, 142]
4493	0	IMR	[142, 232, 232, 178, 232, 178, 232, 232, 232, 178, 232, 212]
4494	0	IMR	[212, 43, 178, 23, 113, 23, 77, 23, 23, 178, 113, 23]
4495	0	IMR	[142, 232, 212, 232, 232, 178, 232, 232, 232, 232, 232, 232]
4496	0	IMR	[178, 142, 232, 232, 142, 232, 77, 232, 43, 232, 77, 232]
4497	0	IMR	[23, 77, 23, 113, 23, 23, 43, 23, 43, 23, 77, 212]
4498	0	IMR	[232, 232, 77, 142, 232, 212, 232, 232, 212, 232, 142, 232]
4499	0	IMR	[232, 77, 232, 232, 232, 232, 232, 212, 77, 232, 178, 212]
4500	0	IMR	[212, 232, 232, 232, 142, 232, 232, 178, 232, 232, 232, 178]
4501	0	IMR	[142, 142, 43, 43, 232, 23, 232, 142, 232, 212, 178, 232]
4502	0	IMR	[232, 142, 142, 232, 232, 178, 232, 232, 232, 232, 232, 232]
4503	0	IMR	[232, 232, 232, 77, 43, 142, 113, 178, 77, 142, 178, 178]
