Network_no	Model_no	func_type	model
1955	0	IMR	[2, 212, 77, 77, 338833239540008509180869549876788652160, 3561029076, 232, 4258583616, 2, 9223627677584916478, 232, 212]
1956	0	IMR	[23, 394199319, 23, 77, 23, 43, 113, 23, 5214401853277568295361350912147455, 23, 23, 1]
1957	0	IMR	[5214401853277568295361350912147455, 5463, 5214401853277568295361350912147455, 23, 18290559, 23, 1, 1, 23, 1449127388201033457795974042740004735, 1, 23]
1958	0	IMR	[1, 2, 212, 1087689981, 18290559, 18290559, 1, 23, 385974039, 3, 1, 1912017009]
1959	0	IMR	[23, 23, 1, 18290559, 18290559, 18290559, 1, 23, 275870199, 1449127388201033457795974042740004735, 5214401853277568295361350912147455, 1175810542040086007]
1960	0	IMR	[178, 1, 1823, 1, 77, 1306461261, 394199319, 178, 1087689981, 64704, 3, 1823]
1961	0	IMR	[178, 212, 1306461261, 3727, 1087689981, 2, 23, 113, 12531, 212, 1292164941, 275870199]
1962	0	IMR	[77, 2, 212, 77, 23, 3207277314, 1087689981, 77, 77, 2, 1, 1]
1963	0	IMR	[4258583616, 77, 23, 1, 4151406864, 212, 77, 2, 59624, 1, 2, 77]
1964	0	IMR	[4276676736, 4276676736, 1896937329, 4276676736, 36494, 59624, 2, 11051, 4258583616, 113, 212, 212]
1965	0	IMR	[23, 142, 576724147850772463, 212, 4258583616, 212, 2, 1, 23, 113, 113, 49404]
1966	0	IMR	[113, 1, 1, 2, 23, 5214401853277568295361350912147455, 3, 18290559, 5, 142, 23, 23]
1967	0	IMR	[703, 77, 77, 1, 43, 2398029966, 1, 23, 2, 2, 12835540392044723122, 4919]
1968	0	IMR	[212, 212, 1, 212, 178, 212, 43, 232, 36383679, 3746385156, 1896937329, 3908993256]
1969	0	IMR	[142, 721600299, 2, 2, 318425677961704599849168511306633743880, 1, 1292164941, 212, 3, 2, 1, 3561029076]
1970	0	IMR	[113, 4258583616, 212, 178, 2, 4222792224, 212, 12, 18136754504105898528, 232, 232, 77]
1971	0	IMR	[212, 2, 4151406864, 142, 212, 64704, 4222792224, 8579919651968939793, 232, 212, 212, 2]
1972	0	IMR	[232, 1, 232, 2, 61064, 142, 340271938354920037976280914644839710720, 340277152519085185895079246080856064000, 3908993256, 59624, 232, 2]
1973	0	IMR	[77, 23, 23, 23, 3, 72175071, 1, 1087689981, 62256, 72175071, 29489, 18290559]
1974	0	IMR	[2, 10, 232, 232, 212, 212, 18443917577027604480, 2, 212, 77, 2, 4258583616]
1975	0	IMR	[212, 178, 309050679172581150509456794359005511400, 232, 12, 232, 2, 339948745031342809048485355514417512960, 576724147850772463, 2988506034, 1, 3746385156]
1976	0	IMR	[23, 23, 23, 5, 5214401853277568295361350912147455, 18290559, 1, 18290559, 23, 23, 23, 18290559]
1977	0	IMR	[4258583616, 340115550271625550262858671746955084800, 232, 2, 2, 11599859763380265210, 1912017009, 232, 2398029966, 1, 59624, 4258583616]
1978	0	IMR	[61064, 2, 54612, 212, 4276676736, 232, 2, 2, 212, 3573366996, 4258583616, 2]
1979	0	IMR	[3746385156, 4276676736, 212, 232, 4258583616, 4258583616, 2, 18368186720960702592, 3900767976, 4276676736, 2, 2]
1980	0	IMR	[2, 2, 2, 275870199, 18290559, 23877, 23, 18290559, 1, 43, 77, 2]
1981	0	IMR	[23, 113, 275870199, 3, 4471, 23, 18290559, 5, 23, 1, 23, 23]
1982	0	IMR	[23, 23, 85074896737362382952196038571309989885, 1, 1, 77426745861945215, 18290559, 2, 23, 23, 23, 23]
1983	0	IMR	[77, 18441939796013647872, 212, 23, 4151406864, 113, 232, 3746385156, 2, 318425677961704599849168511306633743880, 2, 3573366996]
1984	0	IMR	[1, 77, 23, 77, 113, 23, 43, 1896937329, 334565647738679011657811114453893165600, 23, 667228567151080990661204138700766975, 23]
1985	0	IMR	[43, 23, 1, 3573366996, 142, 2, 212, 1292164941, 142, 5, 1, 2]
1986	0	IMR	[23, 1, 23, 1, 23, 23, 23, 18290559, 5214401853277568295361350912147455, 5214401853277568295361350912147455, 5214401853277568295361350912147455, 1]
1987	0	IMR	[113, 232, 212, 12, 232, 337623038613988173624945548218856636480, 232, 232, 2, 4258583616, 3561029076, 62256]
1988	0	IMR	[1292164941, 113, 142, 113, 3561029076, 113, 4151406864, 113, 212, 2, 2, 340271938354920037976280914644839710720]
1989	0	IMR	[113, 3573366996, 30577456521653713739282140769273478935, 22607012692358655, 36383679, 23, 77, 232, 2, 5718298254671423097337137375145184735, 1896937329, 1]
1990	0	IMR	[212, 232, 232, 142, 1, 77, 4258583616, 1, 59624, 12, 3900767976, 4151406864]
1991	0	IMR	[2, 212, 2, 3170255682100199467, 64704, 142, 3908993256, 212, 254106688275215494100129556122236037890, 232, 4258583616, 254106688275215494100129556122236037890]
1992	0	IMR	[212, 4258583616, 113, 178, 2, 64704, 178, 212, 212, 3, 2, 282133790371156613889632475963289828820]
1993	0	IMR	[2, 61064, 178, 232, 18437135737364431872, 232, 113, 23, 212, 77, 178, 18433179453770959872]
1994	0	IMR	[2, 232, 2, 64160, 2, 4258583616, 2, 12, 3900767976, 3908993256, 2, 142]
1995	0	IMR	[18290559, 23, 1, 30580013927512609582063371042395619095, 1, 77, 1087689981, 18290559, 77, 17757, 18290559, 23]
1996	0	IMR	[2, 1, 232, 232, 77, 212, 12, 212, 1, 4276676736, 3573366996, 43]
1997	0	IMR	[113, 4151406864, 178, 43, 2, 1, 212, 54612, 2, 18392488686379008768, 113, 23]
1998	0	IMR	[23, 383, 18290559, 23, 18290559, 18290559, 1, 18290559, 23, 1, 1, 18290559]
1999	0	IMR	[23, 1513586698940153687, 18290559, 23, 23, 1, 23, 23, 385974039, 20856418972462579098618169307160575, 23, 18290559]
2000	0	IMR	[4276676736, 2, 142, 2, 3746385156, 2132219649, 2, 4258583616, 4276676736, 142, 338833716010907390087433597126191409280, 212]
2001	0	IMR	[178, 1306461261, 1896937329, 2132219649, 178, 4258583616, 232, 113, 212, 232, 64704, 212]
2002	0	IMR	[4222792224, 4276676736, 2, 4019097096, 178, 142, 77, 178, 77, 2132219649, 43, 2]
2003	0	IMR	[18290559, 23, 1, 2, 1, 21854378780494178154528923489157476855, 275870199, 113, 23, 43, 23, 1]
2004	0	IMR	[1, 18290559, 5214401853277568295361350912147455, 275870199, 23, 1, 43, 1, 1, 18290559, 18290559, 18290559]
2005	0	IMR	[1, 1, 307309223313407, 383, 72175071, 3, 23, 1, 77, 1, 23, 23]
2006	0	IMR	[1912017009, 3573366996, 9019, 23, 18290559, 385974039, 4258583616, 212, 77, 36494, 4258583616, 2]
2007	0	IMR	[23, 1, 23, 1, 18290559, 23, 2, 77, 18290559, 18290559, 18290559, 3]
2008	0	IMR	[178, 339948745031342809048485355514417512960, 113, 212, 113, 5, 23, 5, 77, 188796772525097233167583404661938909070, 3561029076, 113]
2009	0	IMR	[18290559, 23, 2988506034, 212, 5, 1306461261, 43, 77, 12979, 275870199, 72175071, 77]
2010	0	IMR	[1, 5463, 23, 18290559, 2, 23, 1823, 1, 23, 18290559, 5214401853277568295361350912147455, 18290559]
2011	0	IMR	[2, 2398029966, 23, 340115550271625550262858671746955084800, 4276676736, 4019097096, 212, 4276676736, 232, 18445330793155829760, 2, 2]
2012	0	IMR	[212, 1, 23, 43, 1, 1087689981, 18290559, 275870199, 23, 18290559, 1, 23]
2013	0	IMR	[5214401853277568295361350912147455, 23, 5463, 1, 23, 5, 43, 18290559, 275870199, 385974039, 74035748719763327, 113]
2014	0	IMR	[23, 2, 275870199, 2, 77, 2, 333621889595654414889251917350698495, 23, 1087689981, 23, 23, 1]
2015	0	IMR	[2, 337399754874719969953440707510948648000, 113, 4151406864, 212, 45746, 77, 17676909966503507280, 1, 178, 4258583616, 2]
2016	0	IMR	[23, 3, 1896937329, 23, 1, 142, 23, 23, 77, 23, 72175071, 23]
2017	0	IMR	[4258583616, 4258583616, 232, 212, 340277152519085185895079246080856064000, 212, 4258583616, 4258583616, 212, 232, 2, 12]
2018	0	IMR	[113, 77, 2, 113, 3, 77, 4258583616, 3900767976, 3207277314, 77, 1513586698940153687, 17523558930950910768]
2019	0	IMR	[2132219649, 178, 178, 4276676736, 178, 4151406864, 212, 3561029076, 2398029966, 35054, 1, 4258583616]
2020	0	IMR	[113, 77, 11374029157895543768084825536453316335, 1306461261, 43, 41210, 4222792224, 15294503425086127572, 2, 1, 1, 178]
2021	0	IMR	[1448650910031073375941010305576802175, 23, 77, 1, 23, 18290559, 1, 5214401853277568295361350912147455, 23, 1, 23, 43]
2022	0	IMR	[212, 232, 77, 113, 2, 232, 340271938354920037976280914644839710720, 232, 4151406864, 61064, 232, 113]
2023	0	IMR	[3573366996, 113, 232, 2, 2, 1306461261, 143560431, 113, 23, 3561029076, 113, 232]
2024	0	IMR	[3407, 1896937329, 3561029076, 1, 297743458196482299091888244446659936260, 1896937329, 212, 1087689981, 142, 150286164868565649290792780147556087665, 150290858986338811052183853181294409585, 16637]
2025	0	IMR	[23, 5911, 113, 23, 394199319, 23, 1, 113, 1, 1, 1384576592486798135, 1]
2026	0	IMR	[1, 1087689981, 212, 113, 2, 275870199, 77, 113, 5, 1, 77, 77]
2027	0	IMR	[10, 340271938354920037976280914644839710720, 232, 2, 61064, 232, 232, 212, 212, 10, 113, 340277152519085185895079246080856064000]
2028	0	IMR	[212, 4276676736, 142, 4258583616, 12, 45874, 178, 232, 2, 18368211356517197952, 4258583616, 232]
2029	0	IMR	[23, 2988506034, 1, 394199319, 23, 17831287292364411152, 1087689981, 1896937329, 2, 4258583616, 142, 12659]
2030	0	IMR	[5214401853277568295361350912147455, 72175071, 6475569461925887, 23, 1, 1, 18290559, 1, 113, 1, 5463, 212]
2031	0	IMR	[113, 1, 23, 2132219649, 23, 721600299, 23, 23, 1, 77, 23, 23]
2032	0	IMR	[53004, 2, 2, 212, 2, 142, 232, 3573366996, 3002802354, 1306461261, 1, 232]
2033	0	IMR	[23, 23, 3561029076, 232, 142, 1896937329, 4151406864, 1, 1, 3561029076, 23, 4276676736]
2034	0	IMR	[21717, 43, 49404, 340240655033746056073062007242530754560, 59624, 23, 232, 2, 4151406864, 282133790429905779554139782604180749780, 3561029076, 178]
2035	0	IMR	[1, 1448650910031073375941010305576802175, 72175071, 5, 1, 23, 1, 23, 59744151523939583, 23, 2, 2863]
2036	0	IMR	[2, 212, 4276676736, 4258583616, 4276676736, 18445896079607119872, 4276676736, 4276676736, 340271938354920037976280914644839710720, 4276676736, 232, 2]
2037	0	IMR	[1, 3908993256, 254111003120175076755365086941958646530, 275870199, 212, 1, 1, 77, 212, 1, 1, 23]
2038	0	IMR	[4276676736, 212, 2, 4258583616, 10, 232, 178, 2, 178, 2, 4222792224, 2]
2039	0	IMR	[113, 11051, 232, 4276676736, 2, 4258583616, 2, 5, 340115550271625550262858671746955084800, 3561029076, 15943943351881817412, 3908993256]
2040	0	IMR	[77, 142, 212, 2, 113, 23, 77, 212, 232, 113, 2, 1]
2041	0	IMR	[142, 1912017009, 10, 2, 2881724928481924857322534337251322815, 43, 18290559, 23, 3900767976, 23, 1448650910031073375941010305576802175, 1]
2042	0	IMR	[1306461261, 4258583616, 4276676736, 275870199, 2, 328908337718815693495485633125338411280, 113, 3746385156, 2, 3, 212, 212]
2043	0	IMR	[43, 23, 1, 18290559, 847994102431743, 18290559, 2132219649, 733938219, 18290559, 3, 72175071, 2]
2044	0	IMR	[4276676736, 17523558930950910768, 178, 3561029076, 23, 232, 212, 113, 77, 178, 394199319, 2]
2045	0	IMR	[171350521974785988816440725170507278590, 721600299, 212, 1, 1, 2, 296819212059784875096517410452308577540, 5, 2, 1, 1, 1]
2046	0	IMR	[77, 338833716010907390087433597126191409280, 43, 4258583616, 23, 8300687662336996145, 5, 232, 3561029076, 3573366996, 212, 340277152519085185895079246080856064000]
2047	0	IMR	[1, 1, 77, 23, 1, 43, 18290559, 23, 18290559, 5, 23, 23]
2048	0	IMR	[340277152519085185895079246080856064000, 41210, 4258583616, 232, 212, 212, 340277152519085185895079246080856064000, 2, 232, 4276676736, 212, 2]
2049	0	IMR	[2132219649, 77, 77, 232, 3, 2, 1087689981, 77, 77, 3573366996, 103508525106429744397114523042080293965, 4258583616]
2050	0	IMR	[5, 64160, 10, 212, 2, 212, 72175071, 212, 113, 340261510501966000884275989262461050880, 4258583616, 178]
2051	0	IMR	[1912017009, 5, 1, 1448650910031073375941010305576802175, 1, 36622, 2, 212, 4258583616, 2, 77, 236769385864192224165159730827226774450]
2052	0	IMR	[18290559, 18290559, 18290559, 3, 23, 1449127380929954282505057554979559295, 3, 72175071, 23, 385974039, 1823, 3]
2053	0	IMR	[2, 2, 3561029076, 2398029966, 2, 3573366996, 3561029076, 232, 212, 23, 18290559, 2]
2054	0	IMR	[43, 1, 394199319, 77, 23, 168931844874199032289411394071596308225, 385974039, 212, 385974039, 36383679, 1, 77]
2055	0	IMR	[3746385156, 4276676736, 64704, 232, 178, 232, 30033, 142, 2, 2, 212, 338833239532737430005578633389028206720]
2056	0	IMR	[3900767976, 3573366996, 1, 1, 178, 1292164941, 212, 49404, 103512981056746239298214876604541437005, 113, 113, 212]
2057	0	IMR	[142, 212, 4258583616, 3900767976, 143560431, 1, 178, 1, 212, 385974039, 340277152519085185895079246080856064000, 1]
2058	0	IMR	[23, 4019097096, 23, 72175071, 10, 5, 18290559, 2, 3573366996, 232, 197877094049317567, 12]
2059	0	IMR	[18290559, 1, 2, 23, 43, 72175071, 1306461261, 1, 5611289280972129357, 1, 1, 77]
2060	0	IMR	[275870199, 385974039, 77, 23, 77992032313235327, 1, 18290559, 23, 43, 77, 4019097096, 23]
2061	0	IMR	[142, 212, 338833239532737430005578633389028206720, 340277152519085185895079246080856064000, 212, 232, 232, 2, 2, 4276676736, 1912017009, 142]
2062	0	IMR	[77, 212, 1912017009, 212, 212, 18290559, 212, 4151406864, 3279, 2, 113, 23]
2063	0	IMR	[77, 1375, 36383679, 18290559, 5214401853277568295361350912147455, 5214401853277568295361350912147455, 1, 23, 5, 4919, 23, 18290559]
2064	0	IMR	[212, 2, 232, 232, 212, 4276676736, 212, 212, 4258583616, 232, 232, 212]
2065	0	IMR	[18443917577027604480, 8147283792513529713, 212, 212, 2, 2315046689040432123, 4258583616, 3746385156, 2, 178, 170145899192658549306008544811300749310, 340271938354920037976280914644839710720]
2066	0	IMR	[2, 23, 10, 23, 212, 212, 232, 3, 1, 2988506034, 3, 77]
2067	0	IMR	[77, 3561029076, 3746385156, 113, 77, 394199319, 5911, 1, 232, 2, 1, 62256]
2068	0	IMR	[232, 45874, 142, 4151406864, 212, 212, 232, 59624, 3561029076, 3900767976, 77, 4258583616]
2069	0	IMR	[212, 340277152519085185895079246080856064000, 4276676736, 232, 12, 4258583616, 77, 212, 212, 77, 212, 2]
2070	0	IMR	[2, 282133790371156613889632475963289828820, 1912017009, 18290559, 43, 1, 77, 2398029966, 3746385156, 3573366996, 18290559, 113]
2071	0	IMR	[212, 113, 43, 113, 77, 703, 2522643763782991675, 1, 142, 77, 23, 113]
2072	0	IMR	[113, 23, 12, 2, 275870199, 4151406864, 23, 23, 23, 1306461261, 2162747646, 1]
2073	0	IMR	[47906, 212, 4151406864, 3, 2, 3900767976, 16789112640665845992, 1, 2, 2, 4258583616, 3573366996]
2074	0	IMR	[77, 721600299, 23, 212, 1, 23, 77, 113, 275870199, 733938219, 236773841746515945473268778483943799730, 334565647738679011657811114453893165600]
2075	0	IMR	[178, 1912017009, 2, 3908993256, 2, 338952672343384536769599976764315533440, 232, 3573366996, 340277152519085185895079246080856064000, 23, 212, 23]
2076	0	IMR	[1, 3900767976, 548582139, 394199319, 10272411609989680782, 113, 178, 4019097096, 5, 21854378780494178154528923489157476855, 77, 142]
2077	0	IMR	[18290559, 18290559, 23, 1448650910031073375941010305576802175, 23, 4343, 4471, 23, 1, 113, 1896937329, 212]
2078	0	IMR	[142, 337399754874719969953440707510948648000, 3573366996, 16788998198713549032, 2, 1912017009, 77, 212, 142, 2, 150286164868565649290792780147556087665, 232]
2079	0	IMR	[1, 340271938354920037976280914644839710720, 1049066096837987983, 212, 232, 232, 212, 64160, 212, 3746385156, 3002802354, 142]
2080	0	IMR	[212, 232, 113, 212, 3746385156, 4151406864, 232, 44810, 2, 61064, 4276676736, 232]
2081	0	IMR	[232, 113, 212, 212, 2, 43, 2988506034, 53004, 340277152519085185895079246080856064000, 2, 4258583616, 232]
2082	0	IMR	[77, 2, 10, 212, 212, 232, 4258583616, 212, 142, 4258583616, 2, 2]
2083	0	IMR	[2, 12, 1, 77, 1, 77, 77, 1, 113, 23, 1, 1896937329]
2084	0	IMR	[232, 23, 1, 2, 113, 394199319, 2, 1896937329, 178, 275870199, 212, 232]
2085	0	IMR	[4276676736, 142, 212, 4258583616, 2, 4258583616, 232, 212, 4258583616, 2, 232, 2]
2086	0	IMR	[5214401853277568295361350912147455, 18290559, 1, 23, 23, 23, 18290559, 23, 1, 23, 18290559, 18290559]
2087	0	IMR	[309050679172581150509456794359005511400, 1292164941, 2, 733938219, 23, 212, 142, 212, 142, 113, 733938219, 2]
2088	0	IMR	[18290559, 3, 143560431, 1, 18290559, 18290559, 18290559, 1, 43, 43, 23, 10]
2089	0	IMR	[23, 5214401853277568295361350912147455, 23, 1, 18290559, 23, 5463, 18290559, 23, 23, 36383679, 385974039]
2090	0	IMR	[394199319, 2, 23, 385974039, 2, 5, 1, 18290559, 113, 1896937329, 23, 77]
2091	0	IMR	[2, 113, 3002802354, 4258583616, 18059715957647014560, 232, 337623038613988173624945548218856636480, 232, 212, 232, 212, 54612]
2092	0	IMR	[275870199, 1896937329, 1, 72175071, 1449127380929954282505057554979559295, 23, 83410226161486740354597324819265535, 5214401853277568295361350912147455, 23, 23, 5718298278767561084246185710445219295, 18290559]
2093	0	IMR	[2398029966, 178, 733938219, 142, 56644, 212, 4222792224, 232, 113, 232, 2, 1912017009]
2094	0	IMR	[1, 23, 3, 5214401853277568295361350912147455, 23, 23, 77, 23, 18290559, 62800, 275870199, 23]
2095	0	IMR	[232, 340277152519085185895079246080856064000, 2, 212, 142, 1, 212, 232, 4151406864, 340271938354920037976280914644839710720, 2, 212]
2096	0	IMR	[275870199, 23, 23, 1, 23, 72175071, 23, 1, 2, 18290559, 20856418972462579098618169307160575, 43]
2097	0	IMR	[2, 212, 212, 16789112640665845992, 212, 12681866822613401610, 232, 18445896079607119872, 232, 232, 18368186720960702592, 4258583616]
2098	0	IMR	[2, 212, 212, 2382950286, 212, 3573366996, 3561029076, 142, 5, 2, 1, 2]
2099	0	IMR	[4222792224, 59624, 212, 77, 1, 23, 142, 212, 1292164941, 4151406864, 232, 4276676736]
2100	0	IMR	[77, 77, 23, 23, 83410226161486740354597324819265535, 2538625165302899515, 333621889595654414889251917350698495, 23, 31231687748357312953917813072762700055, 1896937329, 23, 178]
2101	0	IMR	[23, 18290559, 23, 18290559, 23, 23, 18290559, 4919, 5, 18290559, 23, 23]
2102	0	IMR	[212, 113, 2, 232, 43, 212, 1, 2398029966, 1896937329, 1896937329, 178, 2]
2103	0	IMR	[1, 3002802354, 18290559, 150290858986338811052183853181294409585, 283115137884486980171365255052320063700, 1, 77, 29489, 2, 212, 23, 72175071]
2104	0	IMR	[23, 18290559, 23, 23, 1, 23, 23, 1, 1, 23, 18290559, 21269941147486784273524680259594747895]
2105	0	IMR	[113, 3, 23, 1, 43, 5, 1, 18290559, 1, 5214401853277568295361350912147455, 23, 23]
2106	0	IMR	[1, 2, 142, 43, 178, 283115137884486980171365255052320063700, 1, 113, 212, 1292164941, 18290559, 232]
2107	0	IMR	[142, 2, 3900767976, 212, 2, 2, 142, 4276676736, 113, 23, 178, 113]
2108	0	IMR	[4258583616, 2, 59624, 4258583616, 212, 2, 18445896079607119872, 212, 12, 2, 212, 3746385156]
2109	0	IMR	[77, 12531, 113, 232, 3561029076, 385974039, 23, 1, 77, 2, 72175071, 385974039]
2110	0	IMR	[3746385156, 142, 212, 1, 44810, 16637, 1, 5, 5, 283111301160805552558766025638288376020, 232, 41210]
2111	0	IMR	[212, 340277152519085185895079246080856064000, 59624, 2, 64704, 232, 2, 232, 12, 232, 232, 232]
2112	0	IMR	[64160, 4258583616, 212, 2, 212, 212, 212, 232, 232, 212, 212, 212]
2113	0	IMR	[2, 297743458196482299091888244446659936260, 77, 23, 11371130798252417694784365547759832815, 56644, 8443, 1, 2, 2, 23, 1]
2114	0	IMR	[61064, 18445330793155829760, 4258583616, 212, 178, 178, 77, 232, 340271938354920037976280914644839710720, 4258583616, 212, 2]
2115	0	IMR	[77, 1823, 23, 113, 1, 20853, 72175071, 383, 72175071, 18290559, 1, 113]
2116	0	IMR	[232, 212, 212, 5, 212, 232, 232, 232, 4276676736, 2, 212, 232]
2117	0	IMR	[6475569461925887, 23, 23, 113, 1, 23, 18290559, 23, 18290559, 23, 23, 23]
2118	0	IMR	[2, 212, 3573366996, 4019097096, 4258583616, 2, 2, 212, 142, 2, 296819212004430752988051478184509394180, 232]
2119	0	IMR	[86171363800763386708009520489809564925, 212, 2, 212, 113, 212, 77, 3407, 2, 113, 23, 5]
2120	0	IMR	[23, 1, 18290559, 23, 18290559, 5463, 23, 1, 23, 4919, 23, 18290559]
2121	0	IMR	[1306461261, 103512981056746239298214876604541437005, 212, 54612, 232, 2132219649, 1896937329, 178, 77, 1306461261, 5, 3746385156]
2122	0	IMR	[232, 212, 4258583616, 4276676736, 61064, 212, 3573366996, 232, 212, 4276676736, 4276676736, 212]
2123	0	IMR	[23, 77, 18290559, 394199319, 77, 23, 113, 1, 18290559, 23, 1, 1]
2124	0	IMR	[2, 23, 1087689981, 1, 232, 23, 77, 23, 72175071, 77, 4276676736, 1]
2125	0	IMR	[1, 18290559, 113, 23, 1, 113, 1, 23, 1, 142, 2, 2]
2126	0	IMR	[23, 1, 394199319, 23, 23, 23, 23, 23, 23, 1, 23, 23]
2127	0	IMR	[23, 296822839624308829215048021146970639620, 831, 23, 3573366996, 394199319, 1306461261, 3002802354, 1, 2, 23, 1087689981]
2128	0	IMR	[2, 212, 232, 232, 2, 3, 212, 4276676736, 4258583616, 2, 212, 212]
2129	0	IMR	[3908993256, 232, 232, 33022, 2132219649, 178, 5, 64704, 212, 4151406864, 4276676736, 142]
2130	0	IMR	[232, 212, 212, 4276676736, 340277152519085185895079246080856064000, 18230502008421089472, 232, 340277152519085185895079246080856064000, 232, 340271938354920037976280914644839710720, 142, 232]
2131	0	IMR	[233905719605134143, 23, 2, 2, 23, 232, 113, 77, 113, 23, 4222792224, 3561029076]
2132	0	IMR	[23, 5, 29489, 1, 5, 113, 77, 1, 43, 1, 142, 2]
2133	0	IMR	[275870199, 113, 2, 77, 23, 1, 5716719182259451805563492977875045855, 1, 2162747646, 1, 4151406864, 212]
2134	0	IMR	[212, 113, 275870199, 113, 72175071, 30481, 178, 232, 3, 3746385156, 2, 1130629972353023]
2135	0	IMR	[23, 5463, 1, 5911, 18290559, 77, 23, 23, 23, 1, 1, 113]
2136	0	IMR	[178, 12531, 232, 232, 5, 282133790429905779554139782604180749780, 4258583616, 12043, 212, 2, 1, 3561029076]
2137	0	IMR	[103508525106429744397114523042080293965, 143560431, 77, 232, 232, 102375853942021093196348136477442760525, 178, 1, 721600299, 113, 1, 3]
2138	0	IMR	[77, 232, 1292164941, 23, 4019097096, 212, 20856418972462579098618169307160575, 77, 733938219, 2, 77, 5718298254671423097337137375145184735]
2139	0	IMR	[10, 212, 212, 77, 4276676736, 212, 4276676736, 61064, 212, 296819212004430752988051478184509394180, 232, 2]
2140	0	IMR	[23, 77, 113, 142, 23, 43, 5214401853277568295361350912147455, 113, 1, 113, 1, 77]
2141	0	IMR	[232, 178, 212, 142, 2382950286, 12898064120774590642, 17867874778664210448, 1, 232, 1, 2132219649, 831]
2142	0	IMR	[18290559, 23, 18290559, 1, 1, 1, 23, 1, 23, 23, 5214401853277568295361350912147455, 23]
2143	0	IMR	[212, 113, 1, 1292164941, 1087689981, 3746385156, 77, 2, 143560431, 212, 77, 4151406864]
2144	0	IMR	[1, 23, 23, 23, 14099, 23, 23, 18290559, 18290559, 1823, 18290559, 18290559]
2145	0	IMR	[2, 212, 5, 2, 4258583616, 4019097096, 22293, 1, 1448650910031073375941010305576802175, 77, 2132219649, 12]
2146	0	IMR	[1087689981, 178, 2, 212, 212, 142, 1, 113, 212, 113, 2, 212]
2147	0	IMR	[1449127388201033457795974042740004735, 142, 2, 212, 385974039, 113, 43, 2132219649, 232, 143560431, 4258583616, 23]
2148	0	IMR	[232, 4019097096, 77, 2, 12912438198867833650, 212, 2, 232, 10, 2, 212, 340240655033746056073062007242530754560]
2149	0	IMR	[72175071, 77, 1449127380929954282505057554979559295, 18290559, 43, 1, 23, 23, 18290559, 394199319, 77, 275870199]
2150	0	IMR	[23, 1823, 3, 23, 23, 178, 18290559, 1896937329, 23, 2, 23, 23]
2151	0	IMR	[337623038613988173624945548218856636480, 212, 2, 77, 142, 232, 3207277314, 2, 77, 16788998198713549032, 77, 721600299]
2152	0	IMR	[77, 212, 2, 12043, 2, 77, 4276676736, 43, 178, 1306461261, 2, 232]
2153	0	IMR	[4276676736, 56644, 212, 178, 212, 4258583616, 77, 212, 2, 59624, 2, 232]
2154	0	IMR	[10, 113, 4276676736, 4258583616, 178, 1, 10, 1, 1, 2, 113, 142]
2155	0	IMR	[212, 232, 232, 212, 4276676736, 1912017009, 3908993256, 212, 3561029076, 212, 41210, 3573366996]
2156	0	IMR	[340277152519085185895079246080856064000, 10, 2, 232, 178, 4276676736, 2, 3900767976, 4258583616, 4258583616, 232, 232]
2157	0	IMR	[4222792224, 3900767976, 340271938354920037976280914644839710720, 2, 77, 113, 16131, 77, 5, 18136835394285646368, 340277152519085185895079246080856064000, 4258583616]
2158	0	IMR	[77, 1, 151485594395841230295791202769829302385, 18290559, 5, 1, 18290559, 2, 23, 23, 5, 77]
2159	0	IMR	[212, 232, 1087689981, 721600299, 212, 3573366996, 2132219649, 2132219649, 23, 77, 1, 212]
2160	0	IMR	[3561029076, 337399754888257208790488832337044100160, 2, 212, 212, 232, 178, 3900767976, 232, 340271938354920037976280914644839710720, 212, 2]
2161	0	IMR	[1, 23, 31231687748357312953917813072762700055, 2, 1, 77, 72082889232613247, 23, 23, 77, 77, 2]
2162	0	IMR	[212, 2, 2, 232, 2, 232, 2, 4258583616, 212, 178, 142, 4019097096]
2163	0	IMR	[721600299, 113, 2, 212, 1, 113, 43, 212, 3407, 142, 2, 1306461261]
2164	0	IMR	[77992032313235327, 23, 23, 307309223313407, 23, 1, 23, 23, 23, 1823, 23, 1]
2165	0	IMR	[3279, 340240655033746056073062007242530754560, 178, 2, 4258583616, 18157302803246227488, 8891, 2, 4258583616, 337623038613988173624945548218856636480, 77, 2]
2166	0	IMR	[77, 3746385156, 43, 43463154916507710475323129247258817275, 23, 178, 2, 113, 3746385156, 2, 1306461261, 2355945696734982907]
2167	0	IMR	[23, 23, 212, 23, 212, 2, 77, 12835454792737422258, 10, 1306461261, 1087689981, 1306461261]
2168	0	IMR	[2, 142, 2132219649, 2, 212, 4151406864, 77, 212, 3908993256, 3561029076, 4276676736, 3573366996]
2169	0	IMR	[113, 77, 1896937329, 77, 113, 2538625165302899515, 5, 1, 43, 1087689981, 212, 23]
2170	0	IMR	[18290559, 3, 18290559, 2863, 23, 23, 2, 18290559, 72175071, 23, 1, 23]
2171	0	IMR	[77, 23, 328908337763042919695289781895314895120, 3561029076, 23, 43, 178, 77, 23, 12, 2, 178]
2172	0	IMR	[1449127388201033457795974042740004735, 77, 275870199, 23, 113, 18290559, 18290559, 1, 2, 1, 77, 18290559]
2173	0	IMR	[1, 212, 232, 17289194237426796552, 232, 142, 212, 10, 1, 212, 4258583616, 3561029076]
