Network_no	Model_no	func_type	model
6397	0	IMR	[385974039, 18290559, 5463, 18290559, 18290559, 385974039, 385974039, 18290559, 18290559, 18290559, 18290559, 383]
6398	0	IMR	[4258583616, 3561029076, 1896937329, 3573366996, 2132219649, 49404, 3573366996, 385974039, 41210, 1292164941, 47906, 45746]
6399	0	IMR	[4258583616, 4258583616, 4258583616, 4151406864, 47906, 64704, 4258583616, 1306461261, 4151406864, 3573366996, 4258583616, 72175071]
6400	0	IMR	[44810, 3573366996, 4151406864, 45746, 59624, 61064, 59624, 4258583616, 4258583616, 4258583616, 4258583616, 4258583616]
6401	0	IMR	[4258583616, 53004, 56644, 3746385156, 4258583616, 3573366996, 20725, 1087689981, 4151406864, 3561029076, 36622, 45746]
6402	0	IMR	[20725, 3561029076, 3561029076, 59624, 59624, 64704, 59624, 4258583616, 3561029076, 16637, 4258583616, 4258583616]
6403	0	IMR	[3561029076, 3746385156, 41210, 8891, 72175071, 3561029076, 3561029076, 21717, 1292164941, 16637, 3561029076, 16131]
6404	0	IMR	[53004, 275870199, 72175071, 53004, 4151406864, 64160, 3746385156, 4471, 3573366996, 18290559, 1087689981, 18290559]
6405	0	IMR	[1306461261, 18290559, 18290559, 1306461261, 18290559, 394199319, 394199319, 18290559, 18290559, 1896937329, 385974039, 30481]
6406	0	IMR	[4151406864, 4258583616, 4258583616, 59624, 4258583616, 4258583616, 4258583616, 64704, 4258583616, 4258583616, 4258583616, 64704]
6407	0	IMR	[5911, 22293, 72175071, 1912017009, 18290559, 3573366996, 45874, 2132219649, 4258583616, 385974039, 1087689981, 1306461261]
6408	0	IMR	[20853, 1292164941, 275870199, 1306461261, 385974039, 4258583616, 1375, 3561029076, 3407, 1087689981, 3746385156, 1823]
6409	0	IMR	[4258583616, 64704, 4258583616, 64704, 61064, 4258583616, 4258583616, 4258583616, 59624, 4258583616, 4258583616, 4258583616]
6410	0	IMR	[4258583616, 64704, 1912017009, 45874, 64704, 1087689981, 4258583616, 3561029076, 4258583616, 4258583616, 4258583616, 4258583616]
6411	0	IMR	[1375, 4151406864, 61064, 4151406864, 1912017009, 64704, 15139, 4151406864, 1292164941, 4258583616, 64704, 61064]
6412	0	IMR	[18290559, 4919, 18290559, 275870199, 18290559, 383, 4919, 1823, 18290559, 18290559, 18290559, 18290559]
6413	0	IMR	[4258583616, 54612, 4151406864, 64160, 64160, 56644, 3573366996, 64704, 4151406864, 4258583616, 61064, 3746385156]
6414	0	IMR	[1896937329, 1292164941, 61064, 3573366996, 1087689981, 15139, 3561029076, 1292164941, 64160, 4151406864, 4258583616, 1087689981]
6415	0	IMR	[4258583616, 4258583616, 4258583616, 4258583616, 59624, 4258583616, 64704, 4258583616, 61064, 4258583616, 4258583616, 4258583616]
6416	0	IMR	[2132219649, 64160, 3746385156, 385974039, 4258583616, 72175071, 30033, 1087689981, 1087689981, 3573366996, 22293, 18290559]
6417	0	IMR	[1823, 18290559, 18290559, 18290559, 5463, 18290559, 18290559, 383, 18290559, 18290559, 18290559, 18290559]
6418	0	IMR	[18290559, 18290559, 4919, 18290559, 18290559, 18290559, 383, 18290559, 18290559, 18290559, 394199319, 3407]
6419	0	IMR	[1896937329, 18290559, 56644, 1912017009, 16131, 12531, 72175071, 47906, 1896937329, 3573366996, 2132219649, 4258583616]
6420	0	IMR	[1912017009, 61064, 9019, 11051, 4258583616, 3746385156, 1912017009, 3561029076, 54484, 72175071, 3573366996, 1306461261]
6421	0	IMR	[72175071, 394199319, 275870199, 1306461261, 3407, 17629, 17629, 45874, 385974039, 394199319, 72175071, 20237]
6422	0	IMR	[1087689981, 4258583616, 4258583616, 1292164941, 3746385156, 8443, 1896937329, 4258583616, 3746385156, 275870199, 12659, 36622]
6423	0	IMR	[385974039, 18290559, 5463, 275870199, 18290559, 4919, 1823, 18290559, 18290559, 18290559, 18290559, 4919]
6424	0	IMR	[275870199, 5463, 18290559, 72175071, 18290559, 394199319, 18290559, 1823, 18290559, 18290559, 275870199, 18290559]
6425	0	IMR	[4258583616, 19789, 35054, 4258583616, 64704, 4258583616, 23877, 59624, 4258583616, 62800, 62800, 53004]
6426	0	IMR	[4258583616, 4258583616, 4258583616, 3561029076, 44810, 394199319, 4258583616, 9019, 36494, 4151406864, 4258583616, 3573366996]
6427	0	IMR	[49404, 4151406864, 64704, 3573366996, 4258583616, 4258583616, 4258583616, 4151406864, 3561029076, 54484, 3561029076, 64704]
6428	0	IMR	[385974039, 72175071, 18290559, 18290559, 18290559, 18290559, 72175071, 275870199, 394199319, 56644, 383, 18290559]
6429	0	IMR	[64704, 4258583616, 64160, 4258583616, 33022, 59624, 2863, 2132219649, 4258583616, 3746385156, 275870199, 64704]
6430	0	IMR	[72175071, 54484, 20853, 41210, 3746385156, 1087689981, 2132219649, 7943, 2863, 17757, 4151406864, 3573366996]
6431	0	IMR	[64704, 61064, 4258583616, 4258583616, 4258583616, 36622, 61064, 3746385156, 1375, 4258583616, 61064, 4258583616]
6432	0	IMR	[4258583616, 4258583616, 4258583616, 64160, 3561029076, 61064, 4258583616, 4258583616, 4151406864, 3561029076, 72175071, 59624]
6433	0	IMR	[3561029076, 3561029076, 3561029076, 1912017009, 4151406864, 1087689981, 4258583616, 4151406864, 275870199, 21717, 394199319, 1292164941]
6434	0	IMR	[2132219649, 47906, 385974039, 1306461261, 385974039, 18290559, 1087689981, 1823, 18290559, 383, 18290559, 14099]
6435	0	IMR	[4258583616, 4258583616, 4258583616, 59624, 4258583616, 59624, 59624, 64160, 3561029076, 4258583616, 35054, 45874]
6436	0	IMR	[54612, 59624, 54484, 59624, 4258583616, 4258583616, 4258583616, 1896937329, 61064, 64160, 62800, 3573366996]
6437	0	IMR	[64160, 35054, 4258583616, 3573366996, 35054, 4258583616, 4258583616, 64704, 4258583616, 4258583616, 3746385156, 4258583616]
6438	0	IMR	[4258583616, 16637, 64704, 3561029076, 4258583616, 59624, 4151406864, 44810, 44810, 61064, 64160, 1912017009]
6439	0	IMR	[53004, 1087689981, 59624, 3746385156, 61064, 4151406864, 1306461261, 1912017009, 4151406864, 4151406864, 4258583616, 3573366996]
6440	0	IMR	[1823, 394199319, 18290559, 18290559, 18290559, 18290559, 18290559, 4919, 18290559, 18290559, 18290559, 5463]
6441	0	IMR	[3407, 18290559, 18290559, 18290559, 394199319, 831, 18290559, 4919, 275870199, 1896937329, 18290559, 3407]
6442	0	IMR	[18290559, 385974039, 18290559, 18290559, 1375, 394199319, 1823, 1823, 18290559, 1896937329, 18290559, 18290559]
6443	0	IMR	[4258583616, 18290559, 41210, 1912017009, 30481, 1292164941, 3279, 394199319, 385974039, 18290559, 1896937329, 3573366996]
6444	0	IMR	[18290559, 1823, 18290559, 1087689981, 18290559, 394199319, 1912017009, 383, 18290559, 5463, 1292164941, 4919]
6445	0	IMR	[1087689981, 18290559, 2132219649, 1896937329, 72175071, 1087689981, 8443, 29041, 275870199, 20237, 18290559, 275870199]
6446	0	IMR	[16131, 4258583616, 4258583616, 53004, 47906, 1896937329, 30481, 3746385156, 3561029076, 1912017009, 394199319, 4151406864]
6447	0	IMR	[3746385156, 11051, 54612, 385974039, 2287, 1306461261, 61064, 64704, 3561029076, 1912017009, 62800, 4258583616]
6448	0	IMR	[72175071, 33022, 275870199, 394199319, 1896937329, 3279, 4258583616, 17757, 9019, 1896937329, 4343, 72175071]
6449	0	IMR	[61064, 3561029076, 62256, 72175071, 4151406864, 45874, 4258583616, 3746385156, 44810, 3746385156, 4258583616, 4258583616]
6450	0	IMR	[4151406864, 2132219649, 1292164941, 2132219649, 4258583616, 4258583616, 4258583616, 1912017009, 1306461261, 1292164941, 4151406864, 53004]
6451	0	IMR	[4151406864, 12659, 4258583616, 1087689981, 1087689981, 1306461261, 1087689981, 4151406864, 14099, 1912017009, 4151406864, 23877]
6452	0	IMR	[11051, 3727, 1306461261, 3573366996, 2132219649, 18290559, 64160, 3746385156, 33022, 275870199, 4258583616, 64160]
6453	0	IMR	[385974039, 1087689981, 275870199, 385974039, 275870199, 4919, 3746385156, 18290559, 1896937329, 1292164941, 24325, 275870199]
6454	0	IMR	[64160, 4258583616, 1087689981, 5463, 53004, 4258583616, 1306461261, 3746385156, 64704, 1306461261, 3573366996, 61064]
6455	0	IMR	[4258583616, 394199319, 4258583616, 3573366996, 4151406864, 1087689981, 45874, 3573366996, 3746385156, 29489, 4258583616, 64160]
6456	0	IMR	[18290559, 18290559, 18290559, 18290559, 831, 20853, 5463, 1823, 1823, 385974039, 18290559, 18290559]
6457	0	IMR	[2132219649, 1306461261, 1375, 72175071, 18290559, 18290559, 18290559, 18290559, 18290559, 1087689981, 1306461261, 275870199]
6458	0	IMR	[5463, 18290559, 18290559, 18290559, 1823, 18290559, 18290559, 394199319, 18290559, 383, 1823, 4919]
6459	0	IMR	[4258583616, 64704, 59624, 64160, 4258583616, 3573366996, 4258583616, 64704, 4258583616, 4258583616, 4258583616, 4258583616]
6460	0	IMR	[20853, 4343, 383, 18290559, 18290559, 4919, 18290559, 383, 1823, 383, 1823, 5463]
6461	0	IMR	[4258583616, 61064, 3573366996, 64160, 4258583616, 61064, 64704, 4151406864, 4258583616, 64704, 4258583616, 3746385156]
6462	0	IMR	[64160, 64160, 1912017009, 4258583616, 4258583616, 61064, 64704, 3746385156, 59624, 4258583616, 61064, 3573366996]
6463	0	IMR	[1912017009, 275870199, 35054, 394199319, 18290559, 385974039, 17629, 385974039, 1896937329, 385974039, 1292164941, 1896937329]
6464	0	IMR	[1896937329, 2132219649, 4258583616, 4258583616, 36622, 12659, 1912017009, 4151406864, 47906, 45746, 8891, 3746385156]
6465	0	IMR	[18290559, 18290559, 5463, 18290559, 18290559, 5463, 18290559, 383, 18290559, 18290559, 18290559, 5463]
6466	0	IMR	[4258583616, 4258583616, 4258583616, 64704, 59624, 4258583616, 4258583616, 4258583616, 4258583616, 61064, 4258583616, 4258583616]
6467	0	IMR	[72175071, 72175071, 4343, 1292164941, 385974039, 1306461261, 1292164941, 18290559, 385974039, 3573366996, 1087689981, 18290559]
6468	0	IMR	[18290559, 18290559, 18290559, 1247, 18290559, 18290559, 18290559, 385974039, 20853, 15139, 4919, 394199319]
6469	0	IMR	[4258583616, 383, 1912017009, 16131, 15139, 3746385156, 30033, 4258583616, 4258583616, 3573366996, 61064, 1912017009]
6470	0	IMR	[59624, 54612, 4258583616, 3573366996, 4258583616, 3279, 64704, 11051, 3573366996, 4151406864, 4258583616, 4258583616]
6471	0	IMR	[4258583616, 64704, 4258583616, 4258583616, 59624, 4258583616, 4258583616, 4258583616, 4258583616, 4258583616, 59624, 61064]
6472	0	IMR	[44810, 2132219649, 1306461261, 8443, 19789, 703, 394199319, 394199319, 394199319, 3746385156, 3561029076, 4258583616]
6473	0	IMR	[4258583616, 4258583616, 4258583616, 35054, 4258583616, 4151406864, 4151406864, 4258583616, 36622, 2132219649, 3746385156, 4258583616]
6474	0	IMR	[19789, 64160, 2132219649, 1306461261, 385974039, 2132219649, 1292164941, 275870199, 12659, 394199319, 385974039, 4919]
6475	0	IMR	[19789, 16131, 72175071, 72175071, 394199319, 385974039, 72175071, 1306461261, 1306461261, 2132219649, 2132219649, 2132219649]
6476	0	IMR	[4919, 12659, 4343, 1306461261, 5463, 275870199, 17757, 4919, 45746, 72175071, 2132219649, 385974039]
6477	0	IMR	[394199319, 72175071, 18290559, 7943, 394199319, 18290559, 385974039, 18290559, 1292164941, 4343, 18290559, 22293]
6478	0	IMR	[1306461261, 1912017009, 54484, 4258583616, 4258583616, 275870199, 3573366996, 41210, 3561029076, 1912017009, 3746385156, 1896937329]
6479	0	IMR	[4151406864, 3573366996, 3746385156, 30033, 53004, 3561029076, 394199319, 4258583616, 4258583616, 3561029076, 12979, 4151406864]
6480	0	IMR	[383, 18290559, 18290559, 4919, 4343, 18290559, 18290559, 18290559, 18290559, 394199319, 18290559, 18290559]
6481	0	IMR	[14099, 1292164941, 1087689981, 3573366996, 4151406864, 18290559, 30481, 12531, 2287, 41210, 18290559, 64160]
6482	0	IMR	[4258583616, 41210, 1912017009, 4258583616, 3746385156, 41210, 3561029076, 4258583616, 4258583616, 23877, 3573366996, 3573366996]
6483	0	IMR	[64704, 4258583616, 30481, 45874, 4258583616, 29041, 61064, 35054, 1912017009, 4151406864, 12531, 1912017009]
6484	0	IMR	[20237, 49404, 4471, 3573366996, 24325, 1306461261, 3573366996, 62800, 12659, 36494, 19789, 12531]
6485	0	IMR	[3573366996, 3746385156, 4258583616, 4258583616, 4258583616, 3561029076, 64160, 4258583616, 3573366996, 64160, 4258583616, 4258583616]
6486	0	IMR	[72175071, 1912017009, 18290559, 385974039, 29041, 1292164941, 275870199, 9019, 72175071, 1896937329, 72175071, 18290559]
6487	0	IMR	[1292164941, 385974039, 1896937329, 3746385156, 72175071, 15139, 1306461261, 394199319, 2132219649, 1306461261, 4343, 49404]
6488	0	IMR	[54612, 4258583616, 64704, 4258583616, 59624, 1912017009, 3561029076, 4151406864, 3561029076, 61064, 4258583616, 4258583616]
6489	0	IMR	[275870199, 1912017009, 5911, 275870199, 72175071, 1087689981, 1896937329, 385974039, 394199319, 4151406864, 394199319, 72175071]
6490	0	IMR	[4919, 18290559, 383, 1823, 18290559, 18290559, 5463, 1823, 18290559, 18290559, 18290559, 18290559]
6491	0	IMR	[275870199, 275870199, 72175071, 275870199, 12659, 1087689981, 18290559, 2132219649, 3561029076, 3561029076, 3573366996, 18290559]
6492	0	IMR	[1306461261, 64160, 1087689981, 4258583616, 3561029076, 45746, 23877, 3561029076, 3746385156, 4258583616, 4151406864, 4258583616]
6493	0	IMR	[1912017009, 275870199, 394199319, 18290559, 385974039, 275870199, 275870199, 385974039, 1823, 1306461261, 1306461261, 14099]
6494	0	IMR	[72175071, 1292164941, 4343, 5911, 394199319, 1306461261, 20853, 2132219649, 72175071, 3561029076, 14099, 1375]
6495	0	IMR	[275870199, 3573366996, 72175071, 44810, 17757, 1087689981, 1087689981, 4151406864, 1087689981, 1896937329, 1247, 59624]
6496	0	IMR	[59624, 4258583616, 4258583616, 64704, 64704, 64704, 59624, 3746385156, 4258583616, 3573366996, 59624, 61064]
6497	0	IMR	[33022, 1292164941, 12531, 4151406864, 385974039, 54484, 1087689981, 394199319, 45874, 72175071, 18290559, 1896937329]
6498	0	IMR	[4258583616, 3573366996, 4258583616, 4258583616, 4151406864, 4258583616, 4151406864, 49404, 4258583616, 1912017009, 3746385156, 33022]
6499	0	IMR	[29489, 18290559, 1087689981, 1912017009, 18290559, 1823, 1912017009, 12043, 2132219649, 54612, 394199319, 394199319]
6500	0	IMR	[36622, 30481, 394199319, 61064, 1306461261, 3561029076, 383, 394199319, 1912017009, 18290559, 1896937329, 12979]
6501	0	IMR	[64704, 4151406864, 18290559, 4258583616, 8891, 385974039, 53004, 4258583616, 3573366996, 44810, 41210, 4258583616]
6502	0	IMR	[275870199, 4151406864, 1292164941, 3561029076, 9019, 1087689981, 3573366996, 2132219649, 3746385156, 64160, 385974039, 1292164941]
6503	0	IMR	[4258583616, 4258583616, 4258583616, 4258583616, 36494, 2132219649, 1896937329, 4258583616, 4258583616, 4258583616, 3561029076, 21717]
6504	0	IMR	[4471, 18290559, 394199319, 394199319, 18290559, 18290559, 5463, 5463, 5463, 18290559, 1823, 385974039]
6505	0	IMR	[12659, 394199319, 18290559, 1087689981, 49404, 3561029076, 1912017009, 4919, 1087689981, 1896937329, 4919, 30481]
6506	0	IMR	[18290559, 18290559, 4919, 18290559, 18290559, 18290559, 18290559, 1823, 18290559, 18290559, 18290559, 1823]
6507	0	IMR	[17757, 831, 1087689981, 383, 18290559, 21717, 14099, 18290559, 3727, 72175071, 20725, 394199319]
6508	0	IMR	[3573366996, 3561029076, 3746385156, 72175071, 1912017009, 17757, 1292164941, 4258583616, 61064, 3561029076, 4258583616, 2863]
6509	0	IMR	[45746, 54484, 385974039, 56644, 1896937329, 3746385156, 61064, 59624, 3746385156, 2132219649, 1375, 61064]
6510	0	IMR	[14099, 275870199, 14099, 16131, 1247, 5463, 9019, 1087689981, 385974039, 1306461261, 3407, 831]
6511	0	IMR	[18290559, 4919, 72175071, 1823, 18290559, 394199319, 383, 4919, 72175071, 1823, 18290559, 394199319]
6512	0	IMR	[72175071, 3407, 18290559, 385974039, 394199319, 3727, 394199319, 18290559, 1306461261, 29489, 703, 1087689981]
6513	0	IMR	[12659, 36622, 275870199, 72175071, 1292164941, 72175071, 18290559, 54484, 275870199, 18290559, 72175071, 383]
6514	0	IMR	[18290559, 12531, 41210, 18290559, 1292164941, 1912017009, 1912017009, 394199319, 1896937329, 5463, 385974039, 1087689981]
6515	0	IMR	[22293, 62800, 54484, 61064, 4258583616, 29041, 2132219649, 4258583616, 45746, 4258583616, 4151406864, 61064]
6516	0	IMR	[2132219649, 2132219649, 18290559, 12979, 4919, 4471, 5911, 1823, 18290559, 19789, 1896937329, 30033]
6517	0	IMR	[275870199, 18290559, 394199319, 2735, 54484, 72175071, 1292164941, 831, 18290559, 1306461261, 18290559, 18290559]
6518	0	IMR	[4258583616, 36494, 3746385156, 4258583616, 4258583616, 4258583616, 4258583616, 3573366996, 4258583616, 36494, 3561029076, 4258583616]
6519	0	IMR	[62800, 3561029076, 72175071, 394199319, 2132219649, 2132219649, 385974039, 3573366996, 3561029076, 72175071, 72175071, 1292164941]
6520	0	IMR	[4258583616, 4258583616, 4258583616, 4258583616, 64704, 4258583616, 4258583616, 4151406864, 4258583616, 4258583616, 64704, 4258583616]
6521	0	IMR	[30481, 18290559, 5463, 394199319, 18290559, 18290559, 1247, 1823, 72175071, 18290559, 18290559, 5463]
6522	0	IMR	[59624, 4258583616, 64160, 4258583616, 4258583616, 64704, 4258583616, 4258583616, 4258583616, 64160, 4258583616, 4258583616]
6523	0	IMR	[4151406864, 2735, 23877, 1306461261, 4151406864, 1292164941, 2132219649, 4151406864, 4151406864, 1306461261, 1306461261, 33022]
6524	0	IMR	[394199319, 1247, 275870199, 385974039, 1375, 18290559, 72175071, 1823, 18290559, 18290559, 18290559, 20853]
6525	0	IMR	[4151406864, 3746385156, 61064, 3573366996, 3561029076, 4258583616, 4258583616, 54484, 3746385156, 3573366996, 61064, 2132219649]
6526	0	IMR	[72175071, 72175071, 2132219649, 22293, 3746385156, 4151406864, 385974039, 2132219649, 4151406864, 394199319, 18290559, 3407]
6527	0	IMR	[4151406864, 18290559, 18290559, 394199319, 56644, 1087689981, 385974039, 14099, 18290559, 394199319, 383, 3727]
6528	0	IMR	[18290559, 18290559, 18290559, 383, 5463, 18290559, 14099, 18290559, 18290559, 383, 4919, 275870199]
6529	0	IMR	[72175071, 18290559, 18290559, 4919, 383, 4343, 5463, 1823, 1823, 7943, 18290559, 22293]
6530	0	IMR	[14099, 394199319, 1896937329, 394199319, 275870199, 2132219649, 385974039, 383, 385974039, 18290559, 383, 18290559]
6531	0	IMR	[3746385156, 59624, 3561029076, 45746, 4258583616, 4258583616, 4258583616, 4258583616, 4258583616, 4258583616, 64160, 61064]
6532	0	IMR	[275870199, 72175071, 72175071, 18290559, 275870199, 1087689981, 275870199, 72175071, 385974039, 2735, 275870199, 1375]
6533	0	IMR	[59624, 4258583616, 4258583616, 4258583616, 4258583616, 61064, 4258583616, 64704, 53004, 4151406864, 4258583616, 56644]
6534	0	IMR	[1912017009, 1896937329, 4258583616, 4258583616, 1306461261, 4151406864, 4151406864, 4151406864, 3561029076, 17629, 4258583616, 4258583616]
6535	0	IMR	[5463, 1823, 18290559, 18290559, 72175071, 18290559, 383, 72175071, 17757, 62256, 394199319, 18290559]
6536	0	IMR	[72175071, 385974039, 1087689981, 4151406864, 3561029076, 56644, 2132219649, 4258583616, 3279, 12043, 4258583616, 4151406864]
6537	0	IMR	[54484, 4258583616, 3561029076, 4151406864, 1306461261, 1087689981, 64704, 4258583616, 1306461261, 4151406864, 4258583616, 4258583616]
6538	0	IMR	[1823, 4919, 18290559, 18290559, 1823, 18290559, 4919, 18290559, 18290559, 5463, 18290559, 18290559]
6539	0	IMR	[3746385156, 59624, 1306461261, 3561029076, 33022, 3746385156, 4151406864, 4258583616, 59624, 4258583616, 3573366996, 61064]
6540	0	IMR	[4151406864, 49404, 47906, 4258583616, 62256, 54612, 831, 275870199, 4258583616, 3746385156, 1292164941, 64160]
6541	0	IMR	[1896937329, 275870199, 2132219649, 1823, 1247, 18290559, 18290559, 394199319, 2735, 56644, 5463, 394199319]
6542	0	IMR	[3407, 3573366996, 394199319, 1306461261, 2132219649, 54612, 2132219649, 18290559, 394199319, 275870199, 18290559, 18290559]
6543	0	IMR	[1912017009, 4258583616, 1912017009, 4151406864, 64704, 4151406864, 15139, 3573366996, 1292164941, 3561029076, 2132219649, 2132219649]
6544	0	IMR	[1823, 385974039, 3407, 18290559, 1087689981, 3573366996, 3561029076, 3573366996, 275870199, 18290559, 385974039, 18290559]
6545	0	IMR	[1823, 20853, 4471, 35054, 394199319, 18290559, 385974039, 394199319, 1292164941, 275870199, 831, 18290559]
6546	0	IMR	[4258583616, 64704, 4258583616, 4258583616, 4258583616, 4258583616, 64704, 59624, 4258583616, 4258583616, 4258583616, 4258583616]
6547	0	IMR	[35054, 35054, 1306461261, 4258583616, 3561029076, 4258583616, 30033, 4258583616, 4258583616, 29489, 64160, 4258583616]
6548	0	IMR	[4258583616, 61064, 4258583616, 64160, 4258583616, 4258583616, 4258583616, 4258583616, 59624, 33022, 4258583616, 59624]
6549	0	IMR	[18290559, 18290559, 14099, 17757, 394199319, 22293, 72175071, 72175071, 18290559, 18290559, 4919, 385974039]
6550	0	IMR	[49404, 4151406864, 59624, 62256, 1087689981, 4258583616, 18290559, 16637, 21717, 24325, 3746385156, 59624]
6551	0	IMR	[1306461261, 3746385156, 12043, 3573366996, 1823, 1912017009, 1912017009, 49404, 275870199, 2132219649, 385974039, 33022]
6552	0	IMR	[383, 18290559, 18290559, 18290559, 18290559, 18290559, 18290559, 18290559, 18290559, 703, 383, 18290559]
6553	0	IMR	[35054, 394199319, 72175071, 1306461261, 1896937329, 4258583616, 275870199, 72175071, 2132219649, 1087689981, 385974039, 49404]
6554	0	IMR	[62256, 23877, 275870199, 3746385156, 385974039, 3573366996, 41210, 12979, 29489, 44810, 4258583616, 18290559]
6555	0	IMR	[61064, 4258583616, 2132219649, 4258583616, 4151406864, 44810, 4258583616, 4258583616, 4258583616, 3573366996, 4258583616, 59624]
6556	0	IMR	[1306461261, 394199319, 3746385156, 56644, 4919, 385974039, 8443, 20853, 1087689981, 1896937329, 18290559, 20853]
6557	0	IMR	[59624, 2132219649, 4258583616, 33022, 4151406864, 59624, 4258583616, 61064, 4258583616, 64160, 4151406864, 4151406864]
6558	0	IMR	[4258583616, 64160, 64704, 3573366996, 3573366996, 59624, 4151406864, 4258583616, 15139, 64160, 4258583616, 64704]
6559	0	IMR	[4258583616, 4258583616, 4258583616, 4258583616, 4258583616, 59624, 59624, 4258583616, 4258583616, 4258583616, 4258583616, 3561029076]
6560	0	IMR	[33022, 3561029076, 1087689981, 59624, 2132219649, 4471, 11051, 72175071, 3746385156, 1896937329, 23877, 49404]
6561	0	IMR	[1896937329, 4258583616, 4258583616, 1087689981, 4258583616, 45874, 4151406864, 59624, 3573366996, 41210, 1896937329, 64160]
6562	0	IMR	[1896937329, 1292164941, 45746, 4258583616, 49404, 64704, 394199319, 3746385156, 35054, 3561029076, 45746, 3573366996]
6563	0	IMR	[4151406864, 4258583616, 61064, 54612, 1087689981, 35054, 4258583616, 64704, 64160, 1896937329, 4258583616, 16131]
6564	0	IMR	[4258583616, 4151406864, 61064, 59624, 4258583616, 4258583616, 33022, 3746385156, 12531, 3561029076, 33022, 47906]
6565	0	IMR	[3746385156, 1087689981, 12043, 1087689981, 41210, 5463, 2132219649, 3746385156, 15139, 24325, 1292164941, 16131]
6566	0	IMR	[18290559, 383, 18290559, 4919, 18290559, 18290559, 18290559, 18290559, 383, 18290559, 18290559, 18290559]
6567	0	IMR	[1896937329, 385974039, 3746385156, 1306461261, 703, 1306461261, 275870199, 275870199, 3746385156, 385974039, 41210, 29041]
6568	0	IMR	[3573366996, 4258583616, 62256, 3746385156, 4258583616, 41210, 4258583616, 3746385156, 3573366996, 4258583616, 59624, 3573366996]
6569	0	IMR	[18290559, 72175071, 385974039, 1823, 275870199, 1912017009, 1306461261, 18290559, 18290559, 18290559, 4151406864, 30033]
6570	0	IMR	[1087689981, 3573366996, 4258583616, 4258583616, 62256, 56644, 64704, 1087689981, 20237, 16637, 4258583616, 4258583616]
6571	0	IMR	[2132219649, 3746385156, 64160, 1306461261, 2132219649, 1896937329, 49404, 4258583616, 5911, 1896937329, 3561029076, 4258583616]
6572	0	IMR	[62800, 4258583616, 59624, 4258583616, 4258583616, 3561029076, 3573366996, 59624, 4258583616, 3561029076, 4258583616, 59624]
6573	0	IMR	[3746385156, 64160, 1306461261, 3573366996, 20725, 4258583616, 3561029076, 17629, 3573366996, 4258583616, 61064, 1306461261]
6574	0	IMR	[4471, 394199319, 1087689981, 4258583616, 30033, 45746, 1087689981, 394199319, 49404, 3561029076, 54484, 3746385156]
6575	0	IMR	[3573366996, 4258583616, 4258583616, 4258583616, 1087689981, 2735, 4258583616, 3561029076, 2735, 3561029076, 21717, 59624]
6576	0	IMR	[4258583616, 4258583616, 4258583616, 4258583616, 4151406864, 4258583616, 4258583616, 4258583616, 4258583616, 3746385156, 3561029076, 4258583616]
6577	0	IMR	[56644, 2132219649, 3561029076, 2132219649, 4151406864, 3573366996, 3561029076, 3279, 3561029076, 12043, 394199319, 3407]
6578	0	IMR	[4151406864, 2735, 23877, 3279, 18290559, 275870199, 4919, 1912017009, 18290559, 72175071, 3746385156, 275870199]
6579	0	IMR	[18290559, 18290559, 18290559, 383, 18290559, 18290559, 1823, 1823, 18290559, 18290559, 18290559, 18290559]
6580	0	IMR	[2863, 4919, 18290559, 4919, 18290559, 14099, 275870199, 18290559, 2132219649, 18290559, 22293, 275870199]
6581	0	IMR	[4471, 18290559, 18290559, 1823, 72175071, 4919, 22293, 18290559, 1292164941, 1896937329, 18290559, 394199319]
6582	0	IMR	[1306461261, 1247, 72175071, 18290559, 275870199, 18290559, 18290559, 18290559, 18290559, 1823, 1823, 18290559]
6583	0	IMR	[3573366996, 3561029076, 3573366996, 4258583616, 3746385156, 21717, 44810, 4258583616, 3573366996, 275870199, 3561029076, 16131]
6584	0	IMR	[64704, 64704, 59624, 3746385156, 4258583616, 59624, 36622, 4258583616, 3561029076, 4258583616, 61064, 3746385156]
6585	0	IMR	[4258583616, 4258583616, 59624, 3573366996, 4258583616, 4258583616, 61064, 61064, 33022, 64704, 64160, 4258583616]
6586	0	IMR	[275870199, 18290559, 275870199, 1292164941, 275870199, 72175071, 18290559, 72175071, 22293, 18290559, 72175071, 72175071]
6587	0	IMR	[18290559, 7943, 394199319, 18290559, 18290559, 275870199, 72175071, 275870199, 5463, 18290559, 385974039, 18290559]
6588	0	IMR	[394199319, 12659, 383, 5911, 3561029076, 18290559, 18290559, 18290559, 18290559, 385974039, 275870199, 4919]
6589	0	IMR	[18290559, 18290559, 4919, 5463, 18290559, 18290559, 18290559, 18290559, 383, 18290559, 4919, 18290559]
6590	0	IMR	[45746, 36622, 2132219649, 1912017009, 36494, 4258583616, 4151406864, 3561029076, 14099, 1087689981, 831, 24325]
6591	0	IMR	[3746385156, 4151406864, 29489, 3573366996, 4258583616, 59624, 64160, 59624, 59624, 4258583616, 64704, 4151406864]
6592	0	IMR	[45874, 4258583616, 4258583616, 59624, 4258583616, 64160, 56644, 4258583616, 4258583616, 4151406864, 3561029076, 4258583616]
6593	0	IMR	[18290559, 1375, 18290559, 1823, 18290559, 275870199, 5463, 18290559, 18290559, 1375, 4919, 831]
