Network_no	Model_no	func_type	model
9394	0	IMR	[5, 23, 5, 23, 23, 5, 23, 23, 113, 77, 23, 23]
9395	0	IMR	[113, 23, 10, 77, 212, 10, 77, 5, 212, 113, 113, 23]
9396	0	IMR	[23, 212, 113, 113, 113, 3, 3, 212, 10, 212, 23, 3]
9397	0	IMR	[212, 212, 212, 10, 212, 212, 212, 212, 12, 212, 212, 212]
9398	0	IMR	[212, 212, 12, 212, 77, 212, 5, 212, 3, 212, 10, 212]
9399	0	IMR	[5, 212, 212, 212, 212, 10, 212, 212, 212, 212, 10, 212]
9400	0	IMR	[23, 5, 23, 77, 23, 23, 23, 23, 23, 23, 77, 23]
9401	0	IMR	[77, 77, 77, 113, 212, 77, 212, 77, 212, 3, 77, 12]
9402	0	IMR	[212, 212, 212, 212, 212, 212, 10, 212, 10, 212, 212, 113]
9403	0	IMR	[77, 5, 77, 77, 212, 12, 212, 77, 212, 113, 212, 113]
9404	0	IMR	[5, 23, 23, 5, 23, 5, 23, 23, 23, 23, 23, 23]
9405	0	IMR	[113, 77, 23, 212, 3, 77, 10, 212, 212, 77, 212, 12]
9406	0	IMR	[212, 23, 23, 23, 23, 113, 77, 23, 23, 77, 23, 23]
9407	0	IMR	[23, 77, 113, 23, 23, 77, 23, 23, 12, 113, 212, 23]
9408	0	IMR	[23, 3, 3, 3, 113, 23, 77, 113, 23, 23, 23, 23]
9409	0	IMR	[23, 77, 212, 77, 113, 12, 23, 77, 212, 77, 77, 113]
9410	0	IMR	[23, 23, 3, 23, 113, 23, 212, 23, 23, 23, 23, 23]
9411	0	IMR	[23, 113, 23, 5, 212, 3, 212, 3, 212, 12, 212, 5]
9412	0	IMR	[113, 113, 212, 3, 212, 23, 212, 77, 212, 23, 12, 23]
9413	0	IMR	[23, 3, 23, 10, 212, 23, 5, 212, 5, 23, 113, 113]
9414	0	IMR	[212, 5, 113, 5, 5, 212, 77, 113, 77, 23, 5, 77]
9415	0	IMR	[212, 212, 12, 113, 212, 212, 77, 113, 212, 3, 10, 23]
9416	0	IMR	[23, 23, 77, 23, 23, 23, 23, 23, 77, 23, 23, 23]
9417	0	IMR	[3, 23, 23, 23, 23, 23, 23, 23, 77, 23, 23, 23]
9418	0	IMR	[23, 23, 23, 10, 23, 23, 23, 3, 23, 23, 3, 23]
9419	0	IMR	[113, 23, 77, 212, 212, 5, 212, 212, 212, 212, 212, 212]
9420	0	IMR	[5, 23, 23, 77, 23, 23, 23, 23, 3, 77, 5, 23]
9421	0	IMR	[23, 77, 23, 23, 23, 23, 23, 23, 3, 23, 23, 77]
9422	0	IMR	[113, 212, 3, 113, 23, 212, 12, 212, 212, 3, 113, 212]
9423	0	IMR	[212, 212, 212, 113, 212, 212, 77, 212, 212, 212, 113, 212]
9424	0	IMR	[212, 212, 212, 212, 113, 23, 212, 77, 3, 23, 12, 212]
9425	0	IMR	[212, 113, 212, 212, 212, 212, 212, 5, 212, 5, 212, 212]
9426	0	IMR	[5, 77, 5, 3, 23, 23, 23, 3, 23, 23, 23, 23]
9427	0	IMR	[212, 212, 77, 212, 212, 212, 77, 12, 212, 212, 212, 212]
9428	0	IMR	[77, 77, 5, 212, 212, 77, 77, 77, 77, 10, 77, 113]
9429	0	IMR	[5, 113, 3, 77, 5, 212, 113, 212, 77, 23, 3, 212]
9430	0	IMR	[77, 23, 113, 113, 23, 23, 113, 23, 113, 23, 113, 113]
9431	0	IMR	[77, 77, 77, 12, 77, 212, 113, 113, 212, 212, 212, 212]
9432	0	IMR	[212, 212, 212, 10, 113, 212, 12, 212, 3, 212, 212, 212]
9433	0	IMR	[5, 10, 212, 77, 23, 113, 5, 77, 3, 77, 10, 113]
9434	0	IMR	[77, 23, 113, 3, 23, 5, 23, 113, 5, 212, 113, 23]
9435	0	IMR	[113, 23, 212, 23, 23, 113, 113, 3, 77, 212, 5, 10]
9436	0	IMR	[113, 5, 23, 113, 212, 212, 212, 5, 212, 10, 23, 12]
9437	0	IMR	[3, 23, 212, 23, 23, 3, 23, 3, 5, 3, 23, 23]
9438	0	IMR	[212, 212, 212, 3, 212, 212, 212, 212, 212, 113, 212, 77]
9439	0	IMR	[77, 212, 113, 212, 113, 23, 10, 212, 23, 23, 212, 212]
9440	0	IMR	[77, 23, 212, 77, 212, 3, 12, 113, 212, 5, 212, 5]
9441	0	IMR	[23, 23, 23, 23, 23, 212, 113, 23, 23, 113, 77, 23]
9442	0	IMR	[23, 5, 113, 23, 113, 23, 23, 23, 5, 12, 77, 23]
9443	0	IMR	[5, 3, 113, 23, 23, 12, 212, 113, 77, 212, 212, 5]
9444	0	IMR	[212, 212, 77, 212, 23, 77, 77, 113, 23, 23, 113, 23]
9445	0	IMR	[77, 5, 3, 77, 23, 23, 212, 23, 113, 212, 77, 23]
9446	0	IMR	[212, 10, 212, 212, 212, 212, 12, 10, 77, 212, 212, 212]
9447	0	IMR	[12, 23, 23, 23, 77, 113, 77, 23, 212, 212, 212, 23]
9448	0	IMR	[23, 77, 3, 23, 113, 3, 113, 77, 212, 23, 23, 77]
9449	0	IMR	[212, 113, 77, 3, 212, 23, 23, 77, 113, 77, 212, 23]
9450	0	IMR	[23, 23, 5, 23, 5, 5, 23, 23, 23, 5, 23, 23]
9451	0	IMR	[23, 23, 23, 3, 23, 23, 23, 23, 23, 23, 77, 23]
9452	0	IMR	[77, 23, 23, 23, 212, 23, 113, 113, 113, 113, 212, 113]
9453	0	IMR	[23, 23, 23, 113, 77, 23, 212, 5, 23, 113, 212, 113]
9454	0	IMR	[5, 113, 23, 212, 23, 23, 3, 23, 212, 3, 23, 5]
9455	0	IMR	[23, 23, 23, 5, 23, 5, 77, 23, 113, 23, 3, 5]
9456	0	IMR	[77, 23, 23, 77, 3, 5, 23, 23, 5, 23, 113, 5]
9457	0	IMR	[212, 12, 212, 10, 212, 212, 5, 113, 212, 212, 212, 212]
9458	0	IMR	[5, 212, 23, 77, 113, 77, 23, 77, 77, 113, 212, 3]
9459	0	IMR	[23, 23, 23, 5, 23, 23, 23, 23, 23, 23, 5, 23]
9460	0	IMR	[12, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212]
9461	0	IMR	[3, 212, 212, 77, 212, 212, 212, 212, 113, 212, 113, 212]
9462	0	IMR	[23, 212, 113, 113, 212, 212, 113, 212, 212, 10, 212, 212]
9463	0	IMR	[113, 77, 212, 23, 5, 23, 113, 212, 212, 77, 212, 23]
9464	0	IMR	[12, 77, 212, 212, 212, 10, 10, 212, 10, 113, 212, 212]
9465	0	IMR	[212, 212, 212, 212, 212, 212, 212, 12, 212, 23, 212, 12]
9466	0	IMR	[212, 212, 5, 113, 23, 212, 212, 23, 3, 77, 113, 5]
9467	0	IMR	[23, 77, 113, 77, 23, 113, 23, 23, 23, 212, 77, 23]
9468	0	IMR	[212, 212, 113, 23, 3, 212, 212, 3, 77, 212, 10, 3]
9469	0	IMR	[77, 113, 113, 212, 113, 113, 77, 23, 77, 77, 113, 23]
9470	0	IMR	[113, 113, 23, 212, 113, 212, 77, 10, 113, 212, 113, 113]
9471	0	IMR	[23, 3, 23, 113, 23, 77, 23, 23, 113, 113, 3, 23]
9472	0	IMR	[23, 23, 3, 23, 5, 23, 77, 23, 23, 23, 23, 23]
9473	0	IMR	[23, 77, 113, 23, 113, 77, 113, 23, 212, 23, 23, 23]
9474	0	IMR	[113, 212, 212, 212, 77, 212, 77, 77, 23, 212, 23, 12]
9475	0	IMR	[3, 212, 77, 23, 113, 212, 5, 10, 77, 23, 23, 212]
9476	0	IMR	[113, 77, 3, 23, 77, 23, 77, 23, 23, 23, 23, 23]
9477	0	IMR	[212, 12, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212]
9478	0	IMR	[77, 212, 5, 212, 113, 23, 23, 23, 12, 23, 113, 212]
9479	0	IMR	[113, 113, 212, 10, 23, 113, 77, 3, 212, 113, 113, 23]
9480	0	IMR	[23, 212, 77, 212, 10, 113, 212, 77, 77, 212, 113, 3]
9481	0	IMR	[212, 23, 77, 212, 212, 212, 23, 23, 212, 212, 77, 212]
9482	0	IMR	[77, 23, 77, 23, 23, 212, 23, 23, 77, 113, 113, 113]
9483	0	IMR	[77, 77, 113, 77, 3, 77, 23, 23, 77, 23, 77, 23]
9484	0	IMR	[212, 212, 212, 212, 212, 212, 77, 12, 10, 212, 212, 10]
9485	0	IMR	[3, 212, 212, 212, 212, 212, 10, 212, 212, 12, 10, 77]
9486	0	IMR	[23, 212, 77, 113, 113, 212, 212, 23, 5, 23, 77, 113]
9487	0	IMR	[113, 77, 77, 212, 77, 77, 212, 212, 212, 113, 113, 77]
9488	0	IMR	[212, 212, 212, 113, 212, 212, 212, 212, 212, 113, 212, 212]
9489	0	IMR	[23, 23, 113, 77, 113, 3, 3, 77, 23, 113, 23, 77]
9490	0	IMR	[212, 212, 212, 212, 212, 212, 77, 3, 212, 77, 113, 212]
9491	0	IMR	[23, 23, 23, 23, 3, 23, 23, 3, 23, 23, 23, 23]
9492	0	IMR	[23, 23, 23, 23, 23, 3, 23, 23, 23, 23, 23, 23]
9493	0	IMR	[77, 77, 212, 77, 77, 23, 23, 23, 23, 23, 77, 23]
9494	0	IMR	[77, 113, 77, 3, 113, 12, 23, 5, 3, 23, 77, 212]
9495	0	IMR	[212, 23, 212, 23, 23, 77, 113, 77, 113, 113, 212, 212]
9496	0	IMR	[113, 212, 12, 113, 212, 212, 5, 113, 212, 77, 10, 212]
9497	0	IMR	[77, 212, 113, 77, 212, 113, 23, 113, 212, 212, 212, 77]
9498	0	IMR	[23, 23, 23, 23, 113, 23, 23, 113, 23, 212, 23, 23]
9499	0	IMR	[212, 77, 212, 212, 3, 212, 212, 77, 77, 77, 113, 212]
9500	0	IMR	[23, 77, 77, 3, 113, 113, 77, 77, 113, 23, 23, 3]
9501	0	IMR	[23, 23, 23, 113, 23, 23, 23, 23, 23, 23, 23, 23]
9502	0	IMR	[3, 212, 212, 212, 113, 212, 113, 5, 12, 10, 77, 77]
9503	0	IMR	[212, 77, 10, 212, 212, 212, 10, 10, 212, 77, 212, 77]
9504	0	IMR	[5, 23, 23, 113, 113, 23, 12, 23, 5, 113, 23, 3]
9505	0	IMR	[23, 77, 212, 23, 77, 113, 113, 212, 113, 77, 113, 212]
9506	0	IMR	[77, 12, 23, 77, 77, 77, 23, 23, 212, 77, 23, 77]
9507	0	IMR	[23, 23, 77, 113, 23, 3, 77, 5, 23, 23, 3, 23]
9508	0	IMR	[3, 113, 5, 113, 23, 3, 113, 23, 212, 5, 23, 3]
9509	0	IMR	[23, 23, 23, 23, 23, 23, 23, 3, 23, 5, 23, 23]
9510	0	IMR	[113, 212, 77, 23, 77, 212, 23, 212, 113, 212, 212, 77]
9511	0	IMR	[23, 113, 23, 77, 5, 3, 77, 23, 113, 5, 113, 23]
9512	0	IMR	[5, 212, 77, 113, 23, 23, 23, 113, 77, 113, 113, 23]
9513	0	IMR	[23, 23, 23, 23, 113, 5, 23, 23, 77, 23, 23, 5]
9514	0	IMR	[23, 23, 23, 23, 3, 23, 3, 23, 23, 77, 113, 113]
9515	0	IMR	[212, 77, 12, 23, 113, 113, 212, 212, 212, 113, 113, 212]
9516	0	IMR	[113, 77, 12, 3, 5, 113, 77, 23, 23, 5, 113, 212]
9517	0	IMR	[23, 23, 23, 77, 10, 113, 77, 113, 113, 113, 77, 5]
9518	0	IMR	[12, 212, 113, 23, 23, 77, 3, 3, 23, 5, 113, 12]
9519	0	IMR	[10, 212, 212, 212, 212, 212, 212, 12, 212, 212, 212, 212]
9520	0	IMR	[5, 5, 23, 23, 77, 77, 23, 77, 23, 23, 12, 23]
9521	0	IMR	[77, 23, 212, 212, 23, 113, 23, 77, 5, 77, 77, 77]
9522	0	IMR	[77, 77, 77, 23, 113, 23, 3, 23, 113, 23, 77, 212]
9523	0	IMR	[23, 23, 3, 23, 113, 5, 23, 113, 23, 23, 5, 23]
9524	0	IMR	[113, 212, 212, 212, 212, 113, 3, 23, 113, 23, 3, 77]
9525	0	IMR	[212, 23, 212, 212, 113, 212, 77, 212, 10, 5, 212, 77]
9526	0	IMR	[113, 77, 5, 5, 77, 23, 113, 77, 23, 113, 77, 77]
9527	0	IMR	[3, 5, 23, 23, 3, 23, 5, 23, 23, 23, 23, 3]
9528	0	IMR	[23, 23, 23, 23, 23, 23, 23, 5, 23, 113, 23, 23]
9529	0	IMR	[113, 212, 5, 113, 212, 12, 77, 212, 5, 77, 12, 113]
9530	0	IMR	[77, 212, 77, 212, 10, 77, 3, 23, 77, 23, 5, 77]
9531	0	IMR	[23, 23, 212, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9532	0	IMR	[212, 23, 113, 113, 77, 212, 77, 113, 212, 12, 10, 77]
9533	0	IMR	[23, 23, 23, 23, 23, 5, 5, 5, 23, 23, 23, 5]
9534	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9535	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 3, 77]
9536	0	IMR	[10, 12, 212, 212, 10, 212, 77, 77, 10, 113, 212, 212]
9537	0	IMR	[113, 212, 212, 113, 212, 212, 10, 12, 212, 10, 212, 77]
9538	0	IMR	[113, 212, 113, 212, 113, 212, 212, 212, 212, 77, 212, 77]
9539	0	IMR	[212, 10, 12, 212, 212, 212, 212, 212, 212, 212, 212, 212]
9540	0	IMR	[23, 3, 23, 77, 3, 23, 23, 23, 23, 113, 5, 23]
9541	0	IMR	[77, 212, 212, 23, 212, 77, 23, 113, 23, 23, 5, 113]
9542	0	IMR	[3, 212, 212, 10, 77, 212, 212, 212, 212, 77, 212, 5]
9543	0	IMR	[12, 5, 77, 10, 23, 5, 77, 77, 212, 212, 113, 212]
9544	0	IMR	[212, 12, 113, 212, 212, 212, 212, 212, 113, 212, 212, 212]
9545	0	IMR	[23, 113, 23, 23, 23, 3, 23, 23, 5, 77, 23, 23]
9546	0	IMR	[3, 212, 212, 212, 23, 212, 23, 113, 212, 77, 23, 77]
9547	0	IMR	[77, 212, 23, 3, 113, 212, 23, 23, 77, 23, 113, 77]
9548	0	IMR	[113, 77, 77, 23, 77, 77, 77, 23, 23, 113, 77, 3]
9549	0	IMR	[23, 23, 3, 77, 212, 3, 3, 23, 212, 113, 77, 77]
9550	0	IMR	[113, 5, 23, 5, 113, 77, 23, 113, 3, 23, 23, 113]
9551	0	IMR	[212, 113, 212, 212, 3, 212, 212, 5, 5, 113, 113, 212]
9552	0	IMR	[212, 113, 113, 212, 212, 113, 10, 10, 113, 212, 77, 212]
9553	0	IMR	[212, 23, 212, 212, 77, 212, 113, 212, 113, 5, 212, 212]
9554	0	IMR	[212, 212, 212, 212, 212, 113, 212, 77, 212, 212, 212, 212]
9555	0	IMR	[113, 23, 23, 23, 113, 23, 113, 23, 77, 23, 5, 113]
9556	0	IMR	[77, 23, 23, 23, 23, 77, 113, 23, 23, 77, 23, 113]
9557	0	IMR	[3, 23, 113, 23, 5, 23, 77, 212, 3, 77, 23, 23]
9558	0	IMR	[23, 23, 23, 23, 113, 23, 77, 77, 5, 23, 23, 23]
9559	0	IMR	[23, 23, 23, 23, 23, 23, 113, 23, 23, 3, 23, 3]
9560	0	IMR	[3, 23, 23, 23, 23, 3, 23, 23, 113, 23, 23, 23]
9561	0	IMR	[77, 212, 77, 212, 77, 23, 212, 113, 77, 23, 5, 23]
9562	0	IMR	[212, 10, 3, 212, 212, 212, 212, 10, 113, 212, 212, 212]
9563	0	IMR	[77, 23, 23, 23, 23, 23, 3, 23, 77, 212, 23, 23]
9564	0	IMR	[23, 12, 23, 77, 212, 113, 77, 212, 212, 212, 113, 5]
9565	0	IMR	[212, 212, 212, 212, 10, 212, 212, 212, 212, 212, 113, 212]
9566	0	IMR	[5, 212, 113, 77, 113, 23, 212, 113, 113, 77, 23, 23]
9567	0	IMR	[212, 212, 212, 10, 212, 212, 212, 212, 12, 212, 212, 212]
9568	0	IMR	[3, 212, 77, 77, 5, 212, 212, 77, 212, 77, 212, 212]
9569	0	IMR	[12, 212, 10, 212, 212, 10, 10, 212, 212, 10, 212, 212]
9570	0	IMR	[113, 23, 5, 77, 113, 113, 212, 212, 212, 212, 113, 212]
9571	0	IMR	[77, 77, 3, 10, 113, 212, 10, 113, 212, 113, 77, 212]
9572	0	IMR	[3, 77, 113, 3, 23, 23, 23, 23, 23, 23, 23, 23]
9573	0	IMR	[212, 212, 113, 212, 212, 212, 212, 77, 212, 77, 212, 113]
9574	0	IMR	[212, 212, 212, 12, 77, 113, 10, 212, 10, 212, 12, 212]
9575	0	IMR	[12, 23, 77, 12, 3, 113, 23, 113, 113, 5, 113, 212]
9576	0	IMR	[23, 23, 23, 113, 23, 3, 23, 77, 23, 23, 23, 5]
9577	0	IMR	[3, 212, 77, 212, 212, 77, 5, 77, 77, 113, 212, 212]
9578	0	IMR	[113, 23, 212, 212, 212, 113, 113, 23, 113, 77, 113, 23]
9579	0	IMR	[77, 3, 77, 77, 212, 23, 113, 212, 212, 12, 23, 77]
9580	0	IMR	[113, 23, 23, 77, 23, 77, 113, 77, 113, 5, 3, 23]
9581	0	IMR	[212, 113, 212, 77, 3, 77, 113, 5, 113, 113, 23, 212]
9582	0	IMR	[23, 23, 77, 5, 77, 23, 212, 23, 23, 113, 23, 23]
9583	0	IMR	[212, 212, 10, 212, 212, 212, 113, 12, 77, 212, 113, 212]
9584	0	IMR	[23, 23, 23, 23, 23, 23, 77, 23, 23, 113, 23, 77]
9585	0	IMR	[77, 23, 23, 212, 113, 10, 113, 23, 23, 23, 23, 77]
9586	0	IMR	[212, 3, 12, 10, 212, 212, 77, 212, 212, 212, 113, 212]
9587	0	IMR	[212, 212, 113, 113, 212, 10, 10, 212, 5, 212, 212, 77]
9588	0	IMR	[23, 23, 23, 5, 23, 113, 23, 77, 5, 113, 23, 23]
9589	0	IMR	[212, 113, 3, 77, 23, 23, 12, 23, 77, 212, 212, 5]
9590	0	IMR	[113, 212, 212, 23, 212, 12, 212, 212, 113, 5, 77, 77]
9591	0	IMR	[10, 212, 212, 212, 212, 77, 12, 113, 12, 212, 212, 212]
9592	0	IMR	[10, 23, 212, 212, 113, 77, 77, 113, 113, 23, 212, 3]
9593	0	IMR	[3, 23, 23, 23, 3, 5, 3, 23, 23, 23, 23, 23]
9594	0	IMR	[23, 77, 23, 23, 23, 23, 23, 23, 23, 23, 113, 23]
9595	0	IMR	[23, 5, 23, 3, 23, 23, 23, 3, 23, 23, 23, 23]
9596	0	IMR	[23, 23, 23, 23, 23, 5, 23, 23, 5, 5, 5, 5]
9597	0	IMR	[212, 5, 113, 212, 23, 212, 23, 212, 113, 77, 77, 5]
9598	0	IMR	[77, 113, 77, 212, 113, 23, 3, 23, 23, 212, 212, 23]
9599	0	IMR	[113, 77, 5, 23, 3, 3, 23, 23, 23, 23, 23, 23]
9600	0	IMR	[12, 77, 212, 10, 212, 212, 212, 212, 212, 77, 77, 77]
9601	0	IMR	[10, 23, 212, 212, 3, 212, 212, 212, 212, 3, 3, 212]
9602	0	IMR	[212, 23, 113, 212, 212, 212, 23, 77, 113, 212, 77, 23]
9603	0	IMR	[10, 212, 12, 23, 10, 113, 10, 212, 77, 12, 77, 212]
9604	0	IMR	[12, 212, 5, 212, 212, 212, 212, 5, 5, 113, 23, 212]
9605	0	IMR	[212, 212, 212, 212, 10, 212, 3, 212, 10, 212, 212, 212]
9606	0	IMR	[212, 212, 10, 3, 77, 77, 212, 12, 113, 113, 12, 212]
9607	0	IMR	[23, 23, 77, 77, 5, 3, 5, 23, 5, 23, 212, 23]
9608	0	IMR	[113, 212, 212, 212, 3, 3, 77, 212, 212, 212, 113, 212]
9609	0	IMR	[23, 77, 23, 23, 113, 23, 23, 23, 23, 23, 23, 77]
9610	0	IMR	[10, 212, 212, 212, 212, 212, 212, 10, 212, 212, 212, 212]
9611	0	IMR	[23, 23, 23, 23, 113, 23, 23, 113, 23, 23, 23, 23]
9612	0	IMR	[113, 212, 212, 212, 212, 212, 10, 12, 77, 212, 23, 77]
9613	0	IMR	[212, 212, 212, 212, 212, 77, 3, 212, 3, 212, 10, 212]
9614	0	IMR	[113, 212, 212, 77, 212, 77, 212, 212, 212, 212, 212, 212]
9615	0	IMR	[77, 5, 23, 212, 212, 113, 23, 113, 23, 12, 23, 10]
9616	0	IMR	[23, 23, 23, 23, 23, 23, 113, 77, 77, 23, 23, 23]
9617	0	IMR	[212, 113, 212, 113, 212, 113, 10, 212, 212, 212, 23, 212]
9618	0	IMR	[113, 5, 77, 23, 23, 23, 113, 77, 23, 23, 23, 113]
9619	0	IMR	[23, 77, 113, 77, 23, 77, 23, 23, 113, 23, 77, 23]
9620	0	IMR	[212, 212, 212, 77, 5, 77, 113, 212, 12, 212, 212, 212]
9621	0	IMR	[23, 212, 212, 212, 113, 113, 113, 212, 212, 12, 113, 113]
9622	0	IMR	[12, 113, 23, 212, 212, 5, 23, 113, 77, 3, 113, 212]
9623	0	IMR	[23, 77, 212, 113, 5, 12, 212, 212, 113, 3, 212, 113]
9624	0	IMR	[23, 23, 23, 23, 5, 23, 23, 77, 3, 23, 3, 23]
9625	0	IMR	[77, 5, 5, 23, 23, 3, 113, 23, 5, 5, 23, 23]
9626	0	IMR	[212, 212, 113, 212, 10, 212, 113, 5, 10, 113, 77, 23]
9627	0	IMR	[23, 23, 23, 23, 23, 5, 23, 23, 23, 23, 5, 23]
9628	0	IMR	[23, 113, 113, 3, 23, 5, 77, 12, 77, 5, 113, 77]
9629	0	IMR	[3, 77, 212, 212, 212, 113, 113, 77, 23, 3, 10, 23]
9630	0	IMR	[77, 212, 77, 212, 77, 12, 212, 212, 212, 212, 212, 10]
9631	0	IMR	[212, 77, 77, 10, 3, 113, 77, 77, 113, 3, 77, 77]
9632	0	IMR	[212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212]
9633	0	IMR	[3, 113, 23, 113, 77, 212, 23, 23, 23, 77, 113, 3]
9634	0	IMR	[5, 23, 23, 5, 23, 23, 3, 77, 23, 77, 23, 23]
9635	0	IMR	[212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 113, 212]
9636	0	IMR	[10, 23, 113, 113, 23, 3, 23, 113, 23, 77, 113, 113]
9637	0	IMR	[3, 23, 113, 23, 23, 113, 77, 212, 23, 212, 3, 23]
9638	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 5, 23, 77, 23]
9639	0	IMR	[77, 113, 77, 212, 212, 5, 23, 77, 113, 23, 212, 23]
9640	0	IMR	[23, 23, 77, 77, 212, 77, 23, 212, 3, 23, 23, 23]
9641	0	IMR	[212, 212, 212, 212, 212, 113, 212, 212, 113, 77, 212, 77]
9642	0	IMR	[77, 212, 113, 77, 113, 212, 77, 23, 23, 23, 212, 113]
9643	0	IMR	[23, 113, 77, 23, 77, 77, 23, 23, 23, 212, 23, 113]
9644	0	IMR	[23, 77, 113, 77, 23, 23, 77, 23, 23, 113, 23, 5]
9645	0	IMR	[5, 23, 3, 23, 77, 23, 23, 23, 23, 23, 23, 23]
9646	0	IMR	[23, 23, 23, 23, 23, 23, 23, 5, 23, 23, 23, 23]
9647	0	IMR	[77, 212, 212, 212, 212, 113, 113, 212, 23, 77, 77, 113]
9648	0	IMR	[212, 212, 212, 212, 212, 113, 212, 212, 212, 12, 212, 77]
9649	0	IMR	[212, 77, 113, 77, 5, 113, 212, 77, 212, 113, 113, 3]
9650	0	IMR	[10, 212, 212, 113, 212, 10, 77, 212, 212, 212, 212, 77]
9651	0	IMR	[23, 77, 77, 77, 23, 3, 212, 212, 113, 113, 113, 12]
9652	0	IMR	[212, 113, 212, 212, 212, 212, 212, 212, 212, 212, 10, 212]
9653	0	IMR	[3, 23, 3, 23, 23, 23, 23, 113, 23, 113, 23, 23]
9654	0	IMR	[77, 23, 23, 23, 77, 23, 113, 77, 23, 23, 113, 23]
9655	0	IMR	[77, 23, 23, 5, 23, 23, 113, 23, 23, 113, 23, 113]
9656	0	IMR	[23, 23, 23, 23, 23, 5, 23, 23, 77, 5, 5, 3]
9657	0	IMR	[212, 212, 212, 212, 212, 10, 212, 212, 212, 12, 212, 212]
9658	0	IMR	[212, 212, 212, 212, 212, 212, 212, 212, 113, 212, 212, 12]
9659	0	IMR	[23, 77, 23, 212, 77, 113, 77, 23, 23, 5, 113, 212]
9660	0	IMR	[5, 212, 12, 77, 113, 12, 212, 77, 212, 212, 212, 212]
9661	0	IMR	[212, 113, 212, 212, 212, 212, 12, 212, 77, 212, 113, 212]
9662	0	IMR	[5, 23, 113, 77, 23, 113, 23, 77, 77, 23, 3, 5]
9663	0	IMR	[23, 23, 212, 77, 212, 113, 77, 23, 23, 77, 3, 77]
9664	0	IMR	[212, 23, 77, 212, 212, 212, 77, 212, 212, 212, 77, 23]
9665	0	IMR	[113, 23, 23, 23, 23, 5, 113, 23, 77, 23, 23, 23]
9666	0	IMR	[10, 113, 212, 212, 212, 212, 212, 212, 212, 23, 113, 113]
9667	0	IMR	[5, 23, 212, 23, 23, 23, 5, 23, 23, 5, 23, 23]
9668	0	IMR	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9669	0	IMR	[5, 5, 23, 23, 23, 113, 23, 5, 212, 23, 5, 23]
9670	0	IMR	[77, 23, 23, 23, 23, 23, 23, 23, 23, 113, 23, 23]
9671	0	IMR	[23, 5, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9672	0	IMR	[23, 23, 23, 113, 212, 113, 3, 5, 77, 23, 23, 23]
9673	0	IMR	[77, 113, 23, 23, 77, 23, 113, 23, 23, 23, 23, 77]
9674	0	IMR	[77, 23, 23, 23, 23, 23, 23, 3, 5, 23, 5, 5]
9675	0	IMR	[23, 77, 212, 113, 23, 12, 113, 113, 113, 113, 212, 23]
9676	0	IMR	[23, 113, 113, 23, 77, 23, 5, 23, 5, 5, 113, 23]
9677	0	IMR	[23, 77, 23, 5, 212, 5, 113, 77, 113, 113, 23, 23]
9678	0	IMR	[5, 23, 77, 23, 5, 23, 3, 23, 23, 3, 23, 23]
9679	0	IMR	[212, 113, 77, 77, 212, 113, 23, 113, 77, 77, 77, 23]
9680	0	IMR	[212, 212, 77, 113, 23, 212, 212, 77, 23, 113, 23, 113]
9681	0	IMR	[23, 23, 212, 3, 212, 113, 212, 113, 212, 5, 5, 23]
9682	0	IMR	[77, 212, 212, 77, 77, 113, 113, 212, 77, 113, 113, 212]
9683	0	IMR	[212, 212, 212, 212, 212, 10, 5, 212, 212, 212, 212, 212]
9684	0	IMR	[23, 23, 77, 77, 77, 23, 212, 23, 212, 23, 3, 77]
9685	0	IMR	[212, 10, 77, 77, 77, 212, 12, 3, 212, 212, 77, 212]
9686	0	IMR	[23, 23, 23, 23, 5, 3, 113, 23, 113, 23, 23, 23]
9687	0	IMR	[10, 77, 113, 77, 77, 23, 212, 23, 113, 23, 23, 113]
9688	0	IMR	[23, 77, 23, 10, 23, 77, 23, 23, 113, 5, 5, 5]
9689	0	IMR	[113, 113, 77, 23, 77, 77, 77, 212, 77, 3, 113, 212]
9690	0	IMR	[212, 212, 212, 77, 23, 10, 77, 12, 77, 212, 212, 77]
9691	0	IMR	[212, 212, 212, 77, 212, 212, 113, 212, 77, 212, 212, 77]
9692	0	IMR	[212, 5, 5, 113, 212, 23, 77, 212, 77, 113, 212, 212]
9693	0	IMR	[5, 23, 23, 23, 3, 23, 3, 23, 23, 3, 23, 23]
9694	0	IMR	[113, 113, 212, 113, 77, 212, 10, 23, 212, 23, 212, 3]
9695	0	IMR	[5, 77, 113, 77, 113, 23, 212, 113, 3, 3, 77, 23]
9696	0	IMR	[77, 212, 212, 12, 212, 12, 212, 77, 212, 212, 212, 212]
9697	0	IMR	[113, 77, 23, 113, 77, 23, 77, 113, 5, 3, 77, 77]
