model_no	func_type	model
605	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1279524864, 93, 1]
606	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1560281088, 76, 1]
607	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1560281088, 93, 1]
608	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1275085824, 76, 1]
609	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1275085824, 93, 1]
610	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1275854848, 76, 1]
611	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1275854848, 93, 1]
612	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1565851648, 76, 1]
613	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1565851648, 93, 1]
614	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1326383104, 76, 1]
615	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1326383104, 93, 1]
616	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1325403904, 76, 1]
617	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1325403904, 93, 1]
618	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1560302848, 76, 1]
619	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1560302848, 93, 1]
620	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1275857932, 76, 1]
621	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1275857932, 93, 1]
622	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1593855744, 76, 1]
623	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1593855744, 93, 1]
624	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1600081679, 76, 1]
625	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1600081679, 93, 1]
626	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1280068620, 76, 1]
627	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1280068620, 93, 1]
628	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1599930368, 76, 1]
629	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1599930368, 93, 1]
630	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1599012864, 76, 1]
631	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1599012864, 93, 1]
632	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1599037199, 76, 1]
633	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1599037199, 93, 1]
634	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1593859328, 76, 1]
635	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1593859328, 93, 1]
636	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1330597647, 76, 1]
637	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1330597647, 93, 1]
638	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1599016719, 76, 1]
639	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1599016719, 93, 1]
640	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1594838799, 76, 1]
641	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1594838799, 93, 1]
642	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1326386959, 76, 1]
643	all_scNCF	[59, 128, 32768, 1, 1061105423, 1, 1, 1326386959, 93, 1]
644	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275068416, 76, 1]
645	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275068416, 93, 1]
646	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275071488, 76, 1]
647	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275071488, 93, 1]
648	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1325400064, 76, 1]
649	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1325400064, 93, 1]
650	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1279524864, 76, 1]
651	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1279524864, 93, 1]
652	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1560281088, 76, 1]
653	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1560281088, 93, 1]
654	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275085824, 76, 1]
655	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275085824, 93, 1]
656	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275854848, 76, 1]
657	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275854848, 93, 1]
658	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1565851648, 76, 1]
659	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1565851648, 93, 1]
660	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1326383104, 76, 1]
661	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1326383104, 93, 1]
662	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1325403904, 76, 1]
663	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1325403904, 93, 1]
664	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1560302848, 76, 1]
665	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1560302848, 93, 1]
666	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275857932, 76, 1]
667	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1275857932, 93, 1]
668	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1593855744, 76, 1]
669	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1593855744, 93, 1]
670	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1600081679, 76, 1]
671	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1600081679, 93, 1]
672	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1280068620, 76, 1]
673	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1280068620, 93, 1]
674	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1599930368, 76, 1]
675	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1599930368, 93, 1]
676	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1599012864, 76, 1]
677	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1599012864, 93, 1]
678	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1599037199, 76, 1]
679	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1599037199, 93, 1]
680	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1593859328, 76, 1]
681	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1593859328, 93, 1]
682	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1330597647, 76, 1]
683	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1330597647, 93, 1]
684	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1599016719, 76, 1]
685	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1599016719, 93, 1]
686	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1594838799, 76, 1]
687	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1594838799, 93, 1]
688	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1326386959, 76, 1]
689	all_scNCF	[59, 128, 32768, 1, 1060831232, 1, 1, 1326386959, 93, 1]
690	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275068416, 76, 1]
691	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275068416, 93, 1]
692	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275071488, 76, 1]
693	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275071488, 93, 1]
694	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1325400064, 76, 1]
695	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1325400064, 93, 1]
696	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1279524864, 76, 1]
697	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1279524864, 93, 1]
698	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1560281088, 76, 1]
699	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1560281088, 93, 1]
700	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275085824, 76, 1]
701	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275085824, 93, 1]
702	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275854848, 76, 1]
703	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275854848, 93, 1]
704	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1565851648, 76, 1]
705	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1565851648, 93, 1]
706	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1326383104, 76, 1]
707	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1326383104, 93, 1]
708	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1325403904, 76, 1]
709	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1325403904, 93, 1]
710	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1560302848, 76, 1]
711	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1560302848, 93, 1]
712	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275857932, 76, 1]
713	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1275857932, 93, 1]
714	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1593855744, 76, 1]
715	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1593855744, 93, 1]
716	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1600081679, 76, 1]
717	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1600081679, 93, 1]
718	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1280068620, 76, 1]
719	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1280068620, 93, 1]
720	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1599930368, 76, 1]
721	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1599930368, 93, 1]
722	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1599012864, 76, 1]
723	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1599012864, 93, 1]
724	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1599037199, 76, 1]
725	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1599037199, 93, 1]
726	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1593859328, 76, 1]
727	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1593859328, 93, 1]
728	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1330597647, 76, 1]
729	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1330597647, 93, 1]
730	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1599016719, 76, 1]
731	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1599016719, 93, 1]
732	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1594838799, 76, 1]
733	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1594838799, 93, 1]
734	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1326386959, 76, 1]
735	all_scNCF	[59, 128, 32768, 1, 707406346, 1, 1, 1326386959, 93, 1]
736	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275068416, 76, 1]
737	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275068416, 93, 1]
738	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275071488, 76, 1]
739	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275071488, 93, 1]
740	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1325400064, 76, 1]
741	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1325400064, 93, 1]
742	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1279524864, 76, 1]
743	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1279524864, 93, 1]
744	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1560281088, 76, 1]
745	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1560281088, 93, 1]
746	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275085824, 76, 1]
747	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275085824, 93, 1]
748	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275854848, 76, 1]
749	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275854848, 93, 1]
750	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1565851648, 76, 1]
751	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1565851648, 93, 1]
752	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1326383104, 76, 1]
753	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1326383104, 93, 1]
754	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1325403904, 76, 1]
755	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1325403904, 93, 1]
756	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1560302848, 76, 1]
757	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1560302848, 93, 1]
758	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275857932, 76, 1]
759	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1275857932, 93, 1]
760	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1593855744, 76, 1]
761	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1593855744, 93, 1]
762	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1600081679, 76, 1]
763	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1600081679, 93, 1]
764	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1280068620, 76, 1]
765	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1280068620, 93, 1]
766	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1599930368, 76, 1]
767	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1599930368, 93, 1]
768	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1599012864, 76, 1]
769	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1599012864, 93, 1]
770	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1599037199, 76, 1]
771	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1599037199, 93, 1]
772	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1593859328, 76, 1]
773	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1593859328, 93, 1]
774	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1330597647, 76, 1]
775	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1330597647, 93, 1]
776	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1599016719, 76, 1]
777	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1599016719, 93, 1]
778	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1594838799, 76, 1]
779	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1594838799, 93, 1]
780	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1326386959, 76, 1]
781	all_scNCF	[59, 128, 32768, 1, 1060044800, 1, 1, 1326386959, 93, 1]
782	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275068416, 76, 1]
783	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275068416, 93, 1]
784	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275071488, 76, 1]
785	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275071488, 93, 1]
786	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1325400064, 76, 1]
787	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1325400064, 93, 1]
788	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1279524864, 76, 1]
789	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1279524864, 93, 1]
790	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1560281088, 76, 1]
791	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1560281088, 93, 1]
792	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275085824, 76, 1]
793	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275085824, 93, 1]
794	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275854848, 76, 1]
795	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275854848, 93, 1]
796	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1565851648, 76, 1]
797	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1565851648, 93, 1]
798	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1326383104, 76, 1]
799	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1326383104, 93, 1]
800	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1325403904, 76, 1]
801	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1325403904, 93, 1]
802	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1560302848, 76, 1]
803	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1560302848, 93, 1]
804	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275857932, 76, 1]
805	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1275857932, 93, 1]
806	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1593855744, 76, 1]
807	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1593855744, 93, 1]
808	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1600081679, 76, 1]
809	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1600081679, 93, 1]
810	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1280068620, 76, 1]
811	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1280068620, 93, 1]
812	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1599930368, 76, 1]
813	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1599930368, 93, 1]
814	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1599012864, 76, 1]
815	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1599012864, 93, 1]
816	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1599037199, 76, 1]
817	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1599037199, 93, 1]
818	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1593859328, 76, 1]
819	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1593859328, 93, 1]
820	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1330597647, 76, 1]
821	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1330597647, 93, 1]
822	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1599016719, 76, 1]
823	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1599016719, 93, 1]
824	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1594838799, 76, 1]
825	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1594838799, 93, 1]
826	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1326386959, 76, 1]
827	all_scNCF	[59, 128, 32768, 1, 1056976640, 1, 1, 1326386959, 93, 1]
828	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275068416, 76, 1]
829	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275068416, 93, 1]
830	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275071488, 76, 1]
831	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275071488, 93, 1]
832	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1325400064, 76, 1]
833	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1325400064, 93, 1]
834	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1279524864, 76, 1]
835	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1279524864, 93, 1]
836	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1560281088, 76, 1]
837	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1560281088, 93, 1]
838	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275085824, 76, 1]
839	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275085824, 93, 1]
840	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275854848, 76, 1]
841	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275854848, 93, 1]
842	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1565851648, 76, 1]
843	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1565851648, 93, 1]
844	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1326383104, 76, 1]
845	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1326383104, 93, 1]
846	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1325403904, 76, 1]
847	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1325403904, 93, 1]
848	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1560302848, 76, 1]
849	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1560302848, 93, 1]
850	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275857932, 76, 1]
851	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1275857932, 93, 1]
852	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1593855744, 76, 1]
853	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1593855744, 93, 1]
854	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1600081679, 76, 1]
855	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1600081679, 93, 1]
856	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1280068620, 76, 1]
857	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1280068620, 93, 1]
858	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1599930368, 76, 1]
859	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1599930368, 93, 1]
860	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1599012864, 76, 1]
861	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1599012864, 93, 1]
862	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1599037199, 76, 1]
863	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1599037199, 93, 1]
864	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1593859328, 76, 1]
865	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1593859328, 93, 1]
866	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1330597647, 76, 1]
867	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1330597647, 93, 1]
868	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1599016719, 76, 1]
869	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1599016719, 93, 1]
870	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1594838799, 76, 1]
871	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1594838799, 93, 1]
872	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1326386959, 76, 1]
873	all_scNCF	[59, 128, 32768, 1, 1060060943, 1, 1, 1326386959, 93, 1]
874	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275068416, 76, 1]
875	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275068416, 93, 1]
876	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275071488, 76, 1]
877	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275071488, 93, 1]
878	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1325400064, 76, 1]
879	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1325400064, 93, 1]
880	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1279524864, 76, 1]
881	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1279524864, 93, 1]
882	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1560281088, 76, 1]
883	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1560281088, 93, 1]
884	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275085824, 76, 1]
885	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275085824, 93, 1]
886	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275854848, 76, 1]
887	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275854848, 93, 1]
888	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1565851648, 76, 1]
889	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1565851648, 93, 1]
890	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1326383104, 76, 1]
891	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1326383104, 93, 1]
892	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1325403904, 76, 1]
893	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1325403904, 93, 1]
894	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1560302848, 76, 1]
895	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1560302848, 93, 1]
896	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275857932, 76, 1]
897	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1275857932, 93, 1]
898	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1593855744, 76, 1]
899	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1593855744, 93, 1]
900	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1600081679, 76, 1]
901	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1600081679, 93, 1]
902	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1280068620, 76, 1]
903	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1280068620, 93, 1]
