	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF
284	9	10001110111011111110111111111111000010001000111010001110111011110000100010001110100011101110111100000000000010000000100010001110000010001000111010001110111011110000000000001000000010001000111000000000000010000000100010001110000000000000000000000000000010001110111111111111111111111111111110001110111011111110111111111111100011101110111111101111111111110000100010001110100011101110111110001110111011111110111111111111000010001000111010001110111011110000100010001110100011101110111100000000000010000000100010001110	aiiiaaaii	256	N	NA	9	aiiiaaaii	256	10001110111011111110111111111111000010001000111010001110111011110000100010001110100011101110111100000000000010000000100010001110000010001000111010001110111011110000000000001000000010001000111000000000000010000000100010001110000000000000000000000000000010001110111111111111111111111111111110001110111011111110111111111111100011101110111111101111111111110000100010001110100011101110111110001110111011111110111111111111000010001000111010001110111011110000100010001110100011101110111100000000000010000000100010001110
285	9	01001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101000001000100110101001101110111110000000000000100000001000100110100000000000001000000010001001101000000000000000000000000000001001101111111111111111111111111111101001101110111111101111111111111010011011101111111011111111111110000010001001101010011011101111101001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101	aiiiaaaia	256	N	NA	9	aiiiaaaia	256	01001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101000001000100110101001101110111110000000000000100000001000100110100000000000001000000010001001101000000000000000000000000000001001101111111111111111111111111111101001101110111111101111111111111010011011101111111011111111111110000010001001101010011011101111101001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101
286	9	00101011101111111011111111111111000000100010101100101011101111110000001000101011001010111011111100000000000000100000001000101011000000100010101100101011101111110000000000000010000000100010101100000000000000100000001000101011000000000000000000000000000000101011111111111111111111111111111100101011101111111011111111111111001010111011111110111111111111110000001000101011001010111011111100101011101111111011111111111111000000100010101100101011101111110000001000101011001010111011111100000000000000100000001000101011	aiiiaaaai	256	N	NA	9	aiiiaaaai	256	00101011101111111011111111111111000000100010101100101011101111110000001000101011001010111011111100000000000000100000001000101011000000100010101100101011101111110000000000000010000000100010101100000000000000100000001000101011000000000000000000000000000000101011111111111111111111111111111100101011101111111011111111111111001010111011111110111111111111110000001000101011001010111011111100101011101111111011111111111111000000100010101100101011101111110000001000101011001010111011111100000000000000100000001000101011
287	9	00010111011111110111111111111111000000010001011100010111011111110000000100010111000101110111111100000000000000010000000100010111000000010001011100010111011111110000000000000001000000010001011100000000000000010000000100010111000000000000000000000000000000010111111111111111111111111111111100010111011111110111111111111111000101110111111101111111111111110000000100010111000101110111111100010111011111110111111111111111000000010001011100010111011111110000000100010111000101110111111100000000000000010000000100010111	aiiiaaaaa	256	N	NA	9	aiiiaaaaa	256	00010111011111110111111111111111000000010001011100010111011111110000000100010111000101110111111100000000000000010000000100010111000000010001011100010111011111110000000000000001000000010001011100000000000000010000000100010111000000000000000000000000000000010111111111111111111111111111111100010111011111110111111111111111000101110111111101111111111111110000000100010111000101110111111100010111011111110111111111111111000000010001011100010111011111110000000100010111000101110111111100000000000000010000000100010111
288	9	11111110111010001110100010000000111111111111111011111110111010001110100010000000100000000000000011111110111010001110100010000000111010001000000010000000000000001111111011101000111010001000000010000000000000000000000000000000111010001000000010000000000000001111111111111110111111101110100011111111111111111111111111111110111111101110100011101000100000001111111111111110111111101110100011111110111010001110100010000000111111111111111011111110111010001110100010000000100000000000000011111110111010001110100010000000	aiiaiiiii	256	N	NA	9	aiiaiiiii	256	11111110111010001110100010000000111111111111111011111110111010001110100010000000100000000000000011111110111010001110100010000000111010001000000010000000000000001111111011101000111010001000000010000000000000000000000000000000111010001000000010000000000000001111111111111110111111101110100011111111111111111111111111111110111111101110100011101000100000001111111111111110111111101110100011111110111010001110100010000000111111111111111011111110111010001110100010000000100000000000000011111110111010001110100010000000
289	9	11111101110101001101010001000000111111111111110111111101110101001101010001000000010000000000000011111101110101001101010001000000110101000100000001000000000000001111110111010100110101000100000001000000000000000000000000000000110101000100000001000000000000001111111111111101111111011101010011111111111111111111111111111101111111011101010011010100010000001111111111111101111111011101010011111101110101001101010001000000111111111111110111111101110101001101010001000000010000000000000011111101110101001101010001000000	aiiaiiiia	256	N	NA	9	aiiaiiiia	256	11111101110101001101010001000000111111111111110111111101110101001101010001000000010000000000000011111101110101001101010001000000110101000100000001000000000000001111110111010100110101000100000001000000000000000000000000000000110101000100000001000000000000001111111111111101111111011101010011111111111111111111111111111101111111011101010011010100010000001111111111111101111111011101010011111101110101001101010001000000111111111111110111111101110101001101010001000000010000000000000011111101110101001101010001000000
290	9	11111011101100101011001000100000111111111111101111111011101100101011001000100000001000000000000011111011101100101011001000100000101100100010000000100000000000001111101110110010101100100010000000100000000000000000000000000000101100100010000000100000000000001111111111111011111110111011001011111111111111111111111111111011111110111011001010110010001000001111111111111011111110111011001011111011101100101011001000100000111111111111101111111011101100101011001000100000001000000000000011111011101100101011001000100000	aiiaiiiai	256	N	NA	9	aiiaiiiai	256	11111011101100101011001000100000111111111111101111111011101100101011001000100000001000000000000011111011101100101011001000100000101100100010000000100000000000001111101110110010101100100010000000100000000000000000000000000000101100100010000000100000000000001111111111111011111110111011001011111111111111111111111111111011111110111011001010110010001000001111111111111011111110111011001011111011101100101011001000100000111111111111101111111011101100101011001000100000001000000000000011111011101100101011001000100000
291	9	11110111011100010111000100010000111111111111011111110111011100010111000100010000000100000000000011110111011100010111000100010000011100010001000000010000000000001111011101110001011100010001000000010000000000000000000000000000011100010001000000010000000000001111111111110111111101110111000111111111111111111111111111110111111101110111000101110001000100001111111111110111111101110111000111110111011100010111000100010000111111111111011111110111011100010111000100010000000100000000000011110111011100010111000100010000	aiiaiiiaa	256	N	NA	9	aiiaiiiaa	256	11110111011100010111000100010000111111111111011111110111011100010111000100010000000100000000000011110111011100010111000100010000011100010001000000010000000000001111011101110001011100010001000000010000000000000000000000000000011100010001000000010000000000001111111111110111111101110111000111111111111111111111111111110111111101110111000101110001000100001111111111110111111101110111000111110111011100010111000100010000111111111111011111110111011100010111000100010000000100000000000011110111011100010111000100010000
292	9	11101111100011101000111000001000111111111110111111101111100011101000111000001000000010000000000011101111100011101000111000001000100011100000100000001000000000001110111110001110100011100000100000001000000000000000000000000000100011100000100000001000000000001111111111101111111011111000111011111111111111111111111111101111111011111000111010001110000010001111111111101111111011111000111011101111100011101000111000001000111111111110111111101111100011101000111000001000000010000000000011101111100011101000111000001000	aiiaiiaii	256	N	NA	9	aiiaiiaii	256	11101111100011101000111000001000111111111110111111101111100011101000111000001000000010000000000011101111100011101000111000001000100011100000100000001000000000001110111110001110100011100000100000001000000000000000000000000000100011100000100000001000000000001111111111101111111011111000111011111111111111111111111111101111111011111000111010001110000010001111111111101111111011111000111011101111100011101000111000001000111111111110111111101111100011101000111000001000000010000000000011101111100011101000111000001000
293	9	11011111010011010100110100000100111111111101111111011111010011010100110100000100000001000000000011011111010011010100110100000100010011010000010000000100000000001101111101001101010011010000010000000100000000000000000000000000010011010000010000000100000000001111111111011111110111110100110111111111111111111111111111011111110111110100110101001101000001001111111111011111110111110100110111011111010011010100110100000100111111111101111111011111010011010100110100000100000001000000000011011111010011010100110100000100	aiiaiiaia	256	N	NA	9	aiiaiiaia	256	11011111010011010100110100000100111111111101111111011111010011010100110100000100000001000000000011011111010011010100110100000100010011010000010000000100000000001101111101001101010011010000010000000100000000000000000000000000010011010000010000000100000000001111111111011111110111110100110111111111111111111111111111011111110111110100110101001101000001001111111111011111110111110100110111011111010011010100110100000100111111111101111111011111010011010100110100000100000001000000000011011111010011010100110100000100
294	9	10111111001010110010101100000010111111111011111110111111001010110010101100000010000000100000000010111111001010110010101100000010001010110000001000000010000000001011111100101011001010110000001000000010000000000000000000000000001010110000001000000010000000001111111110111111101111110010101111111111111111111111111110111111101111110010101100101011000000101111111110111111101111110010101110111111001010110010101100000010111111111011111110111111001010110010101100000010000000100000000010111111001010110010101100000010	aiiaiiaai	256	N	NA	9	aiiaiiaai	256	10111111001010110010101100000010111111111011111110111111001010110010101100000010000000100000000010111111001010110010101100000010001010110000001000000010000000001011111100101011001010110000001000000010000000000000000000000000001010110000001000000010000000001111111110111111101111110010101111111111111111111111111110111111101111110010101100101011000000101111111110111111101111110010101110111111001010110010101100000010111111111011111110111111001010110010101100000010000000100000000010111111001010110010101100000010
295	9	01111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001000101110000000100000001000000000111111100010111000101110000000100000001000000000000000000000000000101110000000100000001000000001111111101111111011111110001011111111111111111111111111101111111011111110001011100010111000000011111111101111111011111110001011101111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001	aiiaiiaaa	256	N	NA	9	aiiaiiaaa	256	01111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001000101110000000100000001000000000111111100010111000101110000000100000001000000000000000000000000000101110000000100000001000000001111111101111111011111110001011111111111111111111111111101111111011111110001011100010111000000011111111101111111011111110001011101111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001
296	9	11101000111111101000000011101000111111101111111111101000111111101000000011101000000000001000000011101000111111101000000011101000100000001110100000000000100000001110100011111110100000001110100000000000100000000000000000000000100000001110100000000000100000001111111011111111111010001111111011111111111111111111111011111111111010001111111010000000111010001111111011111111111010001111111011101000111111101000000011101000111111101111111111101000111111101000000011101000000000001000000011101000111111101000000011101000	aiiaiaiii	256	N	NA	9	aiiaiaiii	256	11101000111111101000000011101000111111101111111111101000111111101000000011101000000000001000000011101000111111101000000011101000100000001110100000000000100000001110100011111110100000001110100000000000100000000000000000000000100000001110100000000000100000001111111011111111111010001111111011111111111111111111111011111111111010001111111010000000111010001111111011111111111010001111111011101000111111101000000011101000111111101111111111101000111111101000000011101000000000001000000011101000111111101000000011101000
297	9	11010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100010000001101010000000000010000001101010011111101010000001101010000000000010000000000000000000000010000001101010000000000010000001111110111111111110101001111110111111111111111111111110111111111110101001111110101000000110101001111110111111111110101001111110111010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100	aiiaiaiia	256	N	NA	9	aiiaiaiia	256	11010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100010000001101010000000000010000001101010011111101010000001101010000000000010000000000000000000000010000001101010000000000010000001111110111111111110101001111110111111111111111111111110111111111110101001111110101000000110101001111110111111111110101001111110111010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100
298	9	10110010111110110010000010110010111110111111111110110010111110110010000010110010000000000010000010110010111110110010000010110010001000001011001000000000001000001011001011111011001000001011001000000000001000000000000000000000001000001011001000000000001000001111101111111111101100101111101111111111111111111111101111111111101100101111101100100000101100101111101111111111101100101111101110110010111110110010000010110010111110111111111110110010111110110010000010110010000000000010000010110010111110110010000010110010	aiiaiaiai	256	N	NA	9	aiiaiaiai	256	10110010111110110010000010110010111110111111111110110010111110110010000010110010000000000010000010110010111110110010000010110010001000001011001000000000001000001011001011111011001000001011001000000000001000000000000000000000001000001011001000000000001000001111101111111111101100101111101111111111111111111111101111111111101100101111101100100000101100101111101111111111101100101111101110110010111110110010000010110010111110111111111110110010111110110010000010110010000000000010000010110010111110110010000010110010
299	9	01110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001000100000111000100000000000100000111000111110111000100000111000100000000000100000000000000000000000100000111000100000000000100001111011111111111011100011111011111111111111111111111011111111111011100011111011100010000011100011111011111111111011100011111011101110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001	aiiaiaiaa	256	N	NA	9	aiiaiaiaa	256	01110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001000100000111000100000000000100000111000111110111000100000111000100000000000100000000000000000000000100000111000100000000000100001111011111111111011100011111011111111111111111111111011111111111011100011111011100010000011100011111011111111111011100011111011101110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001
300	9	10001110111011110000100010001110111011111111111110001110111011110000100010001110000000000000100010001110111011110000100010001110000010001000111000000000000010001000111011101111000010001000111000000000000010000000000000000000000010001000111000000000000010001110111111111111100011101110111111111111111111111110111111111111100011101110111100001000100011101110111111111111100011101110111110001110111011110000100010001110111011111111111110001110111011110000100010001110000000000000100010001110111011110000100010001110	aiiaiaaii	256	N	NA	9	aiiaiaaii	256	10001110111011110000100010001110111011111111111110001110111011110000100010001110000000000000100010001110111011110000100010001110000010001000111000000000000010001000111011101111000010001000111000000000000010000000000000000000000010001000111000000000000010001110111111111111100011101110111111111111111111111110111111111111100011101110111100001000100011101110111111111111100011101110111110001110111011110000100010001110111011111111111110001110111011110000100010001110000000000000100010001110111011110000100010001110
301	9	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101000001000100110100000000000001000100110111011111000001000100110100000000000001000000000000000000000001000100110100000000000001001101111111111111010011011101111111111111111111111101111111111111010011011101111100000100010011011101111111111111010011011101111101001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101	aiiaiaaia	256	N	NA	9	aiiaiaaia	256	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101000001000100110100000000000001000100110111011111000001000100110100000000000001000000000000000000000001000100110100000000000001001101111111111111010011011101111111111111111111111101111111111111010011011101111100000100010011011101111111111111010011011101111101001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101
302	9	00101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011000000100010101100000000000000100010101110111111000000100010101100000000000000100000000000000000000000100010101100000000000000101011111111111111001010111011111111111111111111111011111111111111001010111011111100000010001010111011111111111111001010111011111100101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011	aiiaiaaai	256	N	NA	9	aiiaiaaai	256	00101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011000000100010101100000000000000100010101110111111000000100010101100000000000000100000000000000000000000100010101100000000000000101011111111111111001010111011111111111111111111111011111111111111001010111011111100000010001010111011111111111111001010111011111100101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011
303	9	00010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111000000010001011100000000000000010001011101111111000000010001011100000000000000010000000000000000000000010001011100000000000000010111111111111111000101110111111111111111111111110111111111111111000101110111111100000001000101110111111111111111000101110111111100010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111	aiiaiaaaa	256	N	NA	9	aiiaiaaaa	256	00010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111000000010001011100000000000000010001011101111111000000010001011100000000000000010000000000000000000000010001011100000000000000010111111111111111000101110111111111111111111111110111111111111111000101110111111100000001000101110111111111111111000101110111111100010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111
304	9	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000100000000000000011101000100000001110100010000000111111101110100000000000000000001000000000000000100000000000000011101000100000001111111011101000111111111111111011111111111111101111111111111111111010001000000011111110111010001111111011101000111111111111111011101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000	aiiaaiiii	256	N	NA	9	aiiaaiiii	256	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000100000000000000011101000100000001110100010000000111111101110100000000000000000001000000000000000100000000000000011101000100000001111111011101000111111111111111011111111111111101111111111111111111010001000000011111110111010001111111011101000111111111111111011101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000
305	9	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100010000000000000011010100010000001101010001000000111111011101010000000000000000000100000000000000010000000000000011010100010000001111110111010100111111111111110111111111111111011111111111111111110101000100000011111101110101001111110111010100111111111111110111010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100	aiiaaiiia	256	N	NA	9	aiiaaiiia	256	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100010000000000000011010100010000001101010001000000111111011101010000000000000000000100000000000000010000000000000011010100010000001111110111010100111111111111110111111111111111011111111111111111110101000100000011111101110101001111110111010100111111111111110111010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100
306	9	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010001000000000000010110010001000001011001000100000111110111011001000000000000000000010000000000000001000000000000010110010001000001111101110110010111111111111101111111111111110111111111111111111101100100010000011111011101100101111101110110010111111111111101110110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010	aiiaaiiai	256	N	NA	9	aiiaaiiai	256	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010001000000000000010110010001000001011001000100000111110111011001000000000000000000010000000000000001000000000000010110010001000001111101110110010111111111111101111111111111110111111111111111111101100100010000011111011101100101111101110110010111111111111101110110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010
307	9	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001000100000000000001110001000100000111000100010000111101110111000100000000000000000001000000000000000100000000000001110001000100001111011101110001111111111111011111111111111101111111111111111111011100010001000011110111011100011111011101110001111111111111011101110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001	aiiaaiiaa	256	N	NA	9	aiiaaiiaa	256	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001000100000000000001110001000100000111000100010000111101110111000100000000000000000001000000000000000100000000000001110001000100001111011101110001111111111111011111111111111101111111111111111111011100010001000011110111011100011111011101110001111111111111011101110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
308	9	10001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110000010000000000010001110000010001000111000001000111011111000111000000000000000000000100000000000000010000000000010001110000010001110111110001110111111111110111111111111111011111111111111111111100011100000100011101111100011101110111110001110111111111110111110001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110	aiiaaiaii	256	N	NA	9	aiiaaiaii	256	10001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110000010000000000010001110000010001000111000001000111011111000111000000000000000000000100000000000000010000000000010001110000010001110111110001110111111111110111111111111111011111111111111111111100011100000100011101111100011101110111110001110111111111110111110001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110
309	9	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101000001000000000001001101000001000100110100000100110111110100110100000000000000000000010000000000000001000000000001001101000001001101111101001101111111111101111111111111110111111111111111111111010011010000010011011111010011011101111101001101111111111101111101001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101	aiiaaiaia	256	N	NA	9	aiiaaiaia	256	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101000001000000000001001101000001000100110100000100110111110100110100000000000000000000010000000000000001000000000001001101000001001101111101001101111111111101111111111111110111111111111111111111010011010000010011011111010011011101111101001101111111111101111101001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101
310	9	00101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011000000100000000000101011000000100010101100000010101111110010101100000000000000000000001000000000000000100000000000101011000000101011111100101011111111111011111111111111101111111111111111111111001010110000001010111111001010111011111100101011111111111011111100101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011	aiiaaiaai	256	N	NA	9	aiiaaiaai	256	00101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011000000100000000000101011000000100010101100000010101111110010101100000000000000000000001000000000000000100000000000101011000000101011111100101011111111111011111111111111101111111111111111111111001010110000001010111111001010111011111100101011111111111011111100101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011
311	9	00010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111000000010000000000010111000000010001011100000001011111110001011100000000000000000000000100000000000000010000000000010111000000010111111100010111111111110111111111111111011111111111111111111111000101110000000101111111000101110111111100010111111111110111111100010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111	aiiaaiaaa	256	N	NA	9	aiiaaiaaa	256	00010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111000000010000000000010111000000010001011100000001011111110001011100000000000000000000000100000000000000010000000000010111000000010111111100010111111111110111111111111111011111111111111111111111000101110000000101111111000101110111111100010111111111110111111100010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111
312	9	10000000111010001110100011111110111010001111111011111110111111110000000010000000100000001110100010000000111010001110100011111110000000001000000010000000111010001000000011101000111010001111111000000000000000000000000010000000000000001000000010000000111010001110100011111110111111101111111111111110111111111111111111111111100000001110100011101000111111101110100011111110111111101111111110000000111010001110100011111110111010001111111011111110111111110000000010000000100000001110100010000000111010001110100011111110	aiiaaaiii	256	N	NA	9	aiiaaaiii	256	10000000111010001110100011111110111010001111111011111110111111110000000010000000100000001110100010000000111010001110100011111110000000001000000010000000111010001000000011101000111010001111111000000000000000000000000010000000000000001000000010000000111010001110100011111110111111101111111111111110111111111111111111111111100000001110100011101000111111101110100011111110111111101111111110000000111010001110100011111110111010001111111011111110111111110000000010000000100000001110100010000000111010001110100011111110
313	9	01000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101000000000100000001000000110101000100000011010100110101001111110100000000000000000000000001000000000000000100000001000000110101001101010011111101111111011111111111111101111111111111111111111111010000001101010011010100111111011101010011111101111111011111111101000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101	aiiaaaiia	256	N	NA	9	aiiaaaiia	256	01000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101000000000100000001000000110101000100000011010100110101001111110100000000000000000000000001000000000000000100000001000000110101001101010011111101111111011111111111111101111111111111111111111111010000001101010011010100111111011101010011111101111111011111111101000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101
314	9	00100000101100101011001011111011101100101111101111111011111111110000000000100000001000001011001000100000101100101011001011111011000000000010000000100000101100100010000010110010101100101111101100000000000000000000000000100000000000000010000000100000101100101011001011111011111110111111111111111011111111111111111111111111001000001011001010110010111110111011001011111011111110111111111100100000101100101011001011111011101100101111101111111011111111110000000000100000001000001011001000100000101100101011001011111011	aiiaaaiai	256	N	NA	9	aiiaaaiai	256	00100000101100101011001011111011101100101111101111111011111111110000000000100000001000001011001000100000101100101011001011111011000000000010000000100000101100100010000010110010101100101111101100000000000000000000000000100000000000000010000000100000101100101011001011111011111110111111111111111011111111111111111111111111001000001011001010110010111110111011001011111011111110111111111100100000101100101011001011111011101100101111101111111011111111110000000000100000001000001011001000100000101100101011001011111011
315	9	00010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111000000000001000000010000011100010001000001110001011100011111011100000000000000000000000000010000000000000001000000010000011100010111000111110111111101111111111111110111111111111111111111111111000100000111000101110001111101110111000111110111111101111111111100010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111	aiiaaaiaa	256	N	NA	9	aiiaaaiaa	256	00010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111000000000001000000010000011100010001000001110001011100011111011100000000000000000000000000010000000000000001000000010000011100010111000111110111111101111111111111110111111111111111111111111111000100000111000101110001111101110111000111110111111101111111111100010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111
316	9	00001000100011101000111011101111100011101110111111101111111111110000000000001000000010001000111000001000100011101000111011101111000000000000100000001000100011100000100010001110100011101110111100000000000000000000000000001000000000000000100000001000100011101000111011101111111011111111111111101111111111111111111111111111000010001000111010001110111011111000111011101111111011111111111100001000100011101000111011101111100011101110111111101111111111110000000000001000000010001000111000001000100011101000111011101111	aiiaaaaii	256	N	NA	9	aiiaaaaii	256	00001000100011101000111011101111100011101110111111101111111111110000000000001000000010001000111000001000100011101000111011101111000000000000100000001000100011100000100010001110100011101110111100000000000000000000000000001000000000000000100000001000100011101000111011101111111011111111111111101111111111111111111111111111000010001000111010001110111011111000111011101111111011111111111100001000100011101000111011101111100011101110111111101111111111110000000000001000000010001000111000001000100011101000111011101111
317	9	00000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111000000000000010000000100010011010000010001001101010011011101111100000000000000000000000000000100000000000000010000000100010011010100110111011111110111111111111111011111111111111111111111111111000001000100110101001101110111110100110111011111110111111111111100000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111	aiiaaaaia	256	N	NA	9	aiiaaaaia	256	00000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111000000000000010000000100010011010000010001001101010011011101111100000000000000000000000000000100000000000000010000000100010011010100110111011111110111111111111111011111111111111111111111111111000001000100110101001101110111110100110111011111110111111111111100000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111
318	9	00000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111000000000000001000000010001010110000001000101011001010111011111100000000000000000000000000000010000000000000001000000010001010110010101110111111101111111111111110111111111111111111111111111111000000100010101100101011101111110010101110111111101111111111111100000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111	aiiaaaaai	256	N	NA	9	aiiaaaaai	256	00000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111000000000000001000000010001010110000001000101011001010111011111100000000000000000000000000000010000000000000001000000010001010110010101110111111101111111111111110111111111111111111111111111111000000100010101100101011101111110010101110111111101111111111111100000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111
319	9	00000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111000000000000000100000001000101110000000100010111000101110111111100000000000000000000000000000001000000000000000100000001000101110001011101111111011111111111111101111111111111111111111111111111000000010001011100010111011111110001011101111111011111111111111100000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111	aiiaaaaaa	256	N	NA	9	aiiaaaaaa	256	00000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111000000000000000100000001000101110000000100010111000101110111111100000000000000000000000000000001000000000000000100000001000101110001011101111111011111111111111101111111111111111111111111111111000000010001011100010111011111110001011101111111011111111111111100000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111
