	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF
400	6	11111101110101001101010001000000111111111111110111111101110101001101010001000000010000000000000011111101110101001101010001000000	iaiiii	64	N	NA	7	iaiiiia	64	11111101110101001101010001000000111111111111110111111101110101001101010001000000010000000000000011111101110101001101010001000000
401	6	11110111011100010111000100010000111111111111011111110111011100010111000100010000000100000000000011110111011100010111000100010000	iaiiia	64	N	NA	7	iaiiiaa	64	11110111011100010111000100010000111111111111011111110111011100010111000100010000000100000000000011110111011100010111000100010000
402	6	11011111010011010100110100000100111111111101111111011111010011010100110100000100000001000000000011011111010011010100110100000100	iaiiai	64	N	NA	7	iaiiaia	64	11011111010011010100110100000100111111111101111111011111010011010100110100000100000001000000000011011111010011010100110100000100
403	6	01111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001	iaiiaa	64	N	NA	7	iaiiaaa	64	01111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001
404	6	11010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100	iaiaii	64	N	NA	7	iaiaiia	64	11010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100
405	6	01110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001	iaiaia	64	N	NA	7	iaiaiaa	64	01110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001
406	6	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101	iaiaai	64	N	NA	7	iaiaaia	64	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101
407	6	00010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111	iaiaaa	64	N	NA	7	iaiaaaa	64	00010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111
408	6	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100	iaaiii	64	N	NA	7	iaaiiia	64	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100
409	6	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001	iaaiia	64	N	NA	7	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
410	6	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101	iaaiai	64	N	NA	7	iaaiaia	64	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101
411	6	00010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111	iaaiaa	64	N	NA	7	iaaiaaa	64	00010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111
412	6	01000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101	iaaaii	64	N	NA	7	iaaaiia	64	01000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101
413	6	00010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111	iaaaia	64	N	NA	7	iaaaiaa	64	00010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111
414	6	00000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111	iaaaai	64	N	NA	7	iaaaaia	64	00000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111
415	6	00000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111	iaaaaa	64	N	NA	7	iaaaaaa	64	00000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111
416	6	11111101110101001101010001000000110101000100000001000000000000001111111111111101111111011101010011111101110101001101010001000000	aiiiii	64	N	NA	7	aiiiiia	64	11111101110101001101010001000000110101000100000001000000000000001111111111111101111111011101010011111101110101001101010001000000
417	6	11110111011100010111000100010000011100010001000000010000000000001111111111110111111101110111000111110111011100010111000100010000	aiiiia	64	N	NA	7	aiiiiaa	64	11110111011100010111000100010000011100010001000000010000000000001111111111110111111101110111000111110111011100010111000100010000
418	6	11011111010011010100110100000100010011010000010000000100000000001111111111011111110111110100110111011111010011010100110100000100	aiiiai	64	N	NA	7	aiiiaia	64	11011111010011010100110100000100010011010000010000000100000000001111111111011111110111110100110111011111010011010100110100000100
419	6	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001	aiiiaa	64	N	NA	7	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
420	6	11010100111111010100000011010100010000001101010000000000010000001111110111111111110101001111110111010100111111010100000011010100	aiiaii	64	N	NA	7	aiiaiia	64	11010100111111010100000011010100010000001101010000000000010000001111110111111111110101001111110111010100111111010100000011010100
421	6	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001	aiiaia	64	N	NA	7	aiiaiaa	64	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001
422	6	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101	aiiaai	64	N	NA	7	aiiaaia	64	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101
423	6	00010111011111110000000100010111000000010001011100000000000000010111111111111111000101110111111100010111011111110000000100010111	aiiaaa	64	N	NA	7	aiiaaaa	64	00010111011111110000000100010111000000010001011100000000000000010111111111111111000101110111111100010111011111110000000100010111
424	6	11010100010000001111110111010100010000000000000011010100010000001111110111010100111111111111110111010100010000001111110111010100	aiaiii	64	N	NA	7	aiaiiia	64	11010100010000001111110111010100010000000000000011010100010000001111110111010100111111111111110111010100010000001111110111010100
425	6	01110001000100001111011101110001000100000000000001110001000100001111011101110001111111111111011101110001000100001111011101110001	aiaiia	64	N	NA	7	aiaiiaa	64	01110001000100001111011101110001000100000000000001110001000100001111011101110001111111111111011101110001000100001111011101110001
426	6	01001101000001001101111101001101000001000000000001001101000001001101111101001101111111111101111101001101000001001101111101001101	aiaiai	64	N	NA	7	aiaiaia	64	01001101000001001101111101001101000001000000000001001101000001001101111101001101111111111101111101001101000001001101111101001101
427	6	00010111000000010111111100010111000000010000000000010111000000010111111100010111111111110111111100010111000000010111111100010111	aiaiaa	64	N	NA	7	aiaiaaa	64	00010111000000010111111100010111000000010000000000010111000000010111111100010111111111110111111100010111000000010111111100010111
428	6	01000000110101001101010011111101000000000100000001000000110101001101010011111101111111011111111101000000110101001101010011111101	aiaaii	64	N	NA	7	aiaaiia	64	01000000110101001101010011111101000000000100000001000000110101001101010011111101111111011111111101000000110101001101010011111101
429	6	00010000011100010111000111110111000000000001000000010000011100010111000111110111111101111111111100010000011100010111000111110111	aiaaia	64	N	NA	7	aiaaiaa	64	00010000011100010111000111110111000000000001000000010000011100010111000111110111111101111111111100010000011100010111000111110111
430	6	00000100010011010100110111011111000000000000010000000100010011010100110111011111110111111111111100000100010011010100110111011111	aiaaai	64	N	NA	7	aiaaaia	64	00000100010011010100110111011111000000000000010000000100010011010100110111011111110111111111111100000100010011010100110111011111
431	6	00000001000101110001011101111111000000000000000100000001000101110001011101111111011111111111111100000001000101110001011101111111	aiaaaa	64	N	NA	7	aiaaaaa	64	00000001000101110001011101111111000000000000000100000001000101110001011101111111011111111111111100000001000101110001011101111111
432	6	11010100010000000100000000000000111111011101010011010100010000001111110111010100110101000100000011111111111111011111110111010100	aaiiii	64	N	NA	7	aaiiiia	64	11010100010000000100000000000000111111011101010011010100010000001111110111010100110101000100000011111111111111011111110111010100
433	6	01110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001	aaiiia	64	N	NA	7	aaiiiaa	64	01110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001
434	6	01001101000001000000010000000000110111110100110101001101000001001101111101001101010011010000010011111111110111111101111101001101	aaiiai	64	N	NA	7	aaiiaia	64	01001101000001000000010000000000110111110100110101001101000001001101111101001101010011010000010011111111110111111101111101001101
435	6	00010111000000010000000100000000011111110001011100010111000000010111111100010111000101110000000111111111011111110111111100010111	aaiiaa	64	N	NA	7	aaiiaaa	64	00010111000000010000000100000000011111110001011100010111000000010111111100010111000101110000000111111111011111110111111100010111
436	6	01000000110101000000000001000000110101001111110101000000110101001101010011111101010000001101010011111101111111111101010011111101	aaiaii	64	N	NA	7	aaiaiia	64	01000000110101000000000001000000110101001111110101000000110101001101010011111101010000001101010011111101111111111101010011111101
437	6	00010000011100010000000000010000011100011111011100010000011100010111000111110111000100000111000111110111111111110111000111110111	aaiaia	64	N	NA	7	aaiaiaa	64	00010000011100010000000000010000011100011111011100010000011100010111000111110111000100000111000111110111111111110111000111110111
438	6	00000100010011010000000000000100010011011101111100000100010011010100110111011111000001000100110111011111111111110100110111011111	aaiaai	64	N	NA	7	aaiaaia	64	00000100010011010000000000000100010011011101111100000100010011010100110111011111000001000100110111011111111111110100110111011111
439	6	00000001000101110000000000000001000101110111111100000001000101110001011101111111000000010001011101111111111111110001011101111111	aaiaaa	64	N	NA	7	aaiaaaa	64	00000001000101110000000000000001000101110111111100000001000101110001011101111111000000010001011101111111111111110001011101111111
440	6	01000000000000001101010001000000110101000100000011111101110101001101010001000000111111011101010011111101110101001111111111111101	aaaiii	64	N	NA	7	aaaiiia	64	01000000000000001101010001000000110101000100000011111101110101001101010001000000111111011101010011111101110101001111111111111101
441	6	00010000000000000111000100010000011100010001000011110111011100010111000100010000111101110111000111110111011100011111111111110111	aaaiia	64	N	NA	7	aaaiiaa	64	00010000000000000111000100010000011100010001000011110111011100010111000100010000111101110111000111110111011100011111111111110111
442	6	00000100000000000100110100000100010011010000010011011111010011010100110100000100110111110100110111011111010011011111111111011111	aaaiai	64	N	NA	7	aaaiaia	64	00000100000000000100110100000100010011010000010011011111010011010100110100000100110111110100110111011111010011011111111111011111
443	6	00000001000000000001011100000001000101110000000101111111000101110001011100000001011111110001011101111111000101111111111101111111	aaaiaa	64	N	NA	7	aaaiaaa	64	00000001000000000001011100000001000101110000000101111111000101110001011100000001011111110001011101111111000101111111111101111111
444	6	00000000010000000100000011010100010000001101010011010100111111010100000011010100110101001111110111010100111111011111110111111111	aaaaii	64	N	NA	7	aaaaiia	64	00000000010000000100000011010100010000001101010011010100111111010100000011010100110101001111110111010100111111011111110111111111
445	6	00000000000100000001000001110001000100000111000101110001111101110001000001110001011100011111011101110001111101111111011111111111	aaaaia	64	N	NA	7	aaaaiaa	64	00000000000100000001000001110001000100000111000101110001111101110001000001110001011100011111011101110001111101111111011111111111
446	6	00000000000001000000010001001101000001000100110101001101110111110000010001001101010011011101111101001101110111111101111111111111	aaaaai	64	N	NA	7	aaaaaia	64	00000000000001000000010001001101000001000100110101001101110111110000010001001101010011011101111101001101110111111101111111111111
447	6	00000000000000010000000100010111000000010001011100010111011111110000000100010111000101110111111100010111011111110111111111111111	aaaaaa	64	N	NA	7	aaaaaaa	64	00000000000000010000000100010111000000010001011100010111011111110000000100010111000101110111111100010111011111110111111111111111
