	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
388	6	01000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000	iiiaii	8	N	NA	6	[]	iiiaiia	8	01000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000
389	6	01110001111101110001000001110001000100000111000100000000000100000001000001110001000000000001000000000000000100000000000000000000	iiiaia	29	N	NA	6	[]	iiiaiaa	29	01110001111101110001000001110001000100000111000100000000000100000001000001110001000000000001000000000000000100000000000000000000
390	6	01001101110111110000010001001101000001000100110100000000000001000000010001001101000000000000010000000000000001000000000000000000	iiiaai	29	N	NA	6	[]	iiiaaia	29	01001101110111110000010001001101000001000100110100000000000001000000010001001101000000000000010000000000000001000000000000000000
391	6	01111111111111110001011101111111000101110111111100000001000101110001011101111111000000010001011100000001000101110000000000000001	iiiaaa	64	N	NA	6	[]	iiiaaaa	64	01111111111111110001011101111111000101110111111100000001000101110001011101111111000000010001011100000001000101110000000000000001
392	6	01000000000000001101010001000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000	iiaiii	8	N	NA	6	[]	iiaiiia	8	01000000000000001101010001000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000
393	6	01110001000100001111011101110001000100000000000001110001000100000001000000000000011100010001000000000000000000000001000000000000	iiaiia	29	N	NA	6	[]	iiaiiaa	29	01110001000100001111011101110001000100000000000001110001000100000001000000000000011100010001000000000000000000000001000000000000
394	6	01001101000001001101111101001101000001000000000001001101000001000000010000000000010011010000010000000000000000000000010000000000	iiaiai	29	N	NA	6	[]	iiaiaia	29	01001101000001001101111101001101000001000000000001001101000001000000010000000000010011010000010000000000000000000000010000000000
395	6	01111111000101111111111101111111000101110000000101111111000101110001011100000001011111110001011100000001000000000001011100000001	iiaiaa	64	N	NA	6	[]	iiaiaaa	64	01111111000101111111111101111111000101110000000101111111000101110001011100000001011111110001011100000001000000000001011100000001
396	6	01000000110101001101010011111101000000000100000001000000110101000000000001000000010000001101010000000000000000000000000001000000	iiaaii	29	N	NA	6	[]	iiaaiia	29	01000000110101001101010011111101000000000100000001000000110101000000000001000000010000001101010000000000000000000000000001000000
397	6	01110001111101111111011111111111000100000111000101110001111101110001000001110001011100011111011100000000000100000001000001110001	iiaaia	64	N	NA	6	[]	iiaaiaa	64	01110001111101111111011111111111000100000111000101110001111101110001000001110001011100011111011100000000000100000001000001110001
398	6	01001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101	iiaaai	64	N	NA	6	[]	iiaaaia	64	01001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101
399	6	01111111111111111111111111111111000101110111111101111111111111110001011101111111011111111111111100000001000101110001011101111111	iiaaaa	99	N	NA	6	[]	iiaaaaa	99	01111111111111111111111111111111000101110111111101111111111111110001011101111111011111111111111100000001000101110001011101111111
400	6	01000000000000000000000000000000110101000100000001000000000000000000000000000000000000000000000001000000000000000000000000000000	iaiiii	8	N	NA	6	[]	iaiiiia	8	01000000000000000000000000000000110101000100000001000000000000000000000000000000000000000000000001000000000000000000000000000000
401	6	01110001000100000001000000000000111101110111000101110001000100000001000000000000000000000000000001110001000100000001000000000000	iaiiia	29	N	NA	6	[]	iaiiiaa	29	01110001000100000001000000000000111101110111000101110001000100000001000000000000000000000000000001110001000100000001000000000000
402	6	01001101000001000000010000000000110111110100110101001101000001000000010000000000000000000000000001001101000001000000010000000000	iaiiai	29	N	NA	6	[]	iaiiaia	29	01001101000001000000010000000000110111110100110101001101000001000000010000000000000000000000000001001101000001000000010000000000
403	6	01111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001	iaiiaa	64	N	NA	6	[]	iaiiaaa	64	01111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001
404	6	01000000110101000000000001000000110101001111110101000000110101000000000001000000000000000000000001000000110101000000000001000000	iaiaii	29	N	NA	6	[]	iaiaiia	29	01000000110101000000000001000000110101001111110101000000110101000000000001000000000000000000000001000000110101000000000001000000
405	6	01110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001	iaiaia	64	N	NA	6	[]	iaiaiaa	64	01110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001
406	6	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101	iaiaai	64	N	NA	6	[]	iaiaaia	64	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101
407	6	01111111111111110001011101111111111111111111111101111111111111110001011101111111000000010001011101111111111111110001011101111111	iaiaaa	99	N	NA	6	[]	iaiaaaa	99	01111111111111110001011101111111111111111111111101111111111111110001011101111111000000010001011101111111111111110001011101111111
408	6	01000000000000001101010001000000110101000100000011111101110101000000000000000000010000000000000001000000000000001101010001000000	iaaiii	29	N	NA	6	[]	iaaiiia	29	01000000000000001101010001000000110101000100000011111101110101000000000000000000010000000000000001000000000000001101010001000000
409	6	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001	iaaiia	64	N	NA	6	[]	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
410	6	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101	iaaiai	64	N	NA	6	[]	iaaiaia	64	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101
411	6	01111111000101111111111101111111111111110111111111111111111111110001011100000001011111110001011101111111000101111111111101111111	iaaiaa	99	N	NA	6	[]	iaaiaaa	99	01111111000101111111111101111111111111110111111111111111111111110001011100000001011111110001011101111111000101111111111101111111
412	6	01000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101	iaaaii	64	N	NA	6	[]	iaaaiia	64	01000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101
413	6	01110001111101111111011111111111111101111111111111111111111111110001000001110001011100011111011101110001111101111111011111111111	iaaaia	99	N	NA	6	[]	iaaaiaa	99	01110001111101111111011111111111111101111111111111111111111111110001000001110001011100011111011101110001111101111111011111111111
414	6	01001101110111111101111111111111110111111111111111111111111111110000010001001101010011011101111101001101110111111101111111111111	iaaaai	99	N	NA	6	[]	iaaaaia	99	01001101110111111101111111111111110111111111111111111111111111110000010001001101010011011101111101001101110111111101111111111111
415	6	01111111111111111111111111111111111111111111111111111111111111110001011101111111011111111111111101111111111111111111111111111111	iaaaaa	120	N	NA	6	[]	iaaaaaa	120	01111111111111111111111111111111111111111111111111111111111111110001011101111111011111111111111101111111111111111111111111111111
416	6	01000000000000000000000000000000000000000000000000000000000000001101010001000000010000000000000001000000000000000000000000000000	aiiiii	8	N	NA	6	[]	aiiiiia	8	01000000000000000000000000000000000000000000000000000000000000001101010001000000010000000000000001000000000000000000000000000000
417	6	01110001000100000001000000000000000100000000000000000000000000001111011101110001011100010001000001110001000100000001000000000000	aiiiia	29	N	NA	6	[]	aiiiiaa	29	01110001000100000001000000000000000100000000000000000000000000001111011101110001011100010001000001110001000100000001000000000000
418	6	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000	aiiiai	29	N	NA	6	[]	aiiiaia	29	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000
419	6	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001	aiiiaa	64	N	NA	6	[]	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
420	6	01000000110101000000000001000000000000000100000000000000000000001101010011111101010000001101010001000000110101000000000001000000	aiiaii	29	N	NA	6	[]	aiiaiia	29	01000000110101000000000001000000000000000100000000000000000000001101010011111101010000001101010001000000110101000000000001000000
421	6	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001	aiiaia	64	N	NA	6	[]	aiiaiaa	64	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001
422	6	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101	aiiaai	64	N	NA	6	[]	aiiaaia	64	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101
423	6	01111111111111110001011101111111000101110111111100000001000101111111111111111111011111111111111101111111111111110001011101111111	aiiaaa	99	N	NA	6	[]	aiiaaaa	99	01111111111111110001011101111111000101110111111100000001000101111111111111111111011111111111111101111111111111110001011101111111
424	6	01000000000000001101010001000000000000000000000001000000000000001101010001000000111111011101010001000000000000001101010001000000	aiaiii	29	N	NA	6	[]	aiaiiia	29	01000000000000001101010001000000000000000000000001000000000000001101010001000000111111011101010001000000000000001101010001000000
425	6	01110001000100001111011101110001000100000000000001110001000100001111011101110001111111111111011101110001000100001111011101110001	aiaiia	64	N	NA	6	[]	aiaiiaa	64	01110001000100001111011101110001000100000000000001110001000100001111011101110001111111111111011101110001000100001111011101110001
426	6	01001101000001001101111101001101000001000000000001001101000001001101111101001101111111111101111101001101000001001101111101001101	aiaiai	64	N	NA	6	[]	aiaiaia	64	01001101000001001101111101001101000001000000000001001101000001001101111101001101111111111101111101001101000001001101111101001101
427	6	01111111000101111111111101111111000101110000000101111111000101111111111101111111111111111111111101111111000101111111111101111111	aiaiaa	99	N	NA	6	[]	aiaiaaa	99	01111111000101111111111101111111000101110000000101111111000101111111111101111111111111111111111101111111000101111111111101111111
428	6	01000000110101001101010011111101000000000100000001000000110101001101010011111101111111011111111101000000110101001101010011111101	aiaaii	64	N	NA	6	[]	aiaaiia	64	01000000110101001101010011111101000000000100000001000000110101001101010011111101111111011111111101000000110101001101010011111101
429	6	01110001111101111111011111111111000100000111000101110001111101111111011111111111111111111111111101110001111101111111011111111111	aiaaia	99	N	NA	6	[]	aiaaiaa	99	01110001111101111111011111111111000100000111000101110001111101111111011111111111111111111111111101110001111101111111011111111111
430	6	01001101110111111101111111111111000001000100110101001101110111111101111111111111111111111111111101001101110111111101111111111111	aiaaai	99	N	NA	6	[]	aiaaaia	99	01001101110111111101111111111111000001000100110101001101110111111101111111111111111111111111111101001101110111111101111111111111
431	6	01111111111111111111111111111111000101110111111101111111111111111111111111111111111111111111111101111111111111111111111111111111	aiaaaa	120	N	NA	6	[]	aiaaaaa	120	01111111111111111111111111111111000101110111111101111111111111111111111111111111111111111111111101111111111111111111111111111111
432	6	01000000000000000000000000000000110101000100000001000000000000001101010001000000010000000000000011111101110101001101010001000000	aaiiii	29	N	NA	6	[]	aaiiiia	29	01000000000000000000000000000000110101000100000001000000000000001101010001000000010000000000000011111101110101001101010001000000
433	6	01110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001	aaiiia	64	N	NA	6	[]	aaiiiaa	64	01110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001
434	6	01001101000001000000010000000000110111110100110101001101000001001101111101001101010011010000010011111111110111111101111101001101	aaiiai	64	N	NA	6	[]	aaiiaia	64	01001101000001000000010000000000110111110100110101001101000001001101111101001101010011010000010011111111110111111101111101001101
435	6	01111111000101110001011100000001111111110111111101111111000101111111111101111111011111110001011111111111111111111111111101111111	aaiiaa	99	N	NA	6	[]	aaiiaaa	99	01111111000101110001011100000001111111110111111101111111000101111111111101111111011111110001011111111111111111111111111101111111
436	6	01000000110101000000000001000000110101001111110101000000110101001101010011111101010000001101010011111101111111111101010011111101	aaiaii	64	N	NA	6	[]	aaiaiia	64	01000000110101000000000001000000110101001111110101000000110101001101010011111101010000001101010011111101111111111101010011111101
437	6	01110001111101110001000001110001111101111111111101110001111101111111011111111111011100011111011111111111111111111111011111111111	aaiaia	99	N	NA	6	[]	aaiaiaa	99	01110001111101110001000001110001111101111111111101110001111101111111011111111111011100011111011111111111111111111111011111111111
438	6	01001101110111110000010001001101110111111111111101001101110111111101111111111111010011011101111111111111111111111101111111111111	aaiaai	99	N	NA	6	[]	aaiaaia	99	01001101110111110000010001001101110111111111111101001101110111111101111111111111010011011101111111111111111111111101111111111111
439	6	01111111111111110001011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaa	120	N	NA	6	[]	aaiaaaa	120	01111111111111110001011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111
440	6	01000000000000001101010001000000110101000100000011111101110101001101010001000000111111011101010011111101110101001111111111111101	aaaiii	64	N	NA	6	[]	aaaiiia	64	01000000000000001101010001000000110101000100000011111101110101001101010001000000111111011101010011111101110101001111111111111101
441	6	01110001000100001111011101110001111101110111000111111111111101111111011101110001111111111111011111111111111101111111111111111111	aaaiia	99	N	NA	6	[]	aaaiiaa	99	01110001000100001111011101110001111101110111000111111111111101111111011101110001111111111111011111111111111101111111111111111111
442	6	01001101000001001101111101001101110111110100110111111111110111111101111101001101111111111101111111111111110111111111111111111111	aaaiai	99	N	NA	6	[]	aaaiaia	99	01001101000001001101111101001101110111110100110111111111110111111101111101001101111111111101111111111111110111111111111111111111
443	6	01111111000101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	aaaiaa	120	N	NA	6	[]	aaaiaaa	120	01111111000101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111
444	6	01000000110101001101010011111101110101001111110111111101111111111101010011111101111111011111111111111101111111111111111111111111	aaaaii	99	N	NA	6	[]	aaaaiia	99	01000000110101001101010011111101110101001111110111111101111111111101010011111101111111011111111111111101111111111111111111111111
445	6	01110001111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	aaaaia	120	N	NA	6	[]	aaaaiaa	120	01110001111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111
446	6	01001101110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111	aaaaai	120	N	NA	6	[]	aaaaaia	120	01001101110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111
447	6	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaa	127	N	NA	6	[]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
