	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
1062	8	0000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101111000010100000101000000000000010100000000000000000000000000000101000000000000000000000000000000000000000000000000000000000	aiiiiaii	16	Y	6	7	[6]	aiiiiai	8	00100000000000000000000000000000000000000000000000000000000000001011001000100000001000000000000000100000000000000000000000000000
1063	8	0000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001111000011000000110000000000000011000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000	aiiiiaii	16	Y	7	7	[7]	aiiiiai	8	00100000000000000000000000000000000000000000000000000000000000001011001000100000001000000000000000100000000000000000000000000000
1064	8	0100110100000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000011111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000	aiiiiaia	72	Y	0	8	[]	aiiiiaia	72	0100110100000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000011111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000
1065	8	0100110100000100000001000000000000000100000000000000000000000000010011010000010000000100000000000000010000000000000000000000000011011111010011010100110100000100010011010000010000000100000000001101111101001101010011010000010001001101000001000000010000000000	aiiiiaia	58	Y	1	7	[1]	aiiiaia	29	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000
1066	8	0100110100000100000001000000000001001101000001000000010000000000000001000000000000000000000000000000010000000000000000000000000011011111010011010100110100000100110111110100110101001101000001000100110100000100000001000000000001001101000001000000010000000000	aiiiiaia	58	Y	2	7	[2]	aiiiaia	29	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000
1067	8	0100110100000100010011010000010000000100000000000000010000000000000001000000000000000100000000000000000000000000000000000000000011011111010011011101111101001101010011010000010001001101000001000100110100000100010011010000010000000100000000000000010000000000	aiiiiaia	58	Y	3	7	[3]	aiiiaia	29	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000
1068	8	0100110101001101000001000000010000000100000001000000000000000000000001000000010000000000000000000000000000000000000000000000000011011111110111110100110101001101010011010100110100000100000001000100110101001101000001000000010000000100000001000000000000000000	aiiiiaia	58	Y	4	7	[4]	aiiiaia	29	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000
1069	8	0100111100001101000011010000010000001101000001000000010000000000000011010000010000000100000000000000010000000000000000000000000011011111010011110100111100001101010011110000110100001101000001000100111100001101000011010000010000001101000001000000010000000000	aiiiiaia	72	Y	5	8	[]	aiiiiaia	72	0100111100001101000011010000010000001101000001000000010000000000000011010000010000000100000000000000010000000000000000000000000011011111010011110100111100001101010011110000110100001101000001000100111100001101000011010000010000001101000001000000010000000000
1070	8	0101111100000101000001010000000000000101000000000000000000000000000001010000000000000000000000000000000000000000000000000000000011111111010111110101111100000101010111110000010100000101000000000101111100000101000001010000000000000101000000000000000000000000	aiiiiaia	58	Y	6	7	[6]	aiiiiaa	29	01110001000100000001000000000000000100000000000000000000000000001111011101110001011100010001000001110001000100000001000000000000
1071	8	0101110101000101010001010000010001000101000001000000010000000000010001010000010000000100000000000000010000000000000000000000000011011111010111010101110101000101010111010100010101000101000001000101110101000101010001010000010001000101000001000000010000000000	aiiiiaia	72	Y	7	8	[]	aiiiiaia	72	0101110101000101010001010000010001000101000001000000010000000000010001010000010000000100000000000000010000000000000000000000000011011111010111010101110101000101010111010100010101000101000001000101110101000101010001010000010001000101000001000000010000000000
1072	8	0010101100000010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000011111111101111111011111100101011101111110010101100101011000000101011111100101011001010110000001000101011000000100000001000000000	aiiiiaai	72	Y	0	8	[]	aiiiiaai	72	0010101100000010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000011111111101111111011111100101011101111110010101100101011000000101011111100101011001010110000001000101011000000100000001000000000
1073	8	0010101100000010000000100000000000000010000000000000000000000000001010110000001000000010000000000000001000000000000000000000000010111111001010110010101100000010001010110000001000000010000000001011111100101011001010110000001000101011000000100000001000000000	aiiiiaai	58	Y	1	7	[1]	aiiiaai	29	00101011000000100000001000000000000000100000000000000000000000001011111100101011001010110000001000101011000000100000001000000000
1074	8	0010101100000010000000100000000000101011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000010111111001010110010101100000010101111110010101100101011000000100010101100000010000000100000000000101011000000100000001000000000	aiiiiaai	58	Y	2	7	[2]	aiiiaai	29	00101011000000100000001000000000000000100000000000000000000000001011111100101011001010110000001000101011000000100000001000000000
1075	8	0010101100000010001010110000001000000010000000000000001000000000000000100000000000000010000000000000000000000000000000000000000010111111001010111011111100101011001010110000001000101011000000100010101100000010001010110000001000000010000000000000001000000000	aiiiiaai	58	Y	3	7	[3]	aiiiaai	29	00101011000000100000001000000000000000100000000000000000000000001011111100101011001010110000001000101011000000100000001000000000
1076	8	0010101100101011000000100000001000000010000000100000000000000000000000100000001000000000000000000000000000000000000000000000000010111111101111110010101100101011001010110010101100000010000000100010101100101011000000100000001000000010000000100000000000000000	aiiiiaai	58	Y	4	7	[4]	aiiiaai	29	00101011000000100000001000000000000000100000000000000000000000001011111100101011001010110000001000101011000000100000001000000000
1077	8	0010111100001011000010110000001000001011000000100000001000000000000010110000001000000010000000000000001000000000000000000000000010111111001011110010111100001011001011110000101100001011000000100010111100001011000010110000001000001011000000100000001000000000	aiiiiaai	72	Y	5	8	[]	aiiiiaai	72	0010111100001011000010110000001000001011000000100000001000000000000010110000001000000010000000000000001000000000000000000000000010111111001011110010111100001011001011110000101100001011000000100010111100001011000010110000001000001011000000100000001000000000
1078	8	0011101100100011001000110000001000100011000000100000001000000000001000110000001000000010000000000000001000000000000000000000000010111111001110110011101100100011001110110010001100100011000000100011101100100011001000110000001000100011000000100000001000000000	aiiiiaai	72	Y	6	8	[]	aiiiiaai	72	0011101100100011001000110000001000100011000000100000001000000000001000110000001000000010000000000000001000000000000000000000000010111111001110110011101100100011001110110010001100100011000000100011101100100011001000110000001000100011000000100000001000000000
1079	8	0011111100000011000000110000000000000011000000000000000000000000000000110000000000000000000000000000000000000000000000000000000011111111001111110011111100000011001111110000001100000011000000000011111100000011000000110000000000000011000000000000000000000000	aiiiiaai	58	Y	7	7	[7]	aiiiiaa	29	01110001000100000001000000000000000100000000000000000000000000001111011101110001011100010001000001110001000100000001000000000000
1080	8	0111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000011111111111111111111111101111111111111110111111101111111000101111111111101111111011111110001011101111111000101110001011100000001	aiiiiaaa	128	Y	0	8	[]	aiiiiaaa	128	0111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000011111111111111111111111101111111111111110111111101111111000101111111111101111111011111110001011101111111000101110001011100000001
1081	8	0111111100010111000101110000000100010111000000010000000100000000011111110001011100010111000000010001011100000001000000010000000011111111011111110111111100010111011111110001011100010111000000011111111101111111011111110001011101111111000101110001011100000001	aiiiiaaa	128	Y	1	7	[1]	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
1082	8	0111111100010111000101110000000101111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000011111111011111110111111100010111111111110111111101111111000101110111111100010111000101110000000101111111000101110001011100000001	aiiiiaaa	128	Y	2	7	[2]	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
1083	8	0111111100010111011111110001011100010111000000010001011100000001000101110000000100010111000000010000000100000000000000010000000011111111011111111111111101111111011111110001011101111111000101110111111100010111011111110001011100010111000000010001011100000001	aiiiiaaa	128	Y	3	7	[3]	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
1084	8	0111111101111111000101110001011100010111000101110000000100000001000101110001011100000001000000010000000100000001000000000000000011111111111111110111111101111111011111110111111100010111000101110111111101111111000101110001011100010111000101110000000100000001	aiiiiaaa	128	Y	4	7	[4]	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
1085	8	0111111100011111000111110000011100011111000001110000011100000001000111110000011100000111000000010000011100000001000000010000000011111111011111110111111100011111011111110001111100011111000001110111111100011111000111110000011100011111000001110000011100000001	aiiiiaaa	128	Y	5	8	[]	aiiiiaaa	128	0111111100011111000111110000011100011111000001110000011100000001000111110000011100000111000000010000011100000001000000010000000011111111011111110111111100011111011111110001111100011111000001110111111100011111000111110000011100011111000001110000011100000001
1086	8	0111111100110111001101110001001100110111000100110001001100000001001101110001001100010011000000010001001100000001000000010000000011111111011111110111111100110111011111110011011100110111000100110111111100110111001101110001001100110111000100110001001100000001	aiiiiaaa	128	Y	6	8	[]	aiiiiaaa	128	0111111100110111001101110001001100110111000100110001001100000001001101110001001100010011000000010001001100000001000000010000000011111111011111110111111100110111011111110011011100110111000100110111111100110111001101110001001100110111000100110001001100000001
1087	8	0111111101010111010101110001010101010111000101010001010100000001010101110001010100010101000000010001010100000001000000010000000011111111011111110111111101010111011111110101011101010111000101010111111101010111010101110001010101010111000101010001010100000001	aiiiiaaa	128	Y	7	8	[]	aiiiiaaa	128	0111111101010111010101110001010101010111000101010001010100000001010101110001010100010101000000010001010100000001000000010000000011111111011111110111111101010111011111110101011101010111000101010111111101010111010101110001010101010111000101010001010100000001
1088	8	0000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101000111111101000000011101000100000001110100000000000100000001000000011101000000000001000000000000000100000000000000000000000	aiiiaiii	30	Y	0	8	[]	aiiiaiii	30	0000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101000111111101000000011101000100000001110100000000000100000001000000011101000000000001000000000000000100000000000000000000000
1089	8	0000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000111010000000000010000000000000001000000000000000000000001000000011101000000000001000000000000000100000000000000000000000	aiiiaiii	16	Y	1	7	[1]	aiiaiii	8	00000000100000000000000000000000000000000000000000000000000000001000000011101000000000001000000000000000100000000000000000000000
1090	8	0000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000111010000000000010000000100000001110100000000000100000000000000010000000000000000000000000000000100000000000000000000000	aiiiaiii	16	Y	2	7	[2]	aiiaiii	8	00000000100000000000000000000000000000000000000000000000000000001000000011101000000000001000000000000000100000000000000000000000
1091	8	0000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000111010001000000011101000000000001000000000000000100000000000000010000000000000001000000000000000000000000000000000000000	aiiiaiii	16	Y	3	7	[3]	aiiaiii	8	00000000100000000000000000000000000000000000000000000000000000001000000011101000000000001000000000000000100000000000000000000000
1092	8	0000000011101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000111111100000000011101000000000001110100000000000100000000000000011101000000000001000000000000000100000000000000000000000	aiiiaiii	30	Y	4	8	[]	aiiiaiii	30	0000000011101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000111111100000000011101000000000001110100000000000100000000000000011101000000000001000000000000000100000000000000000000000
1093	8	0000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000111011100000000010001000000000001000100000000000000000000000000010001000000000000000000000000000000000000000000000000000	aiiiaiii	16	Y	5	7	[5]	aiiiaii	8	00001000000000000000000000000000000000000000000000000000000000001000111000001000000010000000000000001000000000000000000000000000
1094	8	0000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000111110100000000010100000000000001010000000000000000000000000000010100000000000000000000000000000000000000000000000000000	aiiiaiii	16	Y	6	7	[6]	aiiiaii	8	00001000000000000000000000000000000000000000000000000000000000001000111000001000000010000000000000001000000000000000000000000000
1095	8	0000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000111111000000000011000000000000001100000000000000000000000000000011000000000000000000000000000000000000000000000000000000	aiiiaiii	16	Y	7	7	[7]	aiiiaii	8	00001000000000000000000000000000000000000000000000000000000000001000111000001000000010000000000000001000000000000000000000000000
1096	8	0100000011010100000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000011111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000	aiiiaiia	72	Y	0	8	[]	aiiiaiia	72	0100000011010100000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000011111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000
1097	8	0100000011010100000000000100000000000000010000000000000000000000010000001101010000000000010000000000000001000000000000000000000011010100111111010100000011010100010000001101010000000000010000001101010011111101010000001101010001000000110101000000000001000000	aiiiaiia	58	Y	1	7	[1]	aiiaiia	29	01000000110101000000000001000000000000000100000000000000000000001101010011111101010000001101010001000000110101000000000001000000
1098	8	0100000011010100000000000100000001000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000011010100111111010100000011010100110101001111110101000000110101000100000011010100000000000100000001000000110101000000000001000000	aiiiaiia	58	Y	2	7	[2]	aiiaiia	29	01000000110101000000000001000000000000000100000000000000000000001101010011111101010000001101010001000000110101000000000001000000
1099	8	0100000011010100010000001101010000000000010000000000000001000000000000000100000000000000010000000000000000000000000000000000000011010100111111011101010011111101010000001101010001000000110101000100000011010100010000001101010000000000010000000000000001000000	aiiiaiia	58	Y	3	7	[3]	aiiaiia	29	01000000110101000000000001000000000000000100000000000000000000001101010011111101010000001101010001000000110101000000000001000000
1100	8	0100000011111101000000001101010000000000110101000000000001000000000000001101010000000000010000000000000001000000000000000000000011010100111111110100000011111101010000001111110100000000110101000100000011111101000000001101010000000000110101000000000001000000	aiiiaiia	72	Y	4	8	[]	aiiiaiia	72	0100000011111101000000001101010000000000110101000000000001000000000000001101010000000000010000000000000001000000000000000000000011010100111111110100000011111101010000001111110100000000110101000100000011111101000000001101010000000000110101000000000001000000
1101	8	0100010011011101000000000100010000000000010001000000000000000000000000000100010000000000000000000000000000000000000000000000000011011101111111110100010011011101010001001101110100000000010001000100010011011101000000000100010000000000010001000000000000000000	aiiiaiia	58	Y	5	7	[5]	aiiiaia	29	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000
1102	8	0101000011110101000000000101000000000000010100000000000000000000000000000101000000000000000000000000000000000000000000000000000011110101111111110101000011110101010100001111010100000000010100000101000011110101000000000101000000000000010100000000000000000000	aiiiaiia	58	Y	6	7	[6]	aiiiaia	29	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000
1103	8	0101010011010101010000000101010001000000010101000000000001000000010000000101010000000000010000000000000001000000000000000000000011010101111111010101010011010101010101001101010101000000010101000101010011010101010000000101010001000000010101000000000001000000	aiiiaiia	72	Y	7	8	[]	aiiiaiia	72	0101010011010101010000000101010001000000010101000000000001000000010000000101010000000000010000000000000001000000000000000000000011010101111111010101010011010101010101001101010101000000010101000101010011010101010000000101010001000000010101000000000001000000
1104	8	0010000010110010000000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000011111011111111111011001011111011101100101111101100100000101100101011001011111011001000001011001000100000101100100000000000100000	aiiiaiai	72	Y	0	8	[]	aiiiaiai	72	0010000010110010000000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000011111011111111111011001011111011101100101111101100100000101100101011001011111011001000001011001000100000101100100000000000100000
1105	8	0010000010110010000000000010000000000000001000000000000000000000001000001011001000000000001000000000000000100000000000000000000010110010111110110010000010110010001000001011001000000000001000001011001011111011001000001011001000100000101100100000000000100000	aiiiaiai	58	Y	1	7	[1]	aiiaiai	29	00100000101100100000000000100000000000000010000000000000000000001011001011111011001000001011001000100000101100100000000000100000
1106	8	0010000010110010000000000010000000100000101100100000000000100000000000000010000000000000000000000000000000100000000000000000000010110010111110110010000010110010101100101111101100100000101100100010000010110010000000000010000000100000101100100000000000100000	aiiiaiai	58	Y	2	7	[2]	aiiaiai	29	00100000101100100000000000100000000000000010000000000000000000001011001011111011001000001011001000100000101100100000000000100000
1107	8	0010000010110010001000001011001000000000001000000000000000100000000000000010000000000000001000000000000000000000000000000000000010110010111110111011001011111011001000001011001000100000101100100010000010110010001000001011001000000000001000000000000000100000	aiiiaiai	58	Y	3	7	[3]	aiiaiai	29	00100000101100100000000000100000000000000010000000000000000000001011001011111011001000001011001000100000101100100000000000100000
1108	8	0010000011111011000000001011001000000000101100100000000000100000000000001011001000000000001000000000000000100000000000000000000010110010111111110010000011111011001000001111101100000000101100100010000011111011000000001011001000000000101100100000000000100000	aiiiaiai	72	Y	4	8	[]	aiiiaiai	72	0010000011111011000000001011001000000000101100100000000000100000000000001011001000000000001000000000000000100000000000000000000010110010111111110010000011111011001000001111101100000000101100100010000011111011000000001011001000000000101100100000000000100000
1109	8	0010001010111011000000000010001000000000001000100000000000000000000000000010001000000000000000000000000000000000000000000000000010111011111111110010001010111011001000101011101100000000001000100010001010111011000000000010001000000000001000100000000000000000	aiiiaiai	58	Y	5	7	[5]	aiiiaai	29	00101011000000100000001000000000000000100000000000000000000000001011111100101011001010110000001000101011000000100000001000000000
1110	8	0011001010110011001000000011001000100000001100100000000000100000001000000011001000000000001000000000000000100000000000000000000010110011111110110011001010110011001100101011001100100000001100100011001010110011001000000011001000100000001100100000000000100000	aiiiaiai	72	Y	6	8	[]	aiiiaiai	72	0011001010110011001000000011001000100000001100100000000000100000001000000011001000000000001000000000000000100000000000000000000010110011111110110011001010110011001100101011001100100000001100100011001010110011001000000011001000100000001100100000000000100000
1111	8	0011000011110011000000000011000000000000001100000000000000000000000000000011000000000000000000000000000000000000000000000000000011110011111111110011000011110011001100001111001100000000001100000011000011110011000000000011000000000000001100000000000000000000	aiiiaiai	58	Y	7	7	[7]	aiiiaia	29	01001101000001000000010000000000000001000000000000000000000000001101111101001101010011010000010001001101000001000000010000000000
1112	8	0111000111110111000100000111000100010000011100010000000000010000000100000111000100000000000100000000000000010000000000000000000011111111111111111111011111111111111101111111111101110001111101111111011111111111011100011111011101110001111101110001000001110001	aiiiaiaa	128	Y	0	8	[]	aiiiaiaa	128	0111000111110111000100000111000100010000011100010000000000010000000100000111000100000000000100000000000000010000000000000000000011111111111111111111011111111111111101111111111101110001111101111111011111111111011100011111011101110001111101110001000001110001
1113	8	0111000111110111000100000111000100010000011100010000000000010000011100011111011100010000011100010001000001110001000000000001000011110111111111110111000111110111011100011111011100010000011100011111011111111111011100011111011101110001111101110001000001110001	aiiiaiaa	128	Y	1	7	[1]	aiiaiaa	64	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001
1114	8	0111000111110111000100000111000101110001111101110001000001110001000100000111000100000000000100000001000001110001000000000001000011110111111111110111000111110111111101111111111101110001111101110111000111110111000100000111000101110001111101110001000001110001	aiiiaiaa	128	Y	2	7	[2]	aiiaiaa	64	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001
1115	8	0111000111110111011100011111011100010000011100010001000001110001000100000111000100010000011100010000000000010000000000000001000011110111111111111111011111111111011100011111011101110001111101110111000111110111011100011111011100010000011100010001000001110001	aiiiaiaa	128	Y	3	7	[3]	aiiaiaa	64	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001
1116	8	0111000111111111000100001111011100010000111101110000000001110001000100001111011100000000011100010000000001110001000000000001000011110111111111110111000111111111011100011111111100010000111101110111000111111111000100001111011100010000111101110000000001110001	aiiiaiaa	128	Y	4	8	[]	aiiiaiaa	128	0111000111111111000100001111011100010000111101110000000001110001000100001111011100000000011100010000000001110001000000000001000011110111111111110111000111111111011100011111111100010000111101110111000111111111000100001111011100010000111101110000000001110001
1117	8	0111011111111111000100010111011100010001011101110000000000010001000100010111011100000000000100010000000000010001000000000000000011111111111111110111011111111111011101111111111100010001011101110111011111111111000100010111011100010001011101110000000000010001	aiiiaiaa	128	Y	5	7	[5]	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
1118	8	0111001111110111001100010111001100110001011100110001000000110001001100010111001100010000001100010001000000110001000000000001000011110111111111110111001111110111011100111111011100110001011100110111001111110111001100010111001100110001011100110001000000110001	aiiiaiaa	128	Y	6	8	[]	aiiiaiaa	128	0111001111110111001100010111001100110001011100110001000000110001001100010111001100010000001100010001000000110001000000000001000011110111111111110111001111110111011100111111011100110001011100110111001111110111001100010111001100110001011100110001000000110001
1119	8	0111010111110111010100010111010101010001011101010001000001010001010100010111010100010000010100010001000001010001000000000001000011110111111111110111010111110111011101011111011101010001011101010111010111110111010100010111010101010001011101010001000001010001	aiiiaiaa	128	Y	7	8	[]	aiiiaiaa	128	0111010111110111010100010111010101010001011101010001000001010001010100010111010100010000010100010001000001010001000000000001000011110111111111110111010111110111011101011111011101010001011101010111010111110111010100010111010101010001011101010001000001010001
1120	8	0000100010001110000000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000011101111111111111000111011101111100011101110111100001000100011101000111011101111000010001000111000001000100011100000000000001000	aiiiaaii	72	Y	0	8	[]	aiiiaaii	72	0000100010001110000000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000011101111111111111000111011101111100011101110111100001000100011101000111011101111000010001000111000001000100011100000000000001000
1121	8	0000100010001110000000000000100000000000000010000000000000000000000010001000111000000000000010000000000000001000000000000000000010001110111011110000100010001110000010001000111000000000000010001000111011101111000010001000111000001000100011100000000000001000	aiiiaaii	58	Y	1	7	[1]	aiiaaii	29	00001000100011100000000000001000000000000000100000000000000000001000111011101111000010001000111000001000100011100000000000001000
1122	8	0000100010001110000000000000100000001000100011100000000000001000000000000000100000000000000000000000000000001000000000000000000010001110111011110000100010001110100011101110111100001000100011100000100010001110000000000000100000001000100011100000000000001000	aiiiaaii	58	Y	2	7	[2]	aiiaaii	29	00001000100011100000000000001000000000000000100000000000000000001000111011101111000010001000111000001000100011100000000000001000
1123	8	0000100010001110000010001000111000000000000010000000000000001000000000000000100000000000000010000000000000000000000000000000000010001110111011111000111011101111000010001000111000001000100011100000100010001110000010001000111000000000000010000000000000001000	aiiiaaii	58	Y	3	7	[3]	aiiaaii	29	00001000100011100000000000001000000000000000100000000000000000001000111011101111000010001000111000001000100011100000000000001000
1124	8	0000100011101111000000001000111000000000100011100000000000001000000000001000111000000000000010000000000000001000000000000000000010001110111111110000100011101111000010001110111100000000100011100000100011101111000000001000111000000000100011100000000000001000	aiiiaaii	72	Y	4	8	[]	aiiiaaii	72	0000100011101111000000001000111000000000100011100000000000001000000000001000111000000000000010000000000000001000000000000000000010001110111111110000100011101111000010001110111100000000100011100000100011101111000000001000111000000000100011100000000000001000
1125	8	0000111010001111000010000000111000001000000011100000000000001000000010000000111000000000000010000000000000001000000000000000000010001111111011110000111010001111000011101000111100001000000011100000111010001111000010000000111000001000000011100000000000001000	aiiiaaii	72	Y	5	8	[]	aiiiaaii	72	0000111010001111000010000000111000001000000011100000000000001000000010000000111000000000000010000000000000001000000000000000000010001111111011110000111010001111000011101000111100001000000011100000111010001111000010000000111000001000000011100000000000001000
1126	8	0000101010101111000000000000101000000000000010100000000000000000000000000000101000000000000000000000000000000000000000000000000010101111111111110000101010101111000010101010111100000000000010100000101010101111000000000000101000000000000010100000000000000000	aiiiaaii	58	Y	6	7	[6]	aiiiaai	29	00101011000000100000001000000000000000100000000000000000000000001011111100101011001010110000001000101011000000100000001000000000
1127	8	0000110011001111000000000000110000000000000011000000000000000000000000000000110000000000000000000000000000000000000000000000000011001111111111110000110011001111000011001100111100000000000011000000110011001111000000000000110000000000000011000000000000000000	aiiiaaii	58	Y	7	7	[7]	aiiiaai	29	00101011000000100000001000000000000000100000000000000000000000001011111100101011001010110000001000101011000000100000001000000000
1128	8	0100110111011111000001000100110100000100010011010000000000000100000001000100110100000000000001000000000000000100000000000000000011111111111111111101111111111111110111111111111101001101110111111101111111111111010011011101111101001101110111110000010001001101	aiiiaaia	128	Y	0	8	[]	aiiiaaia	128	0100110111011111000001000100110100000100010011010000000000000100000001000100110100000000000001000000000000000100000000000000000011111111111111111101111111111111110111111111111101001101110111111101111111111111010011011101111101001101110111110000010001001101
1129	8	0100110111011111000001000100110100000100010011010000000000000100010011011101111100000100010011010000010001001101000000000000010011011111111111110100110111011111010011011101111100000100010011011101111111111111010011011101111101001101110111110000010001001101	aiiiaaia	128	Y	1	7	[1]	aiiaaia	64	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101
1130	8	0100110111011111000001000100110101001101110111110000010001001101000001000100110100000000000001000000010001001101000000000000010011011111111111110100110111011111110111111111111101001101110111110100110111011111000001000100110101001101110111110000010001001101	aiiiaaia	128	Y	2	7	[2]	aiiaaia	64	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101
1131	8	0100110111011111010011011101111100000100010011010000010001001101000001000100110100000100010011010000000000000100000000000000010011011111111111111101111111111111010011011101111101001101110111110100110111011111010011011101111100000100010011010000010001001101	aiiiaaia	128	Y	3	7	[3]	aiiaaia	64	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101
1132	8	0100110111111111000001001101111100000100110111110000000001001101000001001101111100000000010011010000000001001101000000000000010011011111111111110100110111111111010011011111111100000100110111110100110111111111000001001101111100000100110111110000000001001101	aiiiaaia	128	Y	4	8	[]	aiiiaaia	128	0100110111111111000001001101111100000100110111110000000001001101000001001101111100000000010011010000000001001101000000000000010011011111111111110100110111111111010011011111111100000100110111110100110111111111000001001101111100000100110111110000000001001101
1133	8	0100111111011111000011010100111100001101010011110000010000001101000011010100111100000100000011010000010000001101000000000000010011011111111111110100111111011111010011111101111100001101010011110100111111011111000011010100111100001101010011110000010000001101	aiiiaaia	128	Y	5	8	[]	aiiiaaia	128	0100111111011111000011010100111100001101010011110000010000001101000011010100111100000100000011010000010000001101000000000000010011011111111111110100111111011111010011111101111100001101010011110100111111011111000011010100111100001101010011110000010000001101
1134	8	0101111111111111000001010101111100000101010111110000000000000101000001010101111100000000000001010000000000000101000000000000000011111111111111110101111111111111010111111111111100000101010111110101111111111111000001010101111100000101010111110000000000000101	aiiiaaia	128	Y	6	7	[6]	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
1135	8	0101110111011111010001010101110101000101010111010000010001000101010001010101110100000100010001010000010001000101000000000000010011011111111111110101110111011111010111011101111101000101010111010101110111011111010001010101110101000101010111010000010001000101	aiiiaaia	128	Y	7	8	[]	aiiiaaia	128	0101110111011111010001010101110101000101010111010000010001000101010001010101110100000100010001010000010001000101000000000000010011011111111111110101110111011111010111011101111101000101010111010101110111011111010001010101110101000101010111010000010001000101
1136	8	0010101110111111000000100010101100000010001010110000000000000010000000100010101100000000000000100000000000000010000000000000000011111111111111111011111111111111101111111111111100101011101111111011111111111111001010111011111100101011101111110000001000101011	aiiiaaai	128	Y	0	8	[]	aiiiaaai	128	0010101110111111000000100010101100000010001010110000000000000010000000100010101100000000000000100000000000000010000000000000000011111111111111111011111111111111101111111111111100101011101111111011111111111111001010111011111100101011101111110000001000101011
1137	8	0010101110111111000000100010101100000010001010110000000000000010001010111011111100000010001010110000001000101011000000000000001010111111111111110010101110111111001010111011111100000010001010111011111111111111001010111011111100101011101111110000001000101011	aiiiaaai	128	Y	1	7	[1]	aiiaaai	64	00101011101111110000001000101011000000100010101100000000000000101011111111111111001010111011111100101011101111110000001000101011
